,Unnamed: 0,Name,RAdeg,DEdeg,z,MSZ,MCXC,RedMAPPer,pix,theta,phi
350,516,PSZ2 G106.61+66.71,202.63554,49.1529377,0.3314,4.674128,            ,RMJ133029.5+490847.9,7,1.860764682088905,1.1644467573989397
351,517,PSZ2 G106.87-83.23,10.8661755,-20.6170227,0.2924,8.12567,J0043.4-2037,                    ,36,1.865393759149135,-1.45279236090924
352,518,PSZ2 G107.10+65.32,203.17767460000002,50.5182926,0.2799,8.217336999999999,J1332.7+5032,RMJ133238.4+503336.0,7,1.8692893348777175,1.1400929491537775
353,519,PSZ2 G107.11-39.50,359.7704048,21.751813100000003,0.53303,6.929063,            ,                    ,38,1.8694529852876987,-0.6895125255740397
354,520,PSZ2 G107.39-31.48,357.63896869999996,29.5399212,0.1498,3.446907,J2350.5+2931,RMJ235035.1+292944.4,38,1.874405507434641,-0.5495769664249434
355,522,PSZ2 G107.66-58.32,4.8949375999999996,3.5964757000000005,0.267,6.216138,            ,RMJ001938.7+033557.3,38,1.8790495552410955,-1.018008292034144
356,523,PSZ2 G107.67-39.78,0.3018777,21.593165300000003,0.4152,5.728785,            ,                    ,38,1.879351049162908,-0.6944001135677879
357,526,PSZ2 G108.17-11.56,350.617708,48.7414367,0.336,7.738726,            ,                    ,21,1.887939537934565,-0.2018263718299644
358,527,PSZ2 G108.24+58.11,207.2301211,57.3468712,0.321677,3.8494949999999997,            ,RMJ134851.6+572141.3,6,1.889268516888208,1.0142530801893719
359,528,PSZ2 G108.27+48.66,216.7773374,65.65281139999999,0.674,4.9336839999999995,            ,                    ,6,1.889726197504002,0.8493234959982814
360,529,PSZ2 G108.71-47.75,3.0592162,14.026512900000002,0.371674,5.053808,            ,                    ,38,1.8973714464624534,-0.8335677490575926
361,530,PSZ2 G109.14-28.02,358.2865429,33.2800378,0.457,6.919559,            ,RMJ235309.7+331514.9,38,1.904960286052375,-0.4891539911066994
362,531,PSZ2 G109.22-44.01,2.5556376,17.755917999999998,0.173052,3.262274,            ,RMJ001003.5+174614.9,38,1.9064166846956736,-0.7682331901136377
363,532,PSZ2 G109.52-19.16,355.73758119999997,41.91321920000001,0.3092,5.765161,            ,                    ,20,1.9114920675327207,-0.33454533509655077
364,533,PSZ2 G109.86+27.94,275.83303539999997,78.3892813,0.4,5.201621,            ,                    ,6,1.9174873877157297,0.4876652565680924
365,534,PSZ2 G109.97+52.84,209.9355974,62.527950100000005,0.3259,4.814389,J1359.8+6231,RMJ135950.6+623105.5,6,1.9193449365217614,0.9223635238723135
366,535,PSZ2 G109.99-70.28,8.4865385,-7.852819,0.304487,5.622478,            ,RMJ003353.1-075210.4,36,1.9197575881727662,-1.2266861306569274
367,536,PSZ2 G110.28-87.48,12.253244500000001,-24.6702243,0.52,7.173761,            ,                    ,36,1.9249107268388024,-1.5268527434649626
368,538,PSZ2 G110.98+31.73,256.1004654,78.6324689,0.0581,6.210739,J1703.8+7838,                    ,6,1.9371243085164047,0.5539127226677896
369,539,PSZ2 G111.61-45.71,4.644866700000001,16.4333791,0.5456,9.793704,J0018.5+1626,RMJ001833.6+162616.0,38,1.9480096206015813,-0.7978766178852132
370,540,PSZ2 G111.75+70.37,198.2641617,46.281164399999994,0.183,4.342518,J1313.1+4616,RMJ131258.0+461530.3,7,1.9505125240851124,1.228277883585407
371,542,PSZ2 G112.35-32.86,2.6883645,29.1673189,0.348114,5.499069,            ,RMJ001051.4+290940.2,38,1.9609362108007486,-0.5736433825528802
372,543,PSZ2 G112.48+56.99,203.9932388,59.2209707,0.0701,2.991135,J1336.1+5912,RMJ133608.3+591223.2,6,1.9631521604992552,0.9947407655607956
373,546,PSZ2 G113.02-64.68,8.6359602,-2.1386652,0.0812,2.326696,J0034.6-0208,RMJ003505.2-020815.8,36,1.9725897179371032,-1.1289632148474686
374,548,PSZ2 G113.29-29.69,2.9363477000000002,32.4325265,0.1073,3.710075,J0011.7+3225,RMJ001145.3+322456.4,38,1.9773375644677993,-0.5182796257731405
375,549,PSZ2 G113.81+44.35,213.53322290000003,71.2822934,0.225,4.627713,J1414.2+7115,                    ,6,1.986452384826771,0.7741079545242375
376,550,PSZ2 G113.91-37.01,4.9004144,25.2964982,0.371187,7.582247,J0019.6+2517,RMJ001941.3+251807.3,38,1.9881299925658373,-0.6460684613871499
377,551,PSZ2 G114.14+58.96,201.30649430000003,57.58342,0.11558299999999999,2.17177,            ,RMJ132511.2+573601.6,7,1.9922292671282638,1.0291295583335436
378,552,PSZ2 G114.31+64.89,198.7658334,51.832863399999994,0.2836,6.761311999999999,J1315.1+5149,RMJ131505.2+514902.8,7,1.9951052456439389,1.1326860484890082
379,553,PSZ2 G114.39-60.16,8.6221707,2.4226259999999997,0.368318,5.7750379999999994,            ,RMJ003428.2+022522.6,36,1.9966194844823928,-1.0501292795256747
380,554,PSZ2 G114.39-20.98,2.2522462000000005,41.1781703,0.1537,3.812736,J0008.9+4110,                    ,39,1.996623031165192,-0.3663350256004573
381,555,PSZ2 G114.79-33.71,5.1456349999999995,28.665697700000003,0.094,3.8244160000000003,J0020.6+2840,RMJ002037.2+283934.2,38,2.0034967745297583,-0.5884881586900051
382,556,PSZ2 G114.81-11.80,0.375828,50.275243100000004,0.25,4.431401999999999,            ,                    ,21,2.0039588191025377,-0.20609200635031572
383,557,PSZ2 G114.83+57.25,201.44570869999998,59.330466599999994,0.169517,3.273393,J1325.8+5919,RMJ132549.7+591949.0,7,2.00430602635602,0.9992852825694224
384,558,PSZ2 G114.90-34.35,5.3525622,28.0504305,0.0948,2.472321,J0021.5+2803,RMJ002136.8+280301.8,38,2.00544990623501,-0.5995694472301506
385,560,PSZ2 G114.99+70.36,196.7285858,46.5257494,0.2259,5.702224,J1306.9+4633,RMJ130645.7+463330.8,7,2.0069735072580124,1.2280687029757758
386,561,PSZ2 G115.25-72.07,10.4718537,-9.3464342,0.0555,4.918354,J0041.8-0918,RMJ004143.0-092621.9,36,2.0115988852010713,-1.2579582878554418
387,563,PSZ2 G115.58-44.56,7.3619532,17.9946951,0.17,4.316092,            ,                    ,38,2.0173288144859893,-0.7777729171567898
388,564,PSZ2 G115.65+41.66,213.3063164,74.2920474,0.2195,2.894835,            ,                    ,6,2.0186312208668853,0.7271245444217793
389,565,PSZ2 G115.67-27.57,5.0172356,34.8528722,0.457297,5.312188,            ,RMJ002008.5+345118.2,38,2.018906960682775,-0.48130000249811555
390,566,PSZ2 G115.72+44.03,209.9422379,72.1211964,0.2143,3.778043,J1400.2+7207,                    ,6,2.019784678474801,0.7686136949949482
391,568,PSZ2 G116.24-72.94,10.872171400000001,-10.175268199999998,0.501893,5.874784,            ,RMJ004330.7-101009.1,36,2.0289318506124046,-1.2731093234228168
392,569,PSZ2 G116.32-36.33,6.9293898,26.2373167,0.3668,5.309893,J0027.8+2616,RMJ002745.8+261626.4,38,2.030281441770003,-0.634078389444205
393,570,PSZ2 G116.50-44.47,8.034519099999999,18.153636,0.39564699999999997,7.608656,            ,RMJ003208.2+180625.3,38,2.033317815718895,-0.7762695458555545
394,571,PSZ2 G116.79-09.85,2.8907719,52.5405247,0.10400000000000001,3.357418,            ,                    ,21,2.038499658746574,-0.17201319871791093
395,572,PSZ2 G116.95-53.55,9.267227499999999,9.153556300000002,0.2546,6.433114,J0037.0+0909,RMJ003706.8+090924.1,38,2.041258203534256,-0.9346477147058336
396,575,PSZ2 G117.98-55.88,10.067096300000001,6.8795073,0.0395,1.6684869999999998,J0040.0+0649,RMJ003956.0+065054.8,36,2.0592233442817225,-0.9753757520607678
397,576,PSZ2 G118.03+31.10,238.7603531,84.163702,0.19399999999999998,4.331743,            ,                    ,6,2.060176342566057,0.5428743339724029
398,577,PSZ2 G118.34+68.79,195.34839309999998,48.2418566,0.254879,3.774225,            ,RMJ130122.0+481545.0,7,2.0655139783906202,1.2007452751659162
399,578,PSZ2 G118.39+42.22,205.4878996,74.4514115,0.478,5.507178,            ,                    ,6,2.066339148859051,0.7370294344152631
400,579,PSZ2 G118.46+39.32,208.6942852,77.2477318,0.3967,6.004693,J1354.6+7715,                    ,6,2.067624866204461,0.6863706524778054
401,582,PSZ2 G118.58+28.57,261.2307967,85.8912428,0.17800000000000002,5.982977,J1723.7+8553,                    ,6,2.0696500664775956,0.4987360567802068
402,584,PSZ2 G118.92+52.38,198.5514249,64.5642919,0.22,4.387726,J1314.4+6434,RMJ131425.0+643644.6,6,2.0757156685164797,0.9143200105028172
403,585,PSZ2 G119.30-64.68,11.309971899999999,-1.8576375,0.556769,6.371614,            ,RMJ004512.5-015231.7,36,2.0823170604803956,-1.1289795668608604
404,586,PSZ2 G119.38+46.85,199.9846329,70.0739098,0.3275,4.107369,J1320.0+7003,                    ,6,2.08370809834881,0.8178215247258551
405,587,PSZ2 G119.92+59.12,195.76422649999998,57.9334257,0.1961,3.4374620000000005,J1303.0+5756,RMJ130255.3+575525.4,7,2.0931124732998057,1.0319603687696535
406,588,PSZ2 G120.08-44.41,10.714799900000001,18.407127399999997,0.2668,4.64691,            ,                    ,38,2.0958332055802096,-0.775225523887657
407,593,PSZ2 G121.03+57.02,194.9266171,60.074105700000004,0.344,5.691854,            ,RMJ125941.5+600305.5,7,2.112499769941978,0.995251652933977
408,594,PSZ2 G121.13+49.64,195.88693700000002,67.441544,0.221,3.172016,            ,RMJ130240.3+672841.0,6,2.114271935497342,0.8664604457978977
409,595,PSZ2 G121.77+51.75,194.5722833,65.3599587,0.233215,3.982594,            ,RMJ125827.8+652131.1,6,2.1254356127899117,0.9032593264033854
410,597,PSZ2 G122.30+54.52,193.6463421,62.596319900000005,0.318225,4.528066,            ,RMJ125443.6+623347.1,7,2.134674610678956,0.9516952016166147
411,598,PSZ2 G122.47-38.41,12.4688868,24.4526736,0.0815,2.519945,J0049.8+2426,RMJ004949.8+242702.0,38,2.1376464494849947,-0.6705153094483666
412,600,PSZ2 G122.89-36.82,12.8245606,26.0509573,0.345787,5.566731,            ,RMJ005123.6+260452.3,38,2.1448829074612883,-0.6426438381820071
413,601,PSZ2 G123.00-35.52,12.923097300000002,27.3460643,0.379705,6.471867,            ,RMJ005138.6+271959.9,38,2.1467787159426908,-0.6200395435535752
414,604,PSZ2 G123.55-10.36,13.863208100000001,52.5022921,0.107,4.140384,            ,                    ,39,2.1564073704507574,-0.1808966305381713
415,605,PSZ2 G123.66+67.25,192.4223064,49.871762100000005,0.28379699999999997,4.382718,            ,RMJ124930.9+494902.3,7,2.158285650417527,1.1738040134035674
416,606,PSZ2 G123.72+34.68,187.94361659999998,82.4100317,0.2053,3.8229050000000004,J1231.3+8225,                    ,6,2.1593324059700825,0.6054212969968069
417,609,PSZ2 G124.20-36.48,14.001803599999999,26.3783618,0.1971,7.6541820000000005,J0055.9+2622,RMJ005600.3+262032.3,38,2.1677817736575564,-0.6367326416902345
418,613,PSZ2 G125.30-27.99,15.4081133,34.8345498,0.22327600000000003,5.024782,            ,RMJ010140.9+345028.5,39,2.186912664536733,-0.48852292471312947
419,614,PSZ2 G125.37-08.67,16.981675,54.118870400000006,0.1066,5.847818,J0107.7+5408,                    ,39,2.1881988249892075,-0.1514013238209097
420,617,PSZ2 G125.68-64.12,14.060515400000002,-1.2819147,0.0442,3.4297419999999996,J0056.3-0112,RMJ005625.6-011544.9,36,2.193607977877777,-1.1192444557331438
421,618,PSZ2 G125.71+53.86,189.22508259999998,63.18429939999999,0.3019,6.551286,J1236.9+6311,RMJ123658.6+631114.1,7,2.1940804516641315,0.9401289925023236
422,620,PSZ2 G126.07-49.55,14.9524137,13.264428200000001,0.493849,4.498387999999999,            ,RMJ005936.8+131020.8,38,2.2003902438831178,-0.864919782308793
423,621,PSZ2 G126.20-33.17,16.0135933,29.6172174,0.357968,5.450941,            ,RMJ010415.0+293335.1,38,2.2027455663089976,-0.5790001156018911
424,625,PSZ2 G126.61-37.63,16.0783589,25.1450108,0.166147,3.8364160000000003,            ,                    ,38,2.2097960843662854,-0.6568497416853074
425,628,PSZ2 G126.72-72.82,13.9971435,-9.987913800000001,0.0535,1.502337,            ,RMJ005604.1-095521.2,36,2.211838159476788,-1.2710552768801788
426,629,PSZ2 G127.01+26.21,89.7625359,86.2399092,0.63,7.342403,            ,                    ,4,2.2168246208898923,0.457578394737721
427,631,PSZ2 G127.44-34.74,17.0569027,27.978614299999997,0.248664,4.8985080000000005,            ,RMJ010819.0+275802.1,38,2.22431412350135,-0.6064321345754164
428,632,PSZ2 G127.50-30.52,17.516439000000002,32.1829131,0.35280300000000003,5.288989,            ,RMJ011007.2+321048.7,39,2.2254211069855105,-0.5327319866451857
429,633,PSZ2 G127.71-69.55,14.538885500000001,-6.7505932,0.11926099999999999,4.060239,            ,RMJ005815.8-065213.7,36,2.2290014676793284,-1.214050410532958
430,634,PSZ2 G127.86+45.05,181.7468564,71.6464721,0.1912,2.880585,J1206.9+7139,                    ,6,2.2315814649830354,0.7863409462740962
431,636,PSZ2 G128.18-51.08,16.2287004,11.6444701,0.5457029999999999,6.590203,            ,RMJ010456.6+113905.5,36,2.237337445390227,-0.8916823583462689
432,637,PSZ2 G128.26+43.03,179.0066067,73.5113439,0.083,1.854666,J1156.0+7325,                    ,6,2.2386775548653244,0.7511585485841348
433,638,PSZ2 G129.78+16.85,45.9270641,77.92731140000001,0.41158999999999996,6.193617,            ,                    ,4,2.265091409102114,0.2941283292186159
434,640,PSZ2 G130.13-17.02,22.675070899999998,45.2941544,0.2137,4.900003,            ,                    ,39,2.2713215844122603,-0.29718763971591144
435,641,PSZ2 G130.21-62.60,16.2029055,0.0743169,0.27699999999999997,5.708627,            ,RMJ010455.4+000336.3,36,2.2726727163219698,-1.0927187677774812
436,642,PSZ2 G130.25-26.50,20.9523665,35.902549799999996,0.21600000000000003,4.489789,            ,                    ,39,2.273343932112731,-0.4626622471588234
437,644,PSZ2 G131.06+29.98,126.58847890000001,82.31059,0.2,4.249435,J0825.7+8218,                    ,4,2.287464712568878,0.5233724144581343
438,648,PSZ2 G132.29+44.51,171.9215869,71.0596055,0.1525,2.754616,            ,                    ,6,2.308959505789512,0.7769341917228288
439,649,PSZ2 G132.47-17.27,25.7211072,44.639102799999996,0.341,9.015773,J0142.9+4438,                    ,39,2.312209344675683,-0.3015365029420113
440,650,PSZ2 G132.54-42.16,20.434627499999998,20.13982,0.193982,3.9867559999999997,            ,RMJ012141.4+200538.5,38,2.3133317241305495,-0.7359301935217808
441,651,PSZ2 G133.59+50.68,176.7039762,65.0890902,0.529308,5.158691999999999,            ,RMJ114649.1+650506.8,7,2.331599840797666,0.8845465917205259
442,652,PSZ2 G133.60+69.04,187.2235268,47.6123468,0.254,5.877626,J1229.0+4737,RMJ122902.5+473720.6,7,2.331772511749903,1.2050834319775212
443,655,PSZ2 G134.52+31.98,131.3692006,78.8111544,0.1288,2.47134,            ,                    ,4,2.347985850529383,0.5583013073880816
444,656,PSZ2 G134.59+53.38,177.79688430000002,62.3577551,0.3452,4.454914,            ,RMJ115049.1+621948.4,7,2.349118070919566,0.9317441623284632
445,657,PSZ2 G134.64-11.80,30.652847899999998,49.4457934,0.207,5.191344,            ,                    ,39,2.349958268492057,-0.20596218312504416
446,658,PSZ2 G134.70+48.91,173.3085486,66.3869394,0.11599999999999999,3.404457,J1133.2+6622,RMJ113314.7+662246.3,7,2.3509809980101344,0.8537392079475528
447,659,PSZ2 G135.03+36.04,146.76800980000002,76.3875916,0.345,5.619797,J0947.2+7623,                    ,4,2.3568451035228497,0.6291260678656228
448,660,PSZ2 G135.06+54.39,178.0903179,61.3190637,0.3169,5.40514,            ,                    ,7,2.3572973195660647,0.9493865817762296
449,661,PSZ2 G135.17+65.43,184.8204801,50.921678299999996,0.543612,6.005507,            ,RMJ121912.2+505435.3,7,2.3592482195450883,1.1420622811769463
450,662,PSZ2 G135.19+57.88,180.5386939,58.05928370000001,0.1031,2.214468,J1201.9+5802,RMJ120203.8+580208.2,7,2.359519398128696,1.0102078159909178
451,663,PSZ2 G135.70+32.52,131.9362218,77.6889118,0.26,4.2010440000000004,J0847.7+7741,                    ,4,2.3684271331526188,0.5677295970923897
452,664,PSZ2 G135.76-62.03,18.836762,0.23813620000000002,0.045,1.5233459999999999,J0115.2+0019,RMJ011515.8+001248.4,36,2.369509705111575,-1.082741433540912
453,669,PSZ2 G136.64-25.03,28.298796600000003,36.1888175,0.0163,1.120883,J0152.7+3609,                    ,39,2.3849794630851724,-0.43689916104124427
454,670,PSZ2 G136.91-53.21,21.274480399999998,8.7376515,0.0491,1.8315569999999999,J0125.0+0841,RMJ012507.6+084157.2,36,2.3895476711393537,-0.9288302447024253
455,671,PSZ2 G136.92+59.46,180.0851716,56.2523598,0.065,1.8087540000000002,J1200.3+5613,RMJ120013.9+561502.4,7,2.389766406403683,1.0378816178976988
456,675,PSZ2 G137.74-27.08,28.783521399999998,33.9443234,0.0872,2.833728,J0155.1+3355,                    ,39,2.4040870348987204,-0.4727870692299664
457,676,PSZ2 G138.11+42.06,157.0566012,70.5885738,0.496,6.6412960000000005,            ,                    ,5,2.4105423395085808,0.7341513686772194
458,677,PSZ2 G138.32-39.82,25.515666600000003,21.533020399999998,0.2803,5.984324,J0142.0+2131,                    ,37,2.4141434872817897,-0.6950111028542266
459,678,PSZ2 G138.61-10.84,36.7784939,49.086208,0.7020000000000001,9.480788,            ,                    ,39,2.4193421280741014,-0.18936049334769428
460,679,PSZ2 G138.97+40.56,152.3580503,71.13594590000001,0.1927,3.4521669999999998,J1009.3+7110,                    ,5,2.425630422447322,0.7079761685428446
461,681,PSZ2 G139.18+56.37,175.5928396,58.5226642,0.322,6.867678999999999,J1142.5+5832,RMJ114224.8+583205.6,7,2.4292237376770465,0.9838911976249838
462,682,PSZ2 G139.62+24.18,95.5191767,74.6809954,0.267,7.612033,            ,                    ,4,2.4369191693717873,0.4221712937975365
463,684,PSZ2 G140.63+29.45,115.5205773,74.2535522,0.2149,5.024277,J0741.7+7414,                    ,4,2.4545617946542952,0.5141675439659517
464,685,PSZ2 G140.90-52.52,23.810373300000002,8.8101215,0.53877,7.431686,            ,RMJ013516.8+084750.5,36,2.4592449327552615,-0.9167583400779911
465,686,PSZ2 G141.05-32.61,30.0904732,27.8207755,0.5544720000000001,6.923885,            ,RMJ020017.0+274821.2,39,2.461840845627308,-0.5692231000231187
466,688,PSZ2 G141.77+14.19,70.2801139,68.1899535,0.83,7.663842,            ,                    ,4,2.4743960940898315,0.2478253911385193
467,690,PSZ2 G142.18-53.27,24.341779100000004,7.875386,0.3652,5.989572,            ,RMJ013717.7+075451.5,36,2.481581514793807,-0.929751926964753
468,691,PSZ2 G142.20+37.25,139.61258569999998,70.8565677,0.284,4.447463,            ,                    ,5,2.4819973429291187,0.6502763182756531
469,694,PSZ2 G143.00-77.70,17.2085295,-15.516559099999998,0.0533,1.8444639999999999,J0108.8-1524,                    ,36,2.495823637999505,-1.3562117577886812
470,695,PSZ2 G143.26+65.24,179.8426534,49.7741689,0.36335300000000004,7.6491240000000005,J1159.2+4947,RMJ115914.9+494748.4,7,2.5003855929163623,1.1388030335291528
471,696,PSZ2 G143.44+53.66,168.7488699,59.4512509,0.36635100000000004,5.30871,            ,RMJ111456.8+592649.3,7,2.5036057078232266,0.936659046583645
472,697,PSZ2 G143.62+42.61,150.8432145,67.1370845,0.20600000000000002,4.9465699999999995,J1003.1+6709,                    ,5,2.506743509938323,0.7437643840747283
473,701,PSZ2 G144.33+62.85,177.3061544,51.608565999999996,0.132,2.6576459999999997,J1149.0+5135,RMJ114852.3+513308.0,7,2.519194444634378,1.0970474256965934
474,702,PSZ2 G144.81-49.86,27.005802799999998,10.584580599999999,0.19,4.38543,            ,                    ,37,2.527507845363918,-0.8703531981701325
475,703,PSZ2 G144.83+25.11,101.9623274,70.25734320000001,0.584,8.221205,J0647.8+7014,                    ,4,2.527837405073296,0.4383803892684935
476,705,PSZ2 G144.99-24.64,37.1890919,34.0270011,0.19,4.245301,            ,                    ,39,2.5306652746864255,-0.43006741195273
477,706,PSZ2 G145.19+32.14,122.76919029999999,70.0489684,0.223,4.8700730000000005,J0811.1+7002,                    ,5,2.534172643366646,0.5609989180764295
478,708,PSZ2 G145.65+59.30,173.15140309999998,54.2102086,0.347477,4.7317029999999995,            ,RMJ113241.9+541310.4,7,2.5421900705202107,1.0350115865065939
479,709,PSZ2 G145.92-12.53,45.1748263,44.4915143,0.03,1.91212,J0300.7+4427,                    ,39,2.546906470350404,-0.21873106460444577
480,710,PSZ2 G146.00-49.45,27.8849718,10.7069487,0.09699999999999999,3.877101,            ,                    ,37,2.548221713100847,-0.8631282955789726
481,714,PSZ2 G146.35-15.59,43.6665283,41.6040633,0.0172,1.957186,J0254.4+4134,                    ,39,2.554461393635937,-0.2721708877078004
482,715,PSZ2 G146.82+40.97,144.18491630000003,65.9751947,0.259,4.489098,            ,                    ,5,2.5625138428653718,0.7151745968755806
483,717,PSZ2 G147.11+21.84,94.6302382,67.40564350000001,0.1127,3.3801010000000002,J0618.6+6724,                    ,4,2.567643030469737,0.3812093819508169
484,718,PSZ2 G147.14-20.56,41.5339378,36.857099,0.0488,2.1005830000000003,J0246.0+3653,                    ,39,2.5680882657722286,-0.35892494309235046
485,720,PSZ2 G147.88+53.24,164.39237319999998,58.018728,0.6,6.46858,            ,RMJ105731.0+575945.8,7,2.5810479547085854,0.9292255898448485
486,721,PSZ2 G148.36+75.23,184.6185275,40.2211166,0.3038,4.7529959999999996,J1218.4+4013,RMJ121826.4+401328.8,7,2.5894977311524237,1.3131292702602284
487,723,PSZ2 G149.22+54.18,164.60393290000002,56.7926202,0.1369,5.865067,J1058.4+5647,RMJ105823.7+564742.0,7,2.6045266722431295,0.9456215207763677
488,724,PSZ2 G149.39-36.84,35.375296500000005,21.3546368,0.17,5.416869999999999,            ,                    ,37,2.6074870920259947,-0.6430773476673577
489,725,PSZ2 G149.63-84.19,15.6691147,-21.912087600000003,0.0569,3.0176279999999998,J0102.7-2152,                    ,36,2.6116369994347512,-1.4694240454440273
490,727,PSZ2 G149.75+34.68,127.7147488,65.86229,0.1818,8.859059,J0830.9+6551,                    ,5,2.613734263215985,0.6053994956642261
491,728,PSZ2 G150.24+48.72,155.85135280000003,59.80846120000001,0.2055,3.559362,J1023.3+5948,RMJ102320.8+594839.7,5,2.6222754489838844,0.8503855547862199
492,729,PSZ2 G150.56+46.67,152.1830033,60.777798499999996,0.39829699999999996,5.213355,            ,RMJ100838.3+604644.2,5,2.6277967492799568,0.8146280140637167
493,730,PSZ2 G150.56+58.32,168.79523989999998,53.3275392,0.47,7.552688000000001,            ,RMJ111514.8+531954.6,7,2.627867313668214,1.0180149762177633
494,732,PSZ2 G150.90-39.05,35.4972334,18.8491828,0.2249,5.001371,            ,                    ,37,2.633810269398037,-0.6816191301924831
495,733,PSZ2 G151.19+48.27,154.4084204,59.55098620000001,0.289487,5.080495,J1017.5+5934,RMJ101734.3+593339.8,5,2.638777832461869,0.8424959871405864
496,734,PSZ2 G151.62+54.78,163.71276730000002,55.36095770000001,0.48642299999999994,5.36529,            ,RMJ105452.0+552112.6,5,2.64629809839373,0.9561502537104504
497,735,PSZ2 G151.86-75.04,20.2488992,-13.8593408,0.0519,1.6715490000000002,J0120.9-1351,                    ,36,2.6506287453036763,-1.3097766024703754
498,736,PSZ2 G151.90+11.63,78.8513516,58.7099266,0.1203,3.8629519999999995,J0515.3+5845,                    ,26,2.651225555351239,0.20298405648230353
499,737,PSZ2 G152.33+81.28,187.6698694,34.628967700000004,0.3331,5.358087,J1230.7+3439,RMJ123030.5+343801.4,7,2.658733745345236,1.418605392077611
500,740,PSZ2 G152.70+25.46,106.09631100000001,63.317295200000004,0.098,2.945928,J0704.4+6318,                    ,5,2.6652259362403026,0.44448193774686595
501,741,PSZ2 G153.00-58.26,28.145120000000002,0.9903359,0.22699999999999998,5.044630000000001,J0152.7+0100,RMJ015242.0+010025.5,36,2.670482495491581,-1.0169238904975004
502,742,PSZ2 G153.29+36.56,130.6775589,62.675830500000004,0.65,6.31553,            ,                    ,5,2.675492129927082,0.6382016322835464
503,744,PSZ2 G153.57+36.26,129.9421844,62.514778799999995,0.132,3.373701,            ,                    ,5,2.6803282352100783,0.63294304344465
504,747,PSZ2 G154.13+40.19,137.80757649999998,61.1323961,0.289825,5.468107,            ,RMJ091105.6+610747.4,5,2.6901992710815756,0.7016184191302591
505,748,PSZ2 G155.10-49.97,33.0806075,7.7805326,0.45899999999999996,6.570336999999999,            ,                    ,37,2.70706140556302,-0.8721526761200107
506,749,PSZ2 G155.27-68.42,24.3337522,-8.4815283,0.5660000000000001,8.934781,            ,RMJ013725.0-082722.7,36,2.7100534253134847,-1.194182537716014
507,750,PSZ2 G155.46-60.15,28.386640399999997,-1.2659784,0.2438,4.261919,J0153.5-0118,RMJ015334.3-011808.7,36,2.713363502895932,-1.049896673717588
508,751,PSZ2 G155.80+70.40,178.4833022,42.8599617,0.33314499999999997,4.419779,            ,RMJ115353.2+425213.2,7,2.719339703955707,1.228879222107552
509,752,PSZ2 G155.95-72.13,22.694977899999998,-11.8314252,0.62,6.468980999999999,            ,                    ,36,2.7218652999201445,-1.2589512970635441
510,754,PSZ2 G156.26+59.64,167.1023604,50.2811122,0.587747,6.767759,            ,RMJ110830.0+501602.9,7,2.727422627840281,1.0410858689083915
511,757,PSZ2 G157.32-26.77,47.249439100000004,26.7586021,0.35600000000000004,10.755582,J0308.9+2645,                    ,37,2.745881191189026,-0.46730457714716866
512,758,PSZ2 G157.43+30.34,117.23816310000001,59.6949221,0.45,8.122155000000001,            ,                    ,5,2.7476868268442702,0.5296099139344682
513,759,PSZ2 G157.63+78.02,184.3871544,36.7167322,0.377025,5.557393,            ,RMJ121731.2+364111.3,7,2.7511974311599947,1.3618217062389861
514,760,PSZ2 G157.82+21.28,100.12165909999999,57.7474951,0.43,7.0091470000000005,            ,                    ,5,2.7545690202550803,0.3714227340872894
515,761,PSZ2 G158.35-47.49,36.2106231,8.8498959,0.305,5.659596,            ,                    ,37,2.7638652262496497,-0.8289356360540558
516,764,PSZ2 G159.86+42.57,139.8791204,56.3460071,0.269608,4.612375,            ,RMJ091944.3+562201.4,5,2.7901109324640956,0.7430226784270648
517,765,PSZ2 G159.91-73.50,22.980877300000003,-13.6139947,0.20600000000000002,8.464249,J0131.8-1336,                    ,36,2.791051738735194,-1.2829257157403955
518,766,PSZ2 G160.83+81.66,186.7250132,33.5703267,0.888,5.700541,J1226.9+3332,                    ,7,2.807049379831098,1.4253381141501458
519,769,PSZ2 G161.39+26.27,110.4010747,55.7629569,0.0381,2.134152,J0721.3+5547,                    ,5,2.8168879647327745,0.45859361619791844
520,771,PSZ2 G161.94-48.17,37.8754558,6.971621300000001,0.2203,6.535912000000001,            ,                    ,37,2.8263997169948385,-0.8408182015651202
521,772,PSZ2 G162.33+25.03,108.56233119999999,54.6900499,0.1043,2.8526279999999997,J0714.3+5441,                    ,5,2.833304633038621,0.4369925860692454
522,773,PSZ2 G162.49-71.98,24.509965100000002,-12.797438,0.2108,4.643719,J0137.9-1248,                    ,36,2.8360613111482986,-1.2564620280931569
523,776,PSZ2 G163.61+34.30,124.70987930000001,54.5333069,0.595861,5.759564,            ,RMJ081857.0+543153.8,5,2.855705848584924,0.5987041094661604
524,777,PSZ2 G163.69+53.52,155.5974894,50.1197468,0.158,4.733641,J1022.5+5006,RMJ102228.4+500620.2,5,2.8570829562746862,0.9341258504642937
525,778,PSZ2 G163.87+48.54,148.2005391,51.8882756,0.214,3.6210269999999998,J0952.7+5153,RMJ095249.2+515305.4,5,2.860145094041891,0.8472905871385145
526,780,PSZ2 G164.18-38.88,44.727819200000006,13.5662275,0.0739,6.745817,J0258.9+1334,                    ,37,2.865537775524189,-0.6787062009180317
