index,NAME,RA,DEC,LAMBDA,Z_SPEC,pix
4524,RMJ081719.1+225021.9,124.32957547840624,22.83941668757138,48.83539,0.4501609,10
4525,RMJ132113.8+030955.8,200.30753486052947,3.165498998714062,33.687195,0.26965314,15
4526,RMJ142959.5+065043.4,217.497961185528,6.845397704890559,34.358414,0.3551083,13
4527,RMJ142640.2+000758.7,216.6676398689284,0.13296201672046878,73.2586,0.5463157,13
4528,RMJ013305.5+092724.7,23.273051493305392,9.456848693509926,36.2958,0.43483895,36
4529,RMJ020552.7+031644.8,31.469429265177393,3.2791004017483973,55.715378,0.46115685,37
4530,RMJ124516.2+184217.2,191.31762936398403,18.704784268196164,33.092255,0.29595754,15
4531,RMJ094514.3+064805.0,146.30966563175159,6.8013819727922025,35.57881,0.29745448,9
4532,RMJ141149.4+210539.7,212.95595718772216,21.094347331567608,36.997528,0.3711218,3
4533,RMJ111223.7+302028.9,168.09887642666175,30.341367087917252,36.6009,0.3651368,11
4534,RMJ110901.8+004421.4,167.25765399435215,0.7392852035757158,37.3789,0.33525398,9
4535,RMJ080605.1+292848.7,121.52125274912979,29.48018981091225,30.651457,0.32310888,27
4536,RMJ125750.6+185020.8,194.46101541602195,18.83912389758363,80.657265,0.55164516,15
4537,RMJ113330.1+461932.8,173.37547862204258,46.32577712823861,30.254827,0.26784995,7
4538,RMJ110455.4+152127.6,166.23078590667126,15.357663392872102,50.696495,0.44404158,11
4539,RMJ231135.8+041955.7,347.8991492498661,4.332126268752137,44.838585,0.40136823,33
4540,RMJ161028.4+292324.1,242.61839103511738,29.390034754580803,48.68284,0.43254274,3
4541,RMJ231405.4-032257.7,348.52246871346637,-3.3826940667036043,36.78396,0.37280315,33
4542,RMJ115804.7-023222.5,179.5194344457919,-2.5395745620382217,48.83539,0.4329325,14
4543,RMJ101235.3+174500.4,153.1472381598393,17.750123889148817,31.30742,0.39550567,11
4544,RMJ094457.8+071515.3,146.24079163596184,7.254256227399213,38.538277,0.29886514,9
4545,RMJ222500.4-021547.3,336.2518380087985,-2.2631277552971647,37.546707,0.34145403,33
4546,RMJ121241.5+020714.0,183.1727485271826,2.120549185942297,45.052155,0.4105963,15
4547,RMJ071742.7+401836.1,109.42792877646471,40.310033601279294,46.577652,0.4091929,27
4548,RMJ015838.7+054836.9,29.66104879581405,5.810242756961934,30.392122,0.31285694,37
4549,RMJ085927.2+213710.6,134.8634452771085,21.619611236941317,48.05738,0.4440042,10
4550,RMJ091737.7+170151.4,139.407075983121,17.030942559367652,46.486122,0.42925623,10
4551,RMJ114829.5-004300.9,177.123077637108,-0.7169301091775293,39.911224,0.4172103,14
4552,RMJ085045.9+501811.0,132.69132003523723,50.30305471255549,33.397354,0.34153157,5
4553,RMJ143445.4+014519.1,218.68919809314858,1.7553022553727289,31.82609,0.27712756,13
4554,RMJ120930.7+644618.4,182.37807439659957,64.77176880369178,43.404617,0.4451359,7
4555,RMJ081424.3+011038.4,123.60123534537395,1.1773468954586042,43.770737,0.45328513,8
4556,RMJ114323.2-002827.7,175.84646345943645,-0.4743513342116128,39.682404,0.34990415,9
4557,RMJ115117.6+381945.1,177.82338144693833,38.329186947537906,46.226784,0.4024493,7
4558,RMJ013251.6+190947.7,23.21510164051876,19.16325822087682,82.65566,0.51017815,37
4559,RMJ095257.4+020019.5,148.2390670318944,2.0054064323183884,37.836548,0.37381062,9
4560,RMJ124101.1+162157.7,190.2544379373648,16.36601695614647,36.49411,0.31126186,15
4561,RMJ090311.3+261502.2,135.79690569380995,26.25061536103659,56.70695500000001,0.47788572,10
4562,RMJ152448.9+111828.8,231.20355251498626,11.307997354012391,30.300592,0.27726924,2
4563,RMJ100334.0+423232.8,150.89168502466566,42.54243935595851,58.079903,0.26399490000000003,5
4564,RMJ115335.0-000132.2,178.39584709000977,-0.025613292045913387,66.43963000000001,0.563538,14
4565,RMJ144126.0+585433.0,220.3582343275497,58.90916019513026,36.09748,0.30580193,6
4566,RMJ133155.1+223219.6,202.97939309052174,22.5387708221199,51.810104,0.43821585,3
4567,RMJ094426.0+004757.8,146.10834284131616,0.7993926037091402,42.38253,0.43715897,9
4568,RMJ125026.4-021255.1,192.6101078580021,-2.215315822631096,33.763474,0.36547846,15
4569,RMJ231451.1+002807.2,348.7129744619153,0.4686615220806819,33.900764,0.36817265,33
4570,RMJ165631.2+310748.3,254.13020286306408,31.13009687691501,55.654358,0.47374183,1
4571,RMJ233608.8-011100.5,354.0365220302291,-1.183471028431104,33.717705,0.26499167,33
4572,RMJ110456.2-012608.3,166.2342816724988,-1.4356291011904327,52.145714,0.4640477,9
4573,RMJ221555.4-004632.8,333.98101945287584,-0.7757775128968809,55.547577,0.44292668,33
4574,RMJ145934.7+451434.8,224.89458081624298,45.24299476769679,72.67891,0.5322479,1
4575,RMJ101405.1+452005.4,153.52108379701602,45.33482456316946,35.334732,0.4974863000000001,5
4576,RMJ160529.0+073635.7,241.37063681707642,7.609928985264482,33.107506,0.36379984,2
4577,RMJ143542.4+030508.0,218.92676205683446,3.0855577816239035,44.563995,0.38443792,13
4578,RMJ164205.0+435811.7,250.52089073459555,43.969924901414174,32.771896000000005,0.18260762,1
4579,RMJ030136.1-080507.6,45.40033617066576,-8.085455104909109,39.575615,0.39163694,42
4580,RMJ150052.1+124154.5,225.21700065556166,12.698464891511607,34.053314,0.3285325,2
4581,RMJ213345.7+034017.5,323.44049906301257,3.6715230969132095,58.186684,0.491041,33
4582,RMJ142020.0-003502.1,215.0835306710925,-0.5839137323728267,31.8566,0.32035962,13
4583,RMJ221451.2+044101.0,333.7132669184455,4.683620265387547,51.215164,0.391323,33
4584,RMJ101345.3+451700.6,153.43890020064777,45.28350844469635,60.23085,0.5302131,5
4585,RMJ103503.5-024909.3,158.76447561489098,-2.8192600804430734,72.32805,0.5792457,9
4586,RMJ131743.5+315247.7,199.4312458742672,31.879908420292765,46.928513,0.44779864,3
4587,RMJ102345.0+090232.9,155.9374677628393,9.042471748178816,47.99636,0.43183756,11
4588,RMJ230002.3-022518.4,345.0096840758152,-2.421780522722832,51.749084,0.44359416,33
4589,RMJ105533.2+095306.3,163.88823262551045,9.885083128625595,37.333138,0.34736803,11
4590,RMJ151630.4+221651.1,229.1266484923799,22.28085720674461,30.071768,0.31939536,3
4591,RMJ132944.9+320322.1,202.4371776910184,32.05614995153152,30.132788,0.28239557,3
4592,RMJ124515.8+190532.5,191.31603409060588,19.092355603477248,37.01278,0.4330982,15
4593,RMJ100039.0+483322.4,150.1626784937529,48.55623315335433,36.55513,0.39857557,5
4594,RMJ015630.2+170047.4,29.125837538414373,17.01315314111286,31.597265000000004,0.2228728,37
4595,RMJ170706.2+285208.0,256.7758716873285,28.86889996353885,47.84381,0.4218425,0
4596,RMJ161503.2+084109.5,243.76312677000183,8.685958956875258,36.02121,0.41680026,2
4597,RMJ130607.1+070514.3,196.52954022281173,7.087309121412344,42.00116,0.3651382,15
4598,RMJ123302.9+383511.9,188.2620252570884,38.58665185919523,60.84105,0.5303032,7
4599,RMJ112726.3+094252.8,171.85974530408689,9.714665422488283,63.14455400000001,0.52376187,11
4600,RMJ090144.9+180101.1,135.43724454189282,18.0169593526254,53.04576,0.4744701,10
4601,RMJ121528.3+672733.5,183.8677761258498,67.45931012878097,38.751846,0.2973203,7
4602,RMJ013319.5+124441.6,23.33110199304224,12.744880266720054,33.641434000000004,0.31610867,36
4603,RMJ222319.7+173035.0,335.83201054869585,17.50973599237696,33.48888400000001,0.4218663,33
4604,RMJ091817.7+054126.2,139.57388039847274,5.690601103354684,36.67717,0.3513928,8
4605,RMJ130608.1+182620.9,196.5339555819893,18.439140369488985,30.804007,0.36754918,15
4606,RMJ111047.2+522326.1,167.69647740242374,52.39058991649543,56.630676,0.47011632,7
4607,RMJ110617.5+072902.8,166.57280999829328,7.484105126432388,38.797615,0.40021095,11
4608,RMJ084647.5+044605.1,131.6977631333365,4.768071769808821,32.665115,0.24144608,8
4609,RMJ143907.4+255644.0,219.78064660793572,25.945567663794524,50.742256,0.50065887,3
4610,RMJ214307.1-021027.0,325.7797571306766,-2.1741671754229897,39.026436,0.3529049,33
4611,RMJ094152.7+230642.8,145.46972002267242,23.111898422483602,30.926046000000003,0.28650463,10
4612,RMJ004452.4+070547.8,11.2183149696221,7.096620674701715,58.81214,0.47912621,36
4613,RMJ152639.6+213852.1,231.6648252430453,21.647797722878504,58.24770400000001,0.48542035,3
4614,RMJ075427.2+220941.4,118.61319612838682,22.16150187085797,34.190613,0.3968523,10
4615,RMJ130547.1+141731.8,196.44607116827407,14.292166895241008,56.478127,0.4719192,15
4616,RMJ152411.9+105310.6,231.0495275002708,10.886272313033263,72.52636,0.5535085,2
4617,RMJ102611.8+372020.7,156.54927103234988,37.339090102364224,36.73819,0.39262557,10
4618,RMJ000057.1+001700.4,0.2378942953231445,0.2834426979926335,63.815773,0.49152246,38
4619,RMJ224044.5+022807.9,340.18526599441134,2.468862832590206,57.332405,0.53769946,33
4620,RMJ085804.9+173037.3,134.52057554076958,17.510373268481732,65.7379,0.5040934,10
4621,RMJ105029.2+140359.5,162.6215082865909,14.066517146595993,49.750687,0.45217735,11
4622,RMJ084613.9+324841.8,131.55774253023174,32.811600943970284,34.816063,0.38118955,10
4623,RMJ141649.7+114210.3,214.20693115918118,11.702864661044565,31.21589,0.33391967,13
4624,RMJ115514.8+622306.2,178.81173938453003,62.385041792360106,39.178986,0.42563564,7
4625,RMJ234627.9-025631.6,356.6163605738942,-2.9421048603141235,30.270082,0.31966433,33
4626,RMJ172244.1+340520.2,260.6839192892719,34.08894417220339,50.086296,0.44288903,1
4627,RMJ093237.8+563854.3,143.15755233680892,56.64841144755996,46.425102,0.35015246,5
4628,RMJ153146.8+314245.9,232.9450431588238,31.712758367534164,40.536682,0.45509657,3
4629,RMJ150358.4+011832.2,225.99320878190886,1.3089312957433334,45.631844,0.4163195,13
4630,RMJ015109.8+115051.5,27.79088964683922,11.84764957836942,46.775963,0.42780796,37
4631,RMJ110650.5-004840.3,166.7104896027824,-0.8111999892999227,39.407814,0.3633722,9
4632,RMJ150317.4+291317.4,225.8223602372628,29.22150840724422,52.999992000000006,0.48507994,3
4633,RMJ121400.4+235453.4,183.50167952553917,23.91483217274909,31.91762,0.39289016,11
4634,RMJ132409.7+521626.2,201.04040421825852,52.27393741623303,51.306694,0.45030385,7
4635,RMJ152550.5+130215.0,231.46059647888268,13.037512977050893,34.556732000000004,0.31920335,2
4636,RMJ160001.0+141701.3,240.00421887766842,14.28369225875735,33.000725,0.2918392,2
4637,RMJ150311.9+222405.5,225.79972358286813,22.4015307001156,63.495415,0.5025292,3
4638,RMJ130038.5+174827.7,195.16057855383823,17.807683003574702,59.84948000000001,0.48129073,15
4639,RMJ121020.6+683256.9,182.58599048901715,68.54913548874244,37.62298,0.40582645,6
4640,RMJ111655.6-003927.3,169.2316681180432,-0.6575788867338239,32.680367,0.33488697,9
4641,RMJ132543.7+280234.1,201.43211184767708,28.04280275525269,32.222717,0.25271237,3
4642,RMJ153141.3+144202.5,232.9222194592669,14.700688387677289,35.82289,0.34191895,2
4643,RMJ141503.7+554143.1,213.7652951330776,55.69529375333993,41.040092,0.40443137,6
4644,RMJ143707.2-024404.4,219.27994331561703,-2.734548873423682,36.89074,0.38740587,13
4645,RMJ130548.7+181526.6,196.45275193897118,18.257397101658896,41.65029000000001,0.44133267,15
4646,RMJ081809.3+393409.6,124.53887238551964,39.569323380852815,35.9907,0.33784905,27
4647,RMJ092938.5+334820.2,142.41032570290278,33.80560845818161,44.533485,0.42879552,10
4648,RMJ120503.0+113912.0,181.2624505957886,11.653346726792927,31.780325,0.26093745,11
4649,RMJ144633.7+043824.8,221.64058422877707,4.640225302575251,54.02208,0.4507478,13
4650,RMJ132907.6+140307.6,202.28148285190738,14.05211912871641,32.588837,0.3530689,15
4651,RMJ011527.1+024752.1,18.863030444732765,2.7978145109801584,33.031234999999995,0.23795263,36
4652,RMJ084906.6+323132.7,132.27729680285742,32.52573883049848,31.673540000000006,0.36990812,10
4653,RMJ102355.1+103157.8,155.97952848969322,10.532721102155572,37.867058,0.36825997,11
4654,RMJ100221.7+274159.6,150.5905136750668,27.699892241880754,41.57402,0.39508834,10
4655,RMJ222217.7+003642.9,335.5736365887076,0.6119240076190493,32.543076,0.31954575,33
4656,RMJ015245.6+112336.2,28.189834753869036,11.393402317101678,81.72511,0.49607706,37
4657,RMJ121947.7-023240.0,184.94870813547402,-2.5444562032839637,31.18538,0.2948255,14
4658,RMJ073851.2+362233.8,114.71328996522249,36.37606667950258,60.55121,0.48368803,27
4659,RMJ103633.9+324731.8,159.14126258092958,32.792167032470694,36.4636,0.34260175,10
4660,RMJ124436.9+174303.7,191.1537095857133,17.71770694926121,45.143684,0.40087083,15
4661,RMJ144032.4+061317.7,220.13501206804162,6.221582465835281,54.41871,0.44551304,13
4662,RMJ123144.8+265756.2,187.93656225305267,26.965605469970733,64.05985,0.487378,11
4663,RMJ122254.2+032822.4,185.7259677812468,3.4728944776304984,79.25381,0.5016563,15
4664,RMJ133435.8+480506.1,203.6489928174257,48.085036765352704,42.22998,0.40550083,7
4665,RMJ103322.9+003734.6,158.34555129004102,0.6262847067333189,52.96948199999999,0.48517966,9
4666,RMJ224859.0+094433.4,342.24591432556616,9.74261971384614,30.865026,0.29770544,33
4667,RMJ112632.9+241255.6,171.63715092269967,24.215442312708607,32.497307,0.30119774,11
4668,RMJ141446.7+263419.7,213.69458122477286,26.57214700266534,60.947838,0.4778583,3
4669,RMJ104221.4+043210.4,160.58899771249799,4.536218629422959,33.214294,0.42141813,9
4670,RMJ105844.6+083211.3,164.6858197457804,8.536461560652073,36.93651,0.39363432,11
4671,RMJ074718.8+475600.8,116.82843988002216,47.93354222768804,50.482925,0.43820348,27
4672,RMJ015243.7+031958.3,28.18206986234032,3.3328525719070377,41.74182,0.43259034,36
4673,RMJ012123.3+032355.6,20.34705823185584,3.3987773066515885,63.708984,0.52467346,36
4674,RMJ012825.8+141649.4,22.107703063862342,14.280388677627965,43.32834,0.41277733,36
4675,RMJ124824.4+052602.7,192.10172868450803,5.434091696191058,37.638237,0.3844015,15
4676,RMJ003722.3+061211.1,9.34277282164544,6.203081068845933,52.481323,0.48750994,36
4677,RMJ084339.0+163348.1,130.91261413818404,16.56336341258452,33.702454,0.37694457,10
4678,RMJ080251.8+113632.7,120.71567072499776,11.609093298274336,35.91442,0.41167235,8
4679,RMJ094959.8+022240.4,147.49928477323954,2.3779010572679926,41.63504,0.34768084,9
4680,RMJ124949.1+093221.1,192.45477261821446,9.539182127823775,48.4235,0.4662251,15
4681,RMJ014334.8+052011.7,25.894899987161693,5.336579701001581,78.41478000000002,0.55943936,36
4682,RMJ021354.4+064114.2,33.47670576457847,6.687278992917348,60.55121,0.4605111,37
4683,RMJ074137.9+422534.4,115.4078124770443,42.42623488399616,30.773496999999995,0.3480066,27
4684,RMJ081651.4+205103.5,124.21431117441824,20.8509595722972,46.425102,0.4689938,10
4685,RMJ075115.2+295811.2,117.81338738485886,29.969779923569828,45.631844,0.4425405,27
4686,RMJ133230.5-021234.0,203.12709726743282,-2.209434609144173,77.66729000000002,0.53247535,15
4687,RMJ134255.1+131035.2,205.7295760577428,13.17645798153409,47.09632,0.38766336,15
4688,RMJ235127.4+004633.1,357.8641102334165,0.775871445495999,45.540314,0.41488993,38
4689,RMJ153906.4+503644.9,234.7765778798237,50.61247567696505,54.937378,0.51148164,1
4690,RMJ123006.5+240423.1,187.52727726972603,24.073079202669174,51.840614,0.45913044,11
4691,RMJ162734.1+152758.2,246.89211260073293,15.466156055472679,41.54351,0.39414814,2
4692,RMJ021748.1+053136.4,34.450225226616396,5.526766275666142,31.780325,0.34336728,37
4693,RMJ211528.7-000753.0,318.86954162337423,-0.13140058658801707,32.283737,0.23323572,35
4694,RMJ163805.7+415110.7,249.52371314755797,41.85296754385268,34.755043,0.33568978,1
4695,RMJ214241.3+071356.0,325.6720813512164,7.232231950325584,53.50341,0.46822202,33
4696,RMJ090604.3+042744.3,136.5180365567146,4.462312511949675,38.462006,0.40544552,8
4697,RMJ113108.4+171322.8,172.7851730231269,17.22300860455465,50.269356,0.41900843,11
4698,RMJ164237.3+175543.9,250.65537995072202,17.9288725376547,41.14688,0.3986781,2
4699,RMJ092249.7+180307.9,140.70717876945994,18.05219512942705,36.12799,0.39250508,10
4700,RMJ084010.1+282204.5,130.0419238737034,28.367927697099837,61.939407,0.48628858,10
4701,RMJ010354.5+081713.1,15.977069213066954,8.286972019514433,49.674408,0.45585272,36
4702,RMJ111140.9+661407.5,167.92037136501176,66.23542883983605,30.575182,0.2868104,7
4703,RMJ220724.2+243045.1,331.85093107540933,24.51251532297885,55.303497,0.48666394,20
4704,RMJ081903.7+180841.7,124.76561081728495,18.144928662868587,36.18901,0.29314417,10
4705,RMJ160252.9+421341.9,240.72023618388772,42.22830209238554,46.867493,0.47069523,1
4706,RMJ082854.3+103408.2,127.226181136498,10.568957948781359,32.085426,0.31161478,8
4707,RMJ115825.6+022803.6,179.6064820950774,2.4676601203724218,53.51866,0.4835503,14
4708,RMJ130551.8+363927.6,196.4659124220253,36.65766924690875,31.322676,0.31303390000000003,7
4709,RMJ090752.8+382224.0,136.97003581114978,38.373341442580056,48.74386,0.45126376,10
4710,RMJ145535.3+273740.2,223.8969490977572,27.627829450466503,41.345192,0.38675165,3
4711,RMJ074625.9+453021.3,116.60810521652908,45.50592047036768,81.679344,0.51766074,27
4712,RMJ030104.6-082419.2,45.269293033216975,-8.405322220903248,62.778435,0.4251475,42
4713,RMJ101551.6+572120.3,153.9651557897147,57.35564624128973,35.88391,0.40596348,5
4714,RMJ115741.8+382208.7,179.42403815495166,38.369075555182185,44.548737,0.4351571,7
4715,RMJ083210.6+430448.6,128.04421136824558,43.08017480693238,44.060577,0.4182353,27
4716,RMJ012946.7-094905.9,22.444446982026356,-9.818315142118042,47.58448,0.44986477,36
4717,RMJ104420.1+064507.6,161.08378818876673,6.752106333951719,34.205864,0.30105525,9
4718,RMJ160151.2+182820.2,240.46325289949226,18.4722639282656,36.40258,0.36380243,2
4719,RMJ141326.1-023751.7,213.3587133314083,-2.6310245277490742,48.10315,0.46576425,13
4720,RMJ152527.6+423848.5,231.36503502949603,42.64680842534859,31.932875,0.2803884,1
4721,RMJ105441.6+051657.9,163.67332471927756,5.282740921443592,34.73979,0.37470672,9
4722,RMJ075519.7+461809.3,118.8319435455466,46.3025749347836,46.547142,0.4658521,27
4723,RMJ091819.0+071217.3,139.57909830574494,7.204805814639037,42.87069,0.42556423,8
4724,RMJ133733.9+122610.9,204.39133411087545,12.436349539448605,31.383696,0.37071195,15
4725,RMJ012521.9+232550.9,21.341397037924647,23.430799563246712,36.95176,0.3107771,39
4726,RMJ134919.3-004133.2,207.33054956117385,-0.6925532189719891,64.74632,0.52179044,15
4727,RMJ222054.8+105651.3,335.2281763729838,10.947572107948568,49.872726,0.41141078,33
4728,RMJ154209.3+075419.9,235.5389436986084,7.905517756159504,34.999123,0.36262664,2
4729,RMJ001910.9+090217.6,4.795275439029865,9.038215787628944,57.622253,0.43571407,38
4730,RMJ024624.9-065948.1,41.60371731247847,-6.996689186371138,37.50094,0.42926392,42
4731,RMJ005821.3+004057.1,14.588749691211461,0.6825330069701177,38.828125,0.39960006,36
4732,RMJ111806.1+423225.8,169.5253224885555,42.54049504962179,72.6484,0.5005838,7
4733,RMJ111526.5+375855.0,168.8603289610606,37.981943251381395,35.82289,0.3775165,7
4734,RMJ141745.4+030107.1,214.43908454682918,3.0186425959784087,44.274147,0.47062904,13
4735,RMJ101821.9+153128.3,154.5912387053046,15.524541038527145,34.266884000000005,0.36818185,11
4736,RMJ145824.6+104842.4,224.60235887096005,10.811788603894275,33.855003,0.38705269,2
4737,RMJ163704.5+370807.6,249.2689331694783,37.1354537238724,80.260635,0.5920994,1
4738,RMJ002557.8+000734.3,6.4908118910308525,0.1261927287780044,31.261656,0.30759004,36
4739,RMJ102123.7+443823.3,155.34865228741202,44.63980272199074,43.557167,0.33654168,5
4740,RMJ085038.6+261355.0,132.66079533332552,26.23195817855319,50.055786,0.48614678,10
4741,RMJ020043.2+015829.3,30.179797380701075,1.9748116314415136,32.527817,0.35095248,37
4742,RMJ124118.8+142923.1,190.3283552159633,14.489761156258746,56.951035,0.49737462,15
4743,RMJ004146.8+094040.7,10.444902000411787,9.677964742120336,47.47769,0.38304022,38
4744,RMJ144520.0+000652.9,221.33351951841664,0.11468396071485484,30.971811,0.29437009,13
4745,RMJ101837.5-002830.0,154.65625855068924,-0.4750136427033143,48.66758,0.4657872,9
4746,RMJ073406.2+401948.3,113.52579676354489,40.33007704008791,44.808075,0.38992476,27
4747,RMJ081920.2+112627.5,124.83435560759315,11.440977533330393,49.674408,0.43530098,8
4748,RMJ011051.9+223920.1,17.716362397148046,22.65557823115721,31.368440000000003,0.32509696,38
4749,RMJ075952.7+134852.7,119.96943304755821,13.814644500991626,68.39226500000001,0.55121946,8
4750,RMJ170612.2+285448.9,256.5508841820508,28.9135923239386,83.81504,0.49043176,0
4751,RMJ153205.2+394239.6,233.02167594418282,39.711008436815526,48.1184,0.43012834,1
4752,RMJ075246.8+453103.0,118.19511591683062,45.517491255920326,53.091522,0.46134812,27
4753,RMJ110713.9+331502.1,166.80793097725623,33.25059240327424,31.64303,0.2512963,11
4754,RMJ232158.7-013549.3,350.4946815835769,-1.5970237849038165,32.283737,0.3446691,33
4755,RMJ084812.6+313518.2,132.05258930943205,31.58838591556229,63.11404399999999,0.51635563,10
4756,RMJ235411.4+024007.0,358.5475794410087,2.668597286308095,31.993895,0.22674914,38
4757,RMJ144024.4+050854.7,220.10161331403359,5.148532990342603,40.71974,0.39295405,13
4758,RMJ100929.2+343032.2,152.37182889514563,34.50893693342338,32.405777,0.34173405,10
4759,RMJ015354.4+250949.4,28.4765632791773,25.163732599989338,79.802986,0.56646836,39
4760,RMJ080951.3+510637.3,122.46385015554165,51.11035987386752,38.187416,0.3941295,5
4761,RMJ101159.9+103509.4,152.99940684029048,10.585948166848217,45.143684,0.47445464,11
4762,RMJ114219.6+173636.2,175.58169319472637,17.610043274515593,72.73993,0.5326804,11
4763,RMJ154840.4+253734.8,237.16813093478058,25.626339461938876,30.102278,0.22654213,3
4764,RMJ123303.4+014657.8,188.26418080881882,1.7827259419580892,33.015976,0.38792926,15
4765,RMJ222810.8-004848.2,337.04517079788377,-0.8134006823252536,30.346357,0.3269276,33
4766,RMJ224614.6+055828.5,341.5608971425006,5.9745721886235525,31.154871000000004,0.3398335,33
4767,RMJ233007.6+005643.3,352.5316157451672,0.9453477409527552,48.53029,0.5322723,33
4768,RMJ004722.4-011649.5,11.84331374789845,-1.280411598621186,34.190613,0.3577234,36
4769,RMJ122022.3+132538.0,185.0929733275467,13.427225445721602,31.902365000000003,0.29727370000000003,15
4770,RMJ101143.7+572928.3,152.9320633448052,57.491202045233265,30.117533,0.3651774,5
4771,RMJ084809.7+270622.2,132.04053654972813,27.10617893065489,49.354057,0.41818073,10
4772,RMJ124824.5+292551.9,192.10190216067195,29.431091385283235,45.006386,0.4506746,7
4773,RMJ161741.3+423221.5,244.42227458632183,42.53931481167051,30.559927,0.29362106,1
4774,RMJ221047.8-024050.3,332.6992208151405,-2.680627985182749,47.6455,0.40946132,33
4775,RMJ094336.8+141551.1,145.90344419208594,14.264192344642682,50.543945,0.4977977,10
4776,RMJ022854.0-005808.4,37.22519693691721,-0.9689966031865808,32.192207,0.36610064,37
4777,RMJ121812.5+510324.4,184.55226086312743,51.056777443164385,42.70289,0.43557012,7
4778,RMJ103916.3+123833.2,159.8178223172263,12.642559602184427,100.54975,0.6047061,11
4779,RMJ225409.9+142507.8,343.54126378205063,14.418829616632745,36.81447,0.32671958,33
4780,RMJ095029.7+623619.5,147.62357823733274,62.605420360937316,44.472466,0.389952,5
4781,RMJ154111.4+065158.4,235.29764305061641,6.866229886827343,37.19584,0.36000156,2
4782,RMJ120320.1+374039.4,180.83363442299412,37.6776220918044,41.75708,0.40966314,7
4783,RMJ024727.2+031630.9,41.863490333644734,3.275247183789773,62.183487,0.44728816,37
4784,RMJ160907.2+223750.6,242.28012201827042,22.630730241371545,31.45997,0.26593664,2
4785,RMJ113557.6+653908.8,173.990016074114,65.65245053565808,37.638237,0.3760332,7
4786,RMJ010245.7+134042.7,15.690211259938565,13.678537185155768,53.39662,0.49298903,38
4787,RMJ101021.8+163743.1,152.59082062772313,16.628647002143108,31.52099,0.3781748,11
4788,RMJ101915.9+623708.1,154.81614613185474,62.61892111402486,35.01438,0.35066035,5
4789,RMJ151543.2+122902.4,228.92990095057775,12.483988975722283,30.315847,0.35872638,2
4790,RMJ115435.8+413503.5,178.64903641813115,41.584307301590265,35.73135999999999,0.31059316,7
4791,RMJ133046.5+152627.7,202.69381329879312,15.441016160994804,35.88391,0.35729384,15
4792,RMJ110522.9-010305.1,166.34526416948418,-1.0514271465240597,47.9506,0.46500525,9
4793,RMJ010347.8+004139.8,15.94899305576408,0.6943981903041363,33.275314,0.309744,36
4794,RMJ115710.7+283558.3,179.29458433407962,28.599540186943894,33.992294,0.36027142,11
4795,RMJ130727.1+244432.7,196.86300789488982,24.742428561245788,31.810835,0.3116259,3
4796,RMJ144822.2+255142.3,222.09239503394653,25.861739094024372,31.154871000000004,0.33772236,3
4797,RMJ124758.2+204522.4,191.9925726816436,20.75622900326734,93.791794,0.5567124,15
4798,RMJ145210.1+064809.3,223.04213139177017,6.802596759992452,61.11564,0.5102858,2
4799,RMJ095548.5+232525.6,148.95192604329915,23.42378174270608,33.107506,0.33835033,10
4800,RMJ012837.0+000237.1,22.154061064117407,0.04363174369592555,38.050117,0.39215827,36
4801,RMJ123149.9+061758.1,187.95792892800262,6.299474296180841,39.087456,0.4295123,15
4802,RMJ120928.7+505746.0,182.36966784347013,50.962774789200296,37.59247,0.3807528,7
4803,RMJ211811.7-022846.9,319.54863796778943,-2.4797051935925354,43.282578,0.44186735,35
4804,RMJ115933.4+243734.7,179.8890673898193,24.626294196017504,34.388924,0.35822216,11
4805,RMJ010022.0+082024.4,15.091486073984528,8.340105713709878,30.956556,0.3335729,36
4806,RMJ125051.8+024434.4,192.71585304698658,2.742889318877825,55.120438,0.5329691999999999,15
4807,RMJ101355.3+041952.6,153.48030230439062,4.3312777259841315,33.870255,0.2553115,9
4808,RMJ231117.4+044923.7,347.8224243990329,4.823258898380415,50.376137,0.4082522,33
4809,RMJ153113.4+230332.1,232.80602957297344,23.058909143570556,56.98154399999999,0.4980267,3
4810,RMJ095630.1-001825.1,149.12554453721972,-0.3069629826356292,42.85544,0.470219,9
4811,RMJ153054.1+360343.0,232.72537888164203,36.06193156937388,33.382095,0.3447446,3
4812,RMJ083342.4+382549.1,128.42652842097706,38.430318553794116,44.594505,0.39611414,27
4813,RMJ000528.9+095236.2,1.3705568138473725,9.876708848376532,64.3802,0.4935515,38
4814,RMJ004145.7-030901.1,10.440345352084877,-3.150293248771463,59.02571,0.46876287,36
4815,RMJ000626.4+153943.2,1.6100658436417348,15.661995979227575,51.108376,0.41812497,38
4816,RMJ142910.1+044105.4,217.29229154219703,4.684840955242849,39.301025,0.4301948,13
4817,RMJ111239.0+644047.5,168.1626767837247,64.67984730648045,37.65349000000001,0.36654478,7
4818,RMJ101346.5+363326.9,153.4437330955717,36.55746460039589,45.601334,0.45861045,10
4819,RMJ142713.3+064349.8,216.80553167257546,6.730487510015196,32.054916,0.28267053,13
4820,RMJ165142.5+260540.6,252.9270911919424,26.094621902215625,34.999123,0.30517733,0
4821,RMJ102709.6-014400.4,156.7898999895776,-1.7334574951722732,50.528687,0.43204123,9
4822,RMJ154618.7-004017.5,236.57808390657783,-0.6715339050230955,46.867493,0.43195167,2
