,Unnamed: 0,NAME,RA,DEC,LAMBDA,Z_SPEC
2552,2552,RMJ115554.3+510540.1,178.9761826515019,51.09447879347857,111.09093500000002,-1.0
2553,2553,RMJ004923.6+260734.5,12.34846650533308,26.126257314235897,38.370476000000004,-1.0
2554,2554,RMJ124347.0+514952.3,190.9458334698566,51.83119080770257,46.516632,0.2682098
2555,2555,RMJ092158.9-002333.5,140.49559787456528,-0.39262663111919416,45.494545,-1.0
2556,2556,RMJ090010.7+084413.0,135.0445796178176,8.736956433925931,42.77916,0.36693790000000004
2559,2559,RMJ110810.8+344127.1,167.04491594000748,34.69086726226571,54.64753,-1.0
2560,2560,RMJ005237.9+014027.9,13.15804873754604,1.6744170299103247,78.09443,-1.0
2561,2561,RMJ213402.5+002153.5,323.51028699381754,0.36486823060285534,60.74952,0.43193147
2562,2562,RMJ100919.8+325534.6,152.3325649444131,32.92626622372658,86.499916,-1.0
2563,2563,RMJ220936.4+174926.7,332.4017820244444,17.824084708898933,46.79122,0.18945229
2564,2564,RMJ135108.3-003113.1,207.7847551651727,-0.5203036177362838,62.12246700000001,0.3560868
2565,2565,RMJ094611.1+023420.4,146.54613504249676,2.5723450655439355,46.303062,0.34912655
2566,2566,RMJ115157.6+175239.1,177.9898148412931,17.877535278643165,95.13423,-1.0
2567,2567,RMJ135701.0+635334.9,209.25415293554983,63.893027168210004,46.516632,0.2390592
2568,2568,RMJ142620.1+492341.3,216.58382058352748,49.39481244037247,33.458374,-1.0
2569,2569,RMJ233941.1+030547.9,354.92106657322466,3.0966414203181185,53.97631,0.4000603
2570,2570,RMJ123538.9+104546.5,188.91188107838798,10.762922291952131,57.164604000000004,0.3007612
2571,2571,RMJ012746.2-053338.1,21.942452796458372,-5.560571566613094,43.801247,-1.0
2572,2572,RMJ134154.8+563218.2,205.47853266064052,56.53839909304144,36.52462,0.24384850000000002
2573,2573,RMJ094013.5+083640.9,145.0564297104225,8.611356422897112,32.237976,0.13635329999999998
2574,2574,RMJ082848.1+355015.5,127.20053451068121,35.83764028866497,40.796013,0.28401312
2575,2575,RMJ082558.8+043448.8,126.49483355957594,4.5802242920906195,33.870255,-1.0
2577,2577,RMJ124108.7+273446.9,190.2860825281181,27.57970359766413,45.189445,0.19851765
2578,2578,RMJ162111.8+101936.3,245.29901323493823,10.326755710116428,38.248436,0.23878051
2579,2579,RMJ130755.1+545048.1,196.97957623082863,54.846684019387844,53.244071999999996,0.33794552
2580,2580,RMJ111003.6+343242.3,167.51514596782926,34.545072625403925,45.784393,0.25068823
2581,2581,RMJ015550.5-072417.9,28.960608417799786,-7.4049811673462145,32.543076,-1.0
2582,2582,RMJ120035.5+483504.6,180.14789370999716,48.58461133291903,48.91166,0.28111172
2583,2583,RMJ125003.9-013225.5,192.51606898353,-1.5404034658109107,35.42626,-1.0
2585,2585,RMJ024902.9-075228.6,42.26207035136068,-7.874617986114466,52.099953,0.33513054
2586,2586,RMJ170303.5+263732.5,255.7644842231529,26.625681735027307,69.353325,-1.0
2587,2587,RMJ221521.4-051511.6,333.8391298445073,-5.253211432650415,49.018448,-1.0
2588,2588,RMJ022145.8-034618.9,35.440637611654466,-3.7719088884778387,64.3802,0.4329238
2589,2589,RMJ085726.5+543010.9,134.36025166837504,54.50304109831106,51.154144,0.36203974
2590,2590,RMJ102932.0+640137.8,157.38314426155034,64.02716998686968,83.60146999999999,-1.0
2591,2591,RMJ015638.9+005031.5,29.16194599396114,0.8420936536692321,41.55876,0.21711875
2592,2592,RMJ085436.6+003833.3,133.6525328131628,0.6425754480162837,30.376866999999997,0.10696268
2593,2593,RMJ091617.0+432959.3,139.07078961512434,43.49981646036388,46.898003,0.2982012
2594,2594,RMJ000006.5+081736.6,0.0270800268755238,8.293488648523951,91.25947,-1.0
2595,2595,RMJ122135.8+014006.3,185.3990027317984,1.6684111006016382,66.85151,0.41232023
2597,2597,RMJ110448.6+065947.2,166.20238209487582,6.9964469965420255,63.022514,0.4361786
2598,2598,RMJ232232.7+244153.2,350.6363838955233,24.698107813800483,53.74749,-1.0
2599,2599,RMJ103035.2+513232.3,157.6465141900431,51.542316418395,121.98298999999999,0.51832575
2601,2601,RMJ015220.2+013326.3,28.08407605050138,1.5573101901655206,35.71611,-1.0
2602,2602,RMJ235426.2+100943.2,358.6092695459273,10.162007976951402,66.43963000000001,-1.0
2603,2603,RMJ130153.2+254414.9,195.4718715147512,25.73746754191153,45.616585,0.31038317
2604,2604,RMJ162347.5+061658.6,245.94803392771905,6.282937635694196,50.955826,-1.0
2605,2605,RMJ230911.1+273614.4,347.2960998336029,27.603999564683622,50.955826,-1.0
2606,2606,RMJ004512.5-015231.7,11.302079228878426,-1.8754627104108617,135.42262,-1.0
2608,2608,RMJ122409.8+084351.3,186.0407257329053,8.730911787811682,37.806038,0.17672954
2610,2610,RMJ232825.8-052644.2,352.1074678360065,-5.4456167494680185,40.93331,-1.0
2611,2611,RMJ130856.9+261333.3,197.2371083009364,26.22590492131644,44.380936,0.25298214
2612,2612,RMJ000649.7+250053.8,1.7072455389167658,25.014937794222387,40.109543,-1.0
2613,2613,RMJ095141.3+605240.9,147.92225065111094,60.87802615401583,46.928513,0.2928821
2614,2614,RMJ090828.6+325827.3,137.11922688870726,32.97425101735835,53.39662,-1.0
2615,2615,RMJ234340.9+314758.5,355.92042925023355,31.799588543222804,55.700127,-1.0
2616,2616,RMJ124411.1+142857.0,191.04629705277424,14.482499928646787,46.120003000000004,0.27204648
2617,2617,RMJ020852.2+041233.9,32.217577766454156,4.20941234630161,39.575615,0.21379061
2618,2618,RMJ222438.6-015233.9,336.1608397923972,-1.876072228032408,40.307854,-1.0
2619,2619,RMJ004643.6-045511.5,11.681489454427748,-4.919856454596432,34.221123,-1.0
2620,2620,RMJ000007.6+155003.2,0.03176884213087305,15.834235423962422,33.504135,0.15277947
2621,2621,RMJ134456.3+534504.4,206.2345067387604,53.75121587567536,33.687195,0.16474937
2622,2622,RMJ153453.0+085405.7,233.7209998478291,8.901581187769283,37.836548,0.22556959
2623,2623,RMJ125535.3+273105.0,193.89690632246086,27.51805674323809,60.978348,0.4228139
2624,2624,RMJ021346.4+072714.5,33.443130750740465,7.454031553945395,30.849771,0.12789898
2625,2625,RMJ125551.7+283056.1,193.96541396955456,28.515570388798675,40.75025,0.26252902
2626,2626,RMJ105402.1+275926.4,163.50879093754406,27.99067344212093,76.9503,0.4212817
2628,2628,RMJ004330.7-101009.1,10.877760608137734,-10.169205245372927,123.53899399999999,-1.0
2629,2629,RMJ084544.7+350155.2,131.43626457393458,35.0319989208876,83.00653,-1.0
2630,2630,RMJ222851.2+064358.0,337.2133520953481,6.732790293049848,92.571396,-1.0
2632,2632,RMJ083109.0+084703.9,127.78736752571264,8.784424449420126,59.544380000000004,-1.0
2633,2633,RMJ004223.1+080216.5,10.5961942246891,8.037912098659291,46.211533,0.26862329999999995
2635,2635,RMJ083131.8+515214.3,127.88249050675094,51.87063524378562,49.537116999999995,-1.0
2636,2636,RMJ145600.8+570221.0,224.00351831521027,57.03917291181673,82.86923,0.48320848
2637,2637,RMJ164115.4+372036.2,250.31408301270352,37.34338608359258,33.031234999999995,0.17704435
2638,2638,RMJ154219.5+600352.1,235.58113723843445,60.06446368850647,78.84192,-1.0
2640,2640,RMJ152946.3+440804.2,232.44283797404503,44.13450636219858,30.910790999999996,0.14783677
2641,2641,RMJ124145.1+294508.6,190.43785650370262,29.752394549227834,48.20993,0.24058448
2642,2642,RMJ144454.1+540619.7,221.22558719101917,54.10546699720165,76.62995,-1.0
2643,2643,RMJ103955.8+155147.9,159.98252328906833,15.863312835048804,55.654357999999995,0.3246866
2644,2644,RMJ002048.3+020258.0,5.201150139995492,2.0494403926454425,43.17579,-1.0
2646,2646,RMJ223910.5+060537.3,339.7935875188424,6.093686119426457,92.373085,-1.0
2648,2648,RMJ222021.5+073109.1,335.08966498850566,7.519185122590106,108.61963,-1.0
2649,2649,RMJ025219.8-040719.5,43.08253190245989,-4.122082997785446,38.080627,-1.0
2650,2650,RMJ002822.1+031642.5,7.091952627415594,3.2784771969332187,57.240875,0.36531803
2651,2651,RMJ000731.7+072529.4,1.882168066442148,7.424840082737933,73.63998000000001,-1.0
2652,2652,RMJ133236.2+390248.8,203.15074214291732,39.04689782088347,32.070168,-1.0
2653,2653,RMJ162508.6+283203.0,246.285655202481,28.53415992220971,31.932875,0.14201982
2654,2654,RMJ084439.7+574048.5,131.1653927654814,57.68013009918243,89.76448,0.40568662
2656,2656,RMJ230158.5+023831.2,345.4936488032329,2.6420008671430777,86.85078399999999,0.4479416
2657,2657,RMJ105252.4+241530.0,163.21844814535257,24.258336366932877,108.80268999999998,-1.0
2658,2658,RMJ125624.6+302208.6,194.10242487830024,30.369057596563692,58.201942,0.40867013
2659,2659,RMJ002929.2+105158.1,7.371636193488769,10.866146740719683,52.61861999999999,-1.0
2660,2660,RMJ091337.2+031720.5,138.40505974529287,3.289037299647255,32.283737,0.14163193
2661,2661,RMJ084923.2+393144.2,132.34655430212734,39.52894724021122,56.75271600000001,0.34910017
2662,2662,RMJ154306.1+231220.9,235.77555136492057,23.20581870933593,33.916022999999996,0.29491168
2663,2663,RMJ135406.0+394438.0,208.52489335593026,39.7438846371135,40.338364,0.21513818
2664,2664,RMJ095258.3+435416.4,148.24296882435658,43.904552790451746,51.169395,0.37889695
2665,2665,RMJ085058.7+483002.6,132.74446298102214,48.50072379957899,132.64621,0.55361533
2666,2666,RMJ125658.6+183001.0,194.24425547990217,18.500269764119004,44.213127,0.22466668
2668,2668,RMJ083232.2+354525.1,128.1340874386147,35.75697349146321,52.160973,0.3306995
2669,2669,RMJ123159.5+031539.6,187.9980857688441,3.261003321956005,60.871559999999995,-1.0
2670,2670,RMJ214154.2-051519.3,325.47589797118883,-5.255374041777748,30.270082000000002,-1.0
2671,2671,RMJ220438.6+084857.9,331.160834753054,8.816073602153363,32.802406,-1.0
2673,2673,RMJ150120.9+160245.8,225.33725175964668,16.046046424300872,32.298996,0.19530296
2675,2675,RMJ160001.2+073738.8,240.00489418246033,7.627446902673126,50.238846,0.352179
2676,2676,RMJ142627.2+204804.3,216.61342750171363,20.801198345119037,49.109978000000005,0.33678237
2677,2677,RMJ211831.6+004720.9,319.6316487057644,0.7891302142315897,78.65886,0.44381222
2680,2680,RMJ170023.5+425622.3,255.09774708283402,42.9395279488569,40.948563,-1.0
2681,2681,RMJ013633.6+172429.9,24.14003561348608,17.408318262342142,84.7456,-1.0
2682,2682,RMJ231341.8+321931.4,348.4240439646935,32.32538026118392,49.262527,-1.0
2684,2684,RMJ224754.1+154117.8,341.975212059267,15.688277428807723,49.55237,-1.0
2685,2685,RMJ143042.1+004903.0,217.6753937180354,0.8175109481684933,48.316720000000004,0.32203484
2686,2686,RMJ005308.3+061022.9,13.284499341963,6.173028799841952,32.527817,0.15013851
2687,2687,RMJ095736.3+491643.9,149.4012522222523,49.278866712727506,43.282578,0.24599662
2688,2688,RMJ211107.9+073503.4,317.7831038704203,7.584284657251309,31.658285,-1.0
2690,2690,RMJ125746.3+485446.7,194.44272667307754,48.91298509263086,40.216324,-1.0
2691,2691,RMJ150320.6+344250.6,225.8359795183689,34.714042985836876,48.774370000000005,0.36220336
2692,2692,RMJ004258.1+081901.9,10.741881474270544,8.317183259946422,57.683273,-1.0
2695,2695,RMJ103705.6+461111.7,159.27337395596442,46.18659096899395,35.517790000000005,0.1806007
2697,2697,RMJ073745.3+341957.2,114.4388484749665,34.332567765578204,38.294197,-1.0
2698,2698,RMJ135152.0+240902.7,207.96674018517726,24.15075292234437,31.658285,0.1334621
2699,2699,RMJ123736.2+553343.1,189.40086290193574,55.561982527897605,58.034133999999995,0.40993184
2700,2700,RMJ141743.6+280109.5,214.43166494075032,28.019292632185177,31.73456,0.15759915
2701,2701,RMJ130615.8+051428.6,196.56584352891102,5.2412854479465505,43.557167,0.35999462
2702,2702,RMJ122644.9-003717.9,186.6870177836635,-0.6216255083224869,35.0754,0.15843791
2703,2703,RMJ095639.3+310054.1,149.16370062529953,31.01502774824597,76.72148,0.46864265
2704,2704,RMJ150405.2+605455.5,226.0215985661972,60.91540582159431,92.006966,-1.0
2706,2706,RMJ235219.2+102133.1,358.0798545321035,10.35920167707368,61.588547,-1.0
2707,2707,RMJ111225.1+235224.1,168.10461969862553,23.87336479321569,70.97035,0.46756850000000005
2708,2708,RMJ230307.0+041938.5,345.7791711011731,4.327348263527583,32.421036,-1.0
2709,2709,RMJ094447.2+151357.1,146.19647599063515,15.23252903378218,47.9506,0.24490665
2710,2710,RMJ144419.7+585435.9,221.08195100743862,58.90995840440478,60.74952,0.35496926
2711,2711,RMJ013126.4-044458.9,22.860144354679925,-4.749699363449918,40.002753999999996,-1.0
2712,2712,RMJ141406.2+015212.8,213.5259973157353,1.8702241401008528,44.502975,0.25207728
2713,2713,RMJ115220.5+282315.3,178.08530409117043,28.387577025316162,32.909195000000004,-1.0
2714,2714,RMJ125730.2-025757.2,194.37575428488532,-2.965898884528004,60.490190000000005,0.39838275
2715,2715,RMJ224242.3+073342.1,340.67607899908063,7.561692993362167,34.373672,-1.0
2716,2716,RMJ120245.0+265021.8,180.6875781794269,26.839391414209288,59.52911999999999,0.37951675
2717,2717,RMJ172151.7+383858.6,260.4653489736828,38.64961849258064,56.844246,0.3686342
2718,2718,RMJ000734.9+231948.2,1.8954197332042213,23.330063609436632,33.793983000000004,-1.0
2719,2719,RMJ135314.3+113521.1,208.30941531279169,11.589184580274381,49.918488,0.32607976
2720,2720,RMJ163413.6+495043.6,248.55647781565085,49.84544670313966,53.57968,-1.0
2721,2721,RMJ134717.6+312431.6,206.8231664247361,31.408789380295683,50.681236,0.33284718
2722,2722,RMJ221336.3+055654.3,333.40124498808706,5.948415629056197,43.862266999999996,-1.0
2724,2724,RMJ085120.4+563557.0,132.83492218942254,56.59917742744011,44.716545,0.2963045
2725,2725,RMJ092052.7+112800.5,140.219502802439,11.466814869402768,34.297394,0.15578167
2726,2726,RMJ154708.6+133530.5,236.78564105513644,13.591818305825525,44.243637,0.3043067
2727,2727,RMJ231830.8-100337.8,349.6281325417528,-10.060486355184366,60.33764,0.42426223
2730,2730,RMJ082957.5+092853.5,127.48954129690792,9.481527724833079,68.605835,0.42168993
2731,2731,RMJ012449.9-061914.5,21.208063220309104,-6.320706401414381,55.639106999999996,-1.0
2732,2732,RMJ014920.4+062420.4,27.335124605789808,6.405668652345648,61.359719999999996,-1.0
2733,2733,RMJ154534.4+160750.4,236.39337565355822,16.130662581519488,45.570824,0.3223
2734,2734,RMJ100910.4+562335.1,152.2934256954191,56.39308578509514,46.97428,-1.0
2735,2735,RMJ102716.3+164537.8,156.8178320326038,16.76050526272185,60.74952,0.37016428
2736,2736,RMJ234404.2+333955.8,356.0173733855438,33.66548779306087,94.44776,-1.0
2737,2737,RMJ134936.0+551959.8,207.39998487286255,55.333268913001966,49.872726,0.37684327
2738,2738,RMJ173406.6+330420.5,263.52742353623273,33.07236999232974,30.010748,-1.0
2739,2739,RMJ010032.0+320506.2,15.133355177660064,32.08505411630064,77.92662,-1.0
2740,2740,RMJ165005.2+164912.2,252.52155314564283,16.82005844575681,49.506607,0.3103161
2741,2741,RMJ224125.1+021233.2,340.3546992758244,2.2092257739302634,113.56223999999999,-1.0
2742,2742,RMJ155019.6+141621.1,237.58163686209446,14.272531354587873,51.505005,0.43328568
2743,2743,RMJ150021.5+151113.9,225.08973354817044,15.187208228827195,37.546707,0.22369850000000002
2744,2744,RMJ121017.7+022343.7,182.5737746571648,2.3954595268227714,60.93258,0.3832171
2745,2745,RMJ114700.6+360139.7,176.7524134227625,36.02768964886747,45.403015,0.35132414
2746,2746,RMJ145334.0+451227.4,223.39170187496345,45.20761024441832,38.462006,0.17527029
2747,2747,RMJ233624.3-084047.6,354.1012607574984,-8.679900636515534,30.727732,-1.0
2749,2749,RMJ114641.0+093927.0,176.67067876951728,9.657487538583835,46.120003000000004,0.26829576
2750,2750,RMJ081116.4+284653.2,122.81839512743088,28.781455565007814,49.232018,0.27051985
2751,2751,RMJ124440.2+282943.4,191.16762257506085,28.495402188104787,37.577217,0.19513722
2753,2753,RMJ002138.7+194127.7,5.411159130371232,19.69103954218276,64.80734,-1.0
2754,2754,RMJ135411.3+133304.1,208.54698354980675,13.551147703331145,66.68370999999999,0.45475483
2755,2755,RMJ230318.7+170847.3,345.82777293905684,17.146463110324273,34.785553,-1.0
2756,2756,RMJ160947.8+513631.7,242.44897074353813,51.60880588210337,126.58998999999999,-1.0
2757,2757,RMJ014850.8-000643.9,27.211745623137123,-0.1121952641709063,63.236084,0.39361975
2758,2758,RMJ163634.2+411558.8,249.142391741209,41.26633972896134,39.178986,0.16983724
2759,2759,RMJ135707.3+304252.9,209.28052577491368,30.71468684541205,37.22635,0.20762143
2760,2760,RMJ155620.1+140002.3,239.08363818178088,14.000650855186484,58.003624,-1.0
2761,2761,RMJ075137.2+325447.4,117.90498937505915,32.91315706465634,39.758675,-1.0
2762,2762,RMJ004646.3+234601.3,11.69308900146609,23.767028893139425,49.262527,-1.0
2764,2764,RMJ100634.2+271823.8,151.64240697434926,27.306606765121483,42.33677,0.22727913
2765,2765,RMJ235643.4+360016.2,359.18097350660867,36.00448783325911,39.590874,-1.0
2766,2766,RMJ081303.9-005546.2,123.26625830266585,-0.9295104372171682,54.128859999999996,-1.0
2767,2767,RMJ171732.8+255105.5,259.38674192339766,25.85152798967907,34.007553,-1.0
2768,2768,RMJ020712.7+053633.0,31.80276049161057,5.609171994433306,39.484085,0.25220212
2770,2770,RMJ105536.5+461004.2,163.90213034628516,46.1678276661146,88.52883,0.45329803
2771,2771,RMJ230200.2+075055.8,345.50103077695184,7.848838870356637,71.2602,-1.0
2773,2773,RMJ140557.6+013820.1,211.48988762068387,1.6389191297059518,33.214294,0.18025194
2774,2774,RMJ162804.9+171910.6,247.0202596112294,17.31960790603683,80.626755,0.46036732
2775,2775,RMJ113623.7+071337.4,174.0988335634786,7.2270602429797375,32.482056,0.10302164
2776,2776,RMJ090906.2+363300.5,137.2759175071966,36.5501496048801,84.21167,0.44577232
2777,2777,RMJ005853.5-015211.6,14.72275639299184,-1.869899656466795,46.91326,0.37037253
2778,2778,RMJ085608.5+541855.1,134.03544012582114,54.315309092187185,46.653923,0.25933254
2779,2779,RMJ085007.7+293256.9,132.5319693193432,29.54914613286443,30.575182,0.106502935
2780,2780,RMJ103304.9+343132.5,158.27029912720306,34.525699163529296,54.113609999999994,0.271873
2781,2781,RMJ011614.8+130448.8,19.06171709632946,13.080234370107975,45.219955,-1.0
2782,2782,RMJ111940.5+515938.6,169.91885856694182,51.99404735688714,47.38616,-1.0
2783,2783,RMJ235331.7-071716.3,358.38205237224815,-7.287874838925716,69.7347,-1.0
2784,2784,RMJ141226.3+173831.6,213.1094871028873,17.64211904594298,46.257294,-1.0
2786,2786,RMJ080055.3+295956.3,120.23048013814604,29.998976369561596,50.650726,0.32071024
2787,2787,RMJ021353.7-013226.0,33.4738404101675,-1.5405507397069775,36.082229999999996,-1.0
2788,2788,RMJ095602.0+300041.7,149.0085347997846,30.011590050792908,44.777565,-1.0
2789,2789,RMJ122009.0+251959.6,185.03770657640467,25.333218920002928,51.855872999999995,0.33818218
2790,2790,RMJ171800.2+295728.9,259.5007272936367,29.958036686023068,33.824493,0.27926892
2791,2791,RMJ225558.3+121418.9,343.99287188588966,12.238591092152443,120.86938,-1.0
2792,2792,RMJ231618.5+225204.1,349.0771647875158,22.86781906217896,92.08324,-1.0
2793,2793,RMJ001004.5+255313.8,2.518669141950511,25.88716354113732,52.999992000000006,-1.0
2794,2794,RMJ163354.7+111146.3,248.47781407127533,11.196197879575243,35.0754,0.22654782
2796,2796,RMJ104249.4+623909.3,160.70563301383362,62.65259554856971,55.181458,-1.0
2797,2797,RMJ134559.8+092223.3,206.49915642813113,9.373126659067646,37.516197,0.20179276
2800,2800,RMJ123346.0+224121.1,188.44164283149286,22.689201532507308,58.156174,0.40999967
2801,2801,RMJ134104.0+221202.6,205.26683840215838,22.200728525864648,54.3882,0.35178122
2802,2802,RMJ113610.3+233655.2,174.0430059075535,23.615328120982408,46.928513,-1.0
2803,2803,RMJ234718.6+313150.9,356.82733294402914,31.530799291570343,92.02221999999999,-1.0
2804,2804,RMJ074717.7+450010.3,116.82387904181842,45.00287005804228,112.64693999999999,-1.0
2805,2805,RMJ122255.1+403521.8,185.72972351937875,40.58939643534895,57.210365,0.42083386
2806,2806,RMJ153114.7+595348.3,232.81142983551968,59.8967559662612,44.228386,0.34783924
2807,2807,RMJ224920.2-012902.5,342.3341094071692,-1.4840351070822946,57.683273,0.33638328
2808,2808,RMJ010610.7+041719.4,16.54469209985973,4.288727874157683,33.412605,-1.0
2809,2809,RMJ103033.0+170616.8,157.63751699115363,17.104677495096613,52.511832999999996,-1.0
2810,2810,RMJ230310.5+144957.3,345.7939361037648,14.832583914578546,45.341995000000004,0.23320256
2811,2811,RMJ124107.0+095849.2,190.27922728859562,9.980323285920207,32.817665000000005,0.17628522
2812,2812,RMJ074329.9+215358.8,115.87439195068787,21.899657218772163,49.18625,0.28187838
2813,2813,RMJ085216.7-010135.7,133.06942216860858,-1.0265874591175197,92.190025,0.45870987
2814,2814,RMJ132000.2+253243.9,200.00082963000546,25.545515510451988,31.276909999999997,0.13474835
2815,2815,RMJ224404.9+275915.6,341.0206172492724,27.987662480461392,57.835823,-1.0
2816,2816,RMJ222918.2+225547.5,337.3257791833026,22.92985474448227,64.6853,-1.0
2817,2817,RMJ132358.2+180948.4,200.99260616766296,18.163457192584538,52.298264,0.35823178
2818,2818,RMJ134007.8+373812.6,205.0322970484219,37.636821929351505,55.34926,0.41718978
2819,2819,RMJ000326.6-073348.2,0.8607543404019395,-7.5633767949149275,36.53988,-1.0
2820,2820,RMJ142710.1+612101.8,216.79223641339453,61.350488297701474,99.84801999999999,0.52135164
2821,2821,RMJ145036.7+412743.5,222.6527185020847,41.46207986868578,43.11477,-1.0
2822,2822,RMJ110442.1-012046.2,166.17532188549802,-1.3461548735629605,84.02861,0.42746675
2823,2823,RMJ020900.6+061306.1,32.25244598664216,6.2183474774533165,92.20528,-1.0
2824,2824,RMJ085358.8+153258.5,133.4951891968592,15.549569662376301,48.49978,0.35285684
2825,2825,RMJ233904.4+070744.3,354.7681431503057,7.1289827750108445,42.79442,-1.0
2826,2826,RMJ135807.9+140824.4,209.53302947513131,14.140104750891595,53.30509,0.35194865
2827,2827,RMJ135905.2+120020.9,209.77180230912396,12.005794287183877,45.128426,0.35831288
2828,2828,RMJ140819.7+662101.0,212.08210853768608,66.35026447784193,52.95423,0.3339565
2829,2829,RMJ233214.3+103634.8,353.05965885750794,10.609660119971348,89.94754,-1.0
2830,2830,RMJ100548.5+230229.4,151.45198721979088,23.041505789025763,70.39066,-1.0
2831,2831,RMJ155751.3+032425.0,239.4638923588993,3.4069578637232216,77.31642,0.39620507
2833,2833,RMJ101226.2+092601.5,153.10911222152788,9.433744854003162,51.443985,0.37607816
2834,2834,RMJ145642.6+055023.0,224.1775364982512,5.839722558627645,54.357690000000005,-1.0
2835,2835,RMJ015459.6-061540.3,28.748162007566858,-6.261193406632746,30.956556,-1.0
2836,2836,RMJ013818.3-065745.2,24.576162604109754,-6.962558682163253,32.756645,-1.0
2837,2837,RMJ083126.5+251620.0,127.8605887321352,25.27222352008881,51.443985,0.43593884
2838,2838,RMJ220511.7+121932.4,331.2985668760525,12.32565914028205,40.429893,0.16510665
2839,2839,RMJ003208.4+143015.2,8.03520812755886,14.504222982799005,46.455612,0.22266507
2840,2840,RMJ112022.0+521344.3,170.0914969330575,52.228963804726746,44.625015000000005,0.29399502
2842,2842,RMJ105022.4+282439.1,162.5933496370993,28.410862614178427,83.44892,0.47235340000000003
2844,2844,RMJ143833.2+020713.5,219.63825427877086,2.120410795071212,49.445586999999996,-1.0
2845,2845,RMJ113247.5+364242.4,173.19786284108426,36.71178385111008,72.16024,0.47221893
2846,2846,RMJ100710.8+583842.0,151.7948474124581,58.64498814301538,40.918053,0.20121606
2847,2847,RMJ124840.0+623703.2,192.16658685134743,62.6175481394664,32.237976,0.10554749
2848,2848,RMJ153854.2+355425.1,234.725863243332,35.90695884209545,34.92285,0.23221928
2850,2850,RMJ145755.8+174853.5,224.48241947581798,17.814865681779867,43.923286,-1.0
2851,2851,RMJ093004.0+073847.1,142.51674892866276,7.6464216559632,37.943335999999995,0.21636555
2852,2852,RMJ133031.1+064933.8,202.6293925660323,6.826068673580835,43.389359999999996,0.27579640000000005
2853,2853,RMJ114033.7+563928.0,175.14056869739863,56.657780040487005,45.997963,0.29671234
2854,2854,RMJ105239.3-015852.9,163.16391199306443,-1.9813666358981348,68.07191,-1.0
2855,2855,RMJ085932.3+030841.1,134.8846547526864,3.1447388046346467,45.052155,0.1959035
2857,2857,RMJ010252.5+104340.5,15.718851464630404,10.727912411206498,50.833785999999996,0.3507353
2858,2858,RMJ115535.8+680827.2,178.8990635934423,68.14089595029779,83.5252,-1.0
2859,2859,RMJ014346.9+141544.2,25.945575427932447,14.262267097629435,57.134094,-1.0
2860,2860,RMJ135605.5+611545.3,209.02272864590915,61.26258892048774,54.952630000000006,0.3236703
2861,2861,RMJ000926.7+035921.5,2.361315693845881,3.9893001806082826,34.083824,-1.0
2862,2862,RMJ081703.3+484052.1,124.2637935663412,48.68114920172024,31.993895000000002,0.15297613
2863,2863,RMJ113219.5+092112.9,173.08125341016563,9.353583987307008,53.274581999999995,0.3040392
2864,2864,RMJ222215.6-010011.8,335.56483768665663,-1.0032741526755464,55.791656,0.33650595
2865,2865,RMJ140139.8+175002.6,210.41580686772815,17.834052640457653,33.992294,0.19095168
2866,2866,RMJ114931.2+082617.3,177.38007049592917,8.43813740818575,32.268485999999996,0.107284024
2867,2867,RMJ121009.3+412935.2,182.53858803701354,41.49311071560889,40.079033,0.23839907
2868,2868,RMJ103430.2+141342.6,158.6260294637865,14.228487537574805,43.191047999999995,0.30673632
2869,2869,RMJ133307.6+153146.8,203.2814743831081,15.529670082253544,54.18988,0.35223553
2870,2870,RMJ080151.5+125624.7,120.46461698891808,12.94019427433768,95.37831,-1.0
2871,2871,RMJ124143.1+490510.3,190.42959533943286,49.08620395171197,61.039368,-1.0
2872,2872,RMJ163141.1+324554.0,247.92110387521402,32.764991639951766,49.384567,0.2933142
2873,2873,RMJ004632.1-013432.0,11.633624785725615,-1.5755640587207635,38.462006,0.22770442
2875,2875,RMJ154804.6+232916.7,237.01914732452565,23.487984870656103,92.83073399999999,0.46109340000000004
2876,2876,RMJ081249.3+213333.5,123.20544143877287,21.55930153016798,54.51024,0.3409659
2877,2877,RMJ161912.1+273655.9,244.80046833152858,27.61553102309157,43.770737,0.26647726
2878,2878,RMJ123331.0+071254.2,188.37917165807133,7.215060352169957,53.57968,0.35510427
2879,2879,RMJ091553.4+473808.4,138.97263939228358,47.63567800896627,57.103584,-1.0
2880,2880,RMJ112519.4+422834.3,171.33088192164098,42.47618890813961,40.002753999999996,0.19117832
2881,2881,RMJ021522.0+051636.8,33.84165201171345,5.276878057918247,50.589706,0.28570285
2882,2882,RMJ134030.2+411536.5,205.12578100631043,41.26013927247793,46.013214000000005,0.25858462
2883,2883,RMJ133108.7+492328.2,202.7861754029602,49.391167176394795,60.6885,0.3344182
2884,2884,RMJ113910.0+170342.2,174.79166967930217,17.061727036514807,42.13845,0.29698625
2885,2885,RMJ215700.6-044203.5,329.2525949011378,-4.700961572949977,36.23478,-1.0
2887,2887,RMJ155941.7+262958.3,239.92370487971743,26.49952828506192,33.855003,0.089537114
2888,2888,RMJ233638.1+324313.0,354.15888990834367,32.72027950279687,52.145714,-1.0
2889,2889,RMJ101614.9+571801.8,154.06217869499932,57.30049709628536,38.263687,0.23020367
