,Unnamed: 0,NAME,RA,DEC,Z_LAMBDA,LAMBDA,S,Z_SPEC,IMAG,MODEL_MAG_U,MODEL_MAG_G,MODEL_MAG_R,MODEL_MAG_I,MODEL_MAG_Z,ILUM
1960,2409,RMJ022736.8-005250.7,36.90329756090375,-0.8807553658884072,0.3720362,52.374542,1.0133591999999998,0.36227942,0.0,22.953901000000002,20.318726,18.550145999999998,17.91243,17.579859,41.083763
1965,2415,RMJ121538.7+261133.4,183.9112819725756,26.192601654018826,0.4205634,76.87403,1.2691056,0.44277570000000005,0.0,23.03935,20.280829999999998,18.504170000000002,17.676794,17.286066,50.09737
1966,2416,RMJ104140.4+150448.0,160.41839773491458,15.080001173951446,0.37832448,60.01728000000001,1.0593522,0.41016012,0.0,25.440691,21.626210999999998,18.790160999999998,18.125359,17.768394,40.376698
1967,2417,RMJ230417.3+263041.5,346.07195952983903,26.51151848894901,0.3775742,62.000427,1.2037301999999999,-1.0,0.0,21.043201,19.857395,18.148308,17.503325,17.20572,47.847153000000006
1968,2418,RMJ152649.4+374545.3,231.70563488664038,37.76258816006853,0.3842031,55.150948,1.0126779000000001,0.39696220000000004,0.0,25.973213,21.070965,19.200654999999998,18.539295000000003,18.191181,37.557179999999995
1971,2421,RMJ104704.5+355915.0,161.7687347141765,35.987505387322884,0.35694423,50.772766,0.99566793,0.37679544,0.0,22.915329999999997,19.926332000000002,18.18569,17.555823999999998,17.186204999999998,33.804672
1972,2422,RMJ143858.8+045552.7,219.7448076710416,4.9312985069405695,0.4164398,61.741096,1.2140238,0.40408249999999996,0.0,22.597076,20.682964000000002,18.889452,18.219843,17.84326,41.005592
1974,2424,RMJ231424.5-054904.6,348.60187800005514,-5.8179335782274135,0.36921617,64.70056,1.1256184999999999,-1.0,0.0,21.85391,20.143013,18.295244,17.672276999999998,17.467842,47.742034999999994
1975,2425,RMJ014627.2+192551.0,26.61350889768107,19.430824349141137,0.35676232,52.67964,0.99628186,0.33419088,0.0,26.380695000000003,20.8907,19.138962,18.484213,18.202665,39.657270000000004
1978,2428,RMJ010037.0+135245.4,15.154345696780922,13.879280597121316,0.36429784,64.57852,1.0410541,0.37373075,0.0,23.133785,20.871595000000003,18.899420000000003,18.279783,17.872757,43.171721999999995
1979,2429,RMJ215715.5+045945.7,329.31457928806736,4.996019935693534,0.41252488,63.098785,1.1787959,-1.0,0.0,22.408588,20.205420999999998,18.434820000000002,17.740357999999997,17.256996,40.672512
1982,2434,RMJ101836.7+171746.4,154.65307303196374,17.296233866394857,0.35537803,57.179855,0.99670035,0.372098,0.0,22.141396,20.421679,18.686932000000002,18.069392999999998,17.69377,34.882509999999996
1983,2435,RMJ163647.1+165438.6,249.19627416908241,16.910712378116965,0.47054239999999997,88.46781,1.8235283,-1.0,0.0,24.802095,21.032618,19.250404,18.427198,18.0238,53.50236999999999
1984,2436,RMJ090849.4+143830.1,137.2057698680477,14.641688340437709,0.45226990000000006,85.29478,1.5184408,0.45060340000000004,0.0,23.878378,20.775760000000002,18.918518,18.146233,17.729785999999997,51.50229
1985,2437,RMJ010839.6+093453.1,17.164805950382345,9.581405461089776,0.32315075,52.8627,0.9980768,-1.0,0.0,27.011913,20.211776999999998,18.64986,18.070478,17.744865,33.591156
1988,2440,RMJ073636.2+194456.3,114.150797500956,19.748960093326662,0.31906873,50.543945,1.0981841,0.29544097,0.0,23.173323,20.0566,18.364922,17.75923,17.519756,29.642355
1989,2441,RMJ105009.3+570717.4,162.53873282054275,57.121504596703645,0.42657596,73.945076,1.254446,0.4237375,0.0,25.045603,20.380337,18.522083,17.812504,17.454567,44.217484000000006
1990,2442,RMJ115453.8+294927.1,178.7240953075401,29.824189838427927,0.43173566,70.93984,1.301048,0.4229393,0.0,21.89333,20.42101,18.74269,18.021015,17.591248,49.616690000000006
1993,2446,RMJ125508.9+650120.7,193.78690677410916,65.02240805458906,0.33379495,52.64913000000001,0.99516964,0.31374946,0.0,20.879684,19.050753,17.413172,16.831984,16.534998,41.411278
1994,2447,RMJ231625.7-015355.4,349.1070422748296,-1.8987226175146408,0.5514154,81.221695,2.5295525000000003,-1.0,0.0,23.111113,22.1808,20.805632,19.893204,19.444147,40.33034
1997,2450,RMJ114525.1+172037.4,176.35443515412663,17.343729866400274,0.28423718,50.010017,0.99912757,0.28574377,0.0,21.055107,18.913296,17.352556,16.786572,16.419710000000002,39.62192
1998,2452,RMJ131259.4+095047.7,198.2474876193979,9.846586495188818,0.49724090000000004,98.078445,1.6942873,0.48573136,0.0,22.6433,20.831459,19.00207,18.083435,17.67663,57.468666000000006
1999,2453,RMJ161221.0+492950.5,243.08732309729012,49.497351211537406,0.40736356,67.50748,1.2232876,0.4029917,0.0,22.286453,21.173717,19.16984,18.547957999999998,17.961195,41.33977
2000,2454,RMJ222142.1-063350.0,335.425262784608,-6.563880962507701,0.42526618,79.925026,1.5241552999999999,-1.0,0.0,21.425169,20.779882,18.889545000000002,18.222198000000002,17.73709,48.6501
2002,2456,RMJ223605.9+185115.0,339.0245511030684,18.854172389123427,0.37444916,53.213561999999996,1.146568,0.35813183,0.0,21.469912,19.586601,17.820557,17.197432,16.852204999999998,37.120625
2003,2457,RMJ004550.4+321230.5,11.460093864896407,32.20848610284773,0.37113622,59.422340000000005,1.0806688999999998,-1.0,0.0,26.71357,20.331854,18.634878,18.009129,17.6494,36.0889
2005,2459,RMJ164902.4+290823.2,252.26005734736043,29.13976597783566,0.38199097,61.695328,1.1002558,-1.0,0.0,22.57728,20.97806,19.400623,18.800545,18.512434,33.521526
2006,2460,RMJ094919.1+001928.0,147.32956274309998,0.3244406252620817,0.3660604,55.28824,1.0777152,0.36594298,0.0,22.833261,20.616175,18.69931,18.087372,17.708458,39.234848
2007,2461,RMJ125741.9+065847.8,194.4244349342296,6.979950370712521,0.36636865,55.98996700000001,1.0209655999999998,0.3530256,0.0,20.920479,19.541216,17.774368,17.141403,16.807348,41.946396
2008,2462,RMJ004644.1+192412.4,11.683770895355508,19.403458095787112,0.45948166,88.10169,1.5132618,-1.0,0.0,23.872654,23.158163000000002,20.338066,19.539663,19.348688,52.2235
2011,2465,RMJ080435.1+330508.4,121.14621074417946,33.085663669129126,0.5447309,113.33341999999999,2.4276400000000002,0.54900897,0.0,21.852907000000002,21.308474,19.271793,18.227114,17.876654000000002,64.87311600000001
2013,2469,RMJ103951.5+152725.2,159.96459046315482,15.457007165269749,0.47259733,82.22851999999999,1.4313459,-1.0,0.0,24.38254,21.440685000000002,19.022579999999998,18.113832000000002,17.66379,54.98015
2014,2470,RMJ224444.0+282010.3,341.18347271630586,28.336200809350046,0.3629893,51.505005,1.0192842,-1.0,0.0,22.978270000000002,20.138189999999998,18.294348,17.676614999999998,17.336695000000002,35.418243
2016,2472,RMJ124307.6+202537.1,190.78147712237518,20.426971219771634,0.5420343000000001,113.7453,2.3517942,-1.0,0.0,23.111307,21.579908,19.739038,18.680132,18.247460999999998,65.15183
2017,2473,RMJ120942.8-021301.4,182.4281654768575,-2.217060097091459,0.44259793,82.48786,1.4457701,-1.0,0.0,22.201069,21.354576,19.581839000000002,18.89141,18.341829999999998,41.982659999999996
2018,2474,RMJ020622.8+021809.2,31.594883132451173,2.3025633794941065,0.33207607,50.620216,1.0072055,0.33253804,0.0,21.8709,19.497002,17.790403,17.193838,16.887178,28.543160999999998
2019,2475,RMJ024834.9-083851.3,42.14551380859255,-8.647585149899474,0.40022865,71.94667,1.2128851,-1.0,0.0,23.551441,21.391964,19.4285,18.775137,18.309135,44.212948
2020,2476,RMJ225430.4+051037.8,343.6268508399366,5.177177271880205,0.36172727,60.50544,1.0412526,0.36198026,0.0,22.039165,20.150171,18.421614,17.819897,17.437433,39.248173
2024,2480,RMJ115900.9+460521.9,179.75382673241845,46.08940851160786,0.48282182,86.088036,1.6438206000000002,0.48294967,0.0,24.336570000000002,21.216347,19.406546,18.498823,18.042935999999997,60.191963
2026,2482,RMJ085144.9+422441.7,132.93708551404504,42.41157666997099,0.47536615,78.36901999999999,1.6531672,0.47134220000000004,0.0,22.777683,19.997734,18.324028,17.465555,17.058634,49.396637
2028,2484,RMJ111936.1+644434.3,169.9002084167729,64.74285631378454,0.35394955,57.500214,0.9983681999999999,0.36533493,0.0,21.347715,20.00706,18.326822,17.739286,17.384242999999998,35.293194
2029,2485,RMJ105614.8+282223.1,164.06154848989462,28.37307298342572,0.5573424,114.23346000000001,2.5296624,-1.0,0.0,21.790932,21.049503,19.44365,18.409447,18.002516,63.87186
2030,2486,RMJ001429.5+330207.2,3.62275127957065,33.035326103483854,0.3537603,50.757515000000005,0.9987761999999999,-1.0,0.0,21.70495,20.018711,18.321089,17.743668,17.423820000000003,34.860683
2034,2490,RMJ005500.3+053137.7,13.751066985681176,5.52713515435593,0.40273032,66.60743000000001,1.2310351000000002,0.3887893,0.0,22.473793,20.510761,18.588497,17.926482999999998,17.547144,38.3237
2036,2495,RMJ110535.3-030137.2,166.3968759474202,-3.027011890842003,0.38757488,71.77887,1.188014,-1.0,0.0,25.198639,20.696402,18.874776999999998,18.248081,17.805845,45.921209999999995
2037,2496,RMJ085730.9+455807.9,134.3788353283456,45.96885252381703,0.4594124,77.88086,1.5014040000000002,0.46045230000000004,0.0,22.348545,20.870628,19.148564999999998,18.32241,17.931555,45.585537
2039,2498,RMJ220000.0+100705.3,330.00019429741275,10.118143014147256,0.35676890000000006,51.321945,1.0118133,0.36501488,0.0,21.44975,20.05411,18.289865,17.722242,17.330025,41.4032
2041,2500,RMJ222523.9-022738.2,336.34975344119715,-2.460603858897957,0.29790595,51.108376,0.99497,0.27387986,0.0,21.209738,19.156032999999997,17.491879,16.919666,16.606596,36.152744
2045,2504,RMJ223336.9-084744.1,338.40356359486617,-8.795576394596907,0.23994172,51.794853,0.99557495,0.25240406,0.0,20.43742,18.745967999999998,17.247104999999998,16.73635,16.394762,33.705143
2047,2506,RMJ120246.9+333954.8,180.69531669660512,33.665232907207496,0.30806664,50.528687,0.9968216000000001,0.28666392,0.0,21.232084,18.823034,17.265316000000002,16.717443,16.36983,31.882618
2049,2508,RMJ154556.2+170431.3,236.48434091585537,17.075358909473273,0.32837993,56.173027000000005,1.0092129,0.33265132,0.0,21.955538,19.602745000000002,17.916882,17.358137,17.032475,46.542965
2051,2510,RMJ014640.3-024317.2,26.667935449288805,-2.721450159821388,0.25864255,50.025276,0.9950633,0.25173116,0.0,20.676975,18.899862,17.39196,16.846659,16.491310000000002,41.11673
2052,2511,RMJ213520.6+061842.8,323.8359709351205,6.311883772160073,0.30722684,58.33923299999999,1.0460769,0.30459514,0.0,21.64865,19.422273999999998,17.778955,17.21358,16.910501,36.7741
2053,2512,RMJ233423.5+322630.6,353.5978255452258,32.44182101008285,0.38431397,82.06071999999999,1.3217173,-1.0,0.0,22.983052999999998,20.646694,18.819048000000002,18.114037,17.798391,49.885094
2055,2514,RMJ082631.3+095726.0,126.63021353896616,9.957212663765722,0.3764697,56.890015000000005,0.99998134,0.36905712,0.0,23.25468,20.22234,18.373661,17.718785999999998,17.388023,39.772984
2057,2516,RMJ005954.5+045625.9,14.977240650628914,4.940527798209233,0.37399516,58.65959,1.0745581,-1.0,0.0,22.734814,20.316933,18.428107999999998,17.792772,17.529463,37.479763
2058,2517,RMJ081043.1+212331.7,122.67947537954012,21.392145661118953,0.3050465,50.528687,0.99617094,0.29834545,0.0,21.530435999999998,19.202806,17.663874,17.097360000000002,16.810724,34.927658
2059,2518,RMJ153046.8+191659.4,232.6951920640461,19.283161732115047,0.33983946,51.489754,0.99678975,0.31967825,0.0,20.658957,19.347414,17.645798000000003,17.066927,16.743418,45.86312
2060,2519,RMJ144408.5+354749.1,221.03524889082783,35.796960670972545,0.36017138,54.61702,0.9973509,0.34994644,0.0,21.497063,20.127717999999998,18.297503,17.721788,17.277697,34.374958
2061,2520,RMJ080658.0+485036.9,121.741873442817,48.84358799375499,0.36622202,64.24291,1.0969906999999999,0.37380868,0.0,21.216260000000002,20.337667,18.406906,17.769331,17.353806,37.39598
2063,2522,RMJ010013.1+015059.3,15.054483332926226,1.84980963257363,0.42022958,70.08556,1.2410736999999998,0.40135017,0.0,26.956139,20.477048999999997,18.685453,17.971624,17.547216,49.051334000000004
2064,2523,RMJ220124.3+162010.5,330.3510655535357,16.336249022033552,0.31602243,52.98474,0.9975930000000001,0.3451535,0.0,21.144682,20.146044,18.473034,17.843784,17.607206,33.018658
2066,2525,RMJ101729.8+260335.6,154.37402646201218,26.05988346020105,0.42894542,63.983574,1.3335203000000002,0.41461134,0.0,21.898825,20.632074,18.918077,18.204567,17.87915,48.183440000000004
2070,2531,RMJ115831.1+081807.3,179.62974977009446,8.302039068514636,0.26620078,57.576485,0.9986818999999999,0.27820885,0.0,21.26791,19.408867,17.868832,17.309221,17.035294,40.560787
2071,2532,RMJ141544.4+644128.5,213.9351576730156,64.69123840389216,0.36240646,56.905266000000005,0.99889964,0.3620541,0.0,24.032529999999998,20.652967,18.802643,18.228920000000002,17.869802,38.289673
2072,2533,RMJ124347.5+135503.6,190.94791081241857,13.91765608050394,0.40224126,58.049393,1.1312269,0.42424944,0.0,23.35673,21.182692000000003,19.187689000000002,18.485638,18.068947,35.610764
2073,2534,RMJ095323.4+123742.1,148.34740753420957,12.628357020714706,0.41119283,64.86836,1.2014844,0.4200684,0.0,24.877848,20.414442,18.548532,17.839585999999997,17.383774,45.64451
2075,2537,RMJ143846.5+063005.2,219.69391720027022,6.501432252305618,0.4092914,60.58172,1.1403584,0.40300247,0.0,24.423573,20.512314,18.662281,17.953533,17.563285999999998,38.257015
2076,2538,RMJ012038.1+302638.1,20.15862263432674,30.443920609099827,0.33268288,51.291435,0.99693024,-1.0,0.0,22.977068,19.860914,18.091959,17.478779,17.197193,36.045609999999996
2077,2539,RMJ160447.6+242937.8,241.19836190010392,24.493835516411448,0.40129155,63.464905,1.1908941000000002,0.41798925,0.0,23.738426,19.920873999999998,18.27648,17.582983,17.308401,43.761612
2078,2540,RMJ012741.4+231717.9,21.922610537540322,23.288299481214843,0.32094416,57.057816,1.0396526,0.3180367,0.0,22.884272,20.171349,18.533993,17.946323,17.59955,34.94296
2079,2541,RMJ170339.0+461540.5,255.9125594616064,46.26123649596156,0.3615422,53.259330000000006,1.0006822,-1.0,0.0,24.014637,19.987118,18.1082,17.494695999999998,17.091335,36.433765
2081,2543,RMJ122202.5+184234.3,185.51040497094897,18.709514462996093,0.34771034,55.654357999999995,1.0223695,0.34530586,0.0,22.739584,19.965622,18.14944,17.573636999999998,17.235363,40.190975
2082,2544,RMJ091148.4+405512.0,137.95163305065282,40.919991928897154,0.3404727,52.893209999999996,1.0306469999999999,0.30344293,0.0,22.600576,19.695879,18.022528,17.435774,17.022734,39.85243
2084,2546,RMJ133842.7-004421.9,204.67786329446517,-0.7394235974419566,0.34516788,51.382965000000006,0.994607,0.34650729999999996,0.0,22.406579999999998,19.612787,17.883614,17.300076999999998,16.957853,39.22311
2085,2547,RMJ103549.9+323124.3,158.95786623959634,32.52341363886066,0.34651040000000005,50.727005,0.9978396,-1.0,0.0,23.138218,20.063972,18.374264,17.751862,17.494122,34.21257
2090,2552,RMJ115554.3+510540.1,178.9761826515019,51.09447879347857,0.5477043,111.09093500000002,2.4227612,-1.0,0.0,24.050535,21.389129999999998,19.605339999999998,18.54322,18.109932,59.402367000000005
2095,2559,RMJ110810.8+344127.1,167.04491594000748,34.69086726226571,0.38100863,54.64753,1.063265,-1.0,0.0,22.17116,20.938309,19.270098,18.667683,18.368223,38.028934
2096,2560,RMJ005237.9+014027.9,13.15804873754604,1.6744170299103247,0.4275927,78.09443,1.2401857,-1.0,0.0,23.117004,20.835844,19.02538,18.259242999999998,17.913738000000002,55.534209999999995
2097,2561,RMJ213402.5+002153.5,323.51028699381754,0.36486823060285534,0.43587774,60.74952,1.3549308,0.43193147,0.0,25.593323,20.594114,18.812276999999998,18.091122,17.673023,46.935190000000006
2098,2562,RMJ100919.8+325534.6,152.3325649444131,32.92626622372658,0.51511437,86.499916,2.168016,-1.0,0.0,26.110364999999998,21.758661,19.971697,19.021473,18.637363,49.616768
2100,2564,RMJ135108.3-003113.1,207.7847551651727,-0.5203036177362838,0.39253485,62.12246700000001,1.1298344999999999,0.3560868,0.0,22.943554000000002,19.902136,18.102686,17.485384,17.073997,42.127678
2102,2566,RMJ115157.6+175239.1,177.9898148412931,17.877535278643165,0.46543900000000005,95.13423,1.7934071,-1.0,0.0,24.358616,21.469276,19.72089,18.914347,18.530226000000003,48.729748
2105,2569,RMJ233941.1+030547.9,354.92106657322466,3.0966414203181185,0.40539685,53.97631,1.1789121999999999,0.4000603,0.0,22.379704,20.564873000000002,18.811766,18.130330999999998,17.759178,39.368846999999995
2106,2570,RMJ123538.9+104546.5,188.91188107838798,10.762922291952131,0.32700026,57.164604000000004,0.9985610999999999,0.3007612,0.0,21.511822,19.57046,17.904993,17.326782,16.932453,55.065277
2115,2579,RMJ130755.1+545048.1,196.97957623082863,54.846684019387844,0.35358304,53.244071999999996,0.99523664,0.33794552,0.0,21.3377,19.933247,18.267007999999997,17.670881,17.278599,35.939262
2121,2585,RMJ024902.9-075228.6,42.26207035136068,-7.874617986114466,0.36050856,52.099953,1.0477333,0.33513054,0.0,21.602367,19.087555,17.354568,16.747082000000002,16.370216,37.348892
2122,2586,RMJ170303.5+263732.5,255.7644842231529,26.625681735027307,0.41325447,69.353325,1.2688149,-1.0,0.0,22.520687,20.787241,18.975794,18.294445,17.899986,36.06779
2124,2588,RMJ022145.8-034618.9,35.440637611654466,-3.7719088884778387,0.43545315,64.3802,1.3472328000000002,0.4329238,0.0,23.025562,20.153488,18.324772,17.578995000000003,17.115154,41.241066
2125,2589,RMJ085726.5+543010.9,134.36025166837504,54.50304109831106,0.32972640000000003,51.154144,0.99596834,0.36203974,0.0,25.047107999999998,20.706379000000002,18.9154,18.36666,17.960205,30.101421000000002
2126,2590,RMJ102932.0+640137.8,157.38314426155034,64.02716998686968,0.44806537,83.60146999999999,1.4541036,-1.0,0.0,25.367552,21.145876,19.342182,18.561184,18.03784,51.72609
2130,2595,RMJ122135.8+014006.3,185.3990027317984,1.6684111006016382,0.38194227,66.85151,1.0980459999999999,0.41232023,0.0,22.191435000000002,20.466585000000002,18.777635999999998,18.082872000000002,17.78715,43.783737
2132,2597,RMJ110448.6+065947.2,166.20238209487582,6.9964469965420255,0.43898463,63.022514,1.3493663,0.4361786,0.0,22.806417,21.072075,19.380663000000002,18.641907,18.20042,39.157738
2133,2598,RMJ232232.7+244153.2,350.6363838955233,24.698107813800483,0.38556668,53.74749,1.0728109,-1.0,0.0,24.121233,19.770367,18.056252,17.386084,17.015439999999998,36.957024
2134,2599,RMJ103035.2+513232.3,157.6465141900431,51.542316418395,0.52949613,121.98298999999999,2.1486714,0.51832575,0.0,21.322789999999998,20.110332,18.975111,18.215454,17.775177,59.654064
2136,2602,RMJ235426.2+100943.2,358.6092695459273,10.162007976951402,0.41551986,66.43963000000001,1.3146732,-1.0,0.0,27.514519,21.085832999999997,19.271670999999998,18.590649,18.178587,37.76708
2138,2604,RMJ162347.5+061658.6,245.94803392771905,6.282937635694196,0.23894285,50.955826,1.0635526000000002,-1.0,0.0,20.53555,17.97002,16.590784,16.047804,15.913039999999999,37.178833000000004
2139,2605,RMJ230911.1+273614.4,347.2960998336029,27.603999564683622,0.25739545,50.955826,1.0803183,-1.0,0.0,21.815496,19.231627,17.76813,17.193834,16.873062,31.683190999999997
2145,2614,RMJ090828.6+325827.3,137.11922688870726,32.97425101735835,0.33605033,53.39662,1.0058948,-1.0,0.0,21.115206,19.316623999999997,17.502762,16.908163000000002,16.663563,41.69733
2146,2615,RMJ234340.9+314758.5,355.92042925023355,31.799588543222804,0.34582340000000006,55.700127,1.0073732,-1.0,0.0,23.34019,19.784416,18.032078,17.41915,17.128635,32.7026
2154,2623,RMJ125535.3+273105.0,193.89690632246086,27.51805674323809,0.4127795,60.978348,1.1600813,0.4228139,0.0,23.37922,20.590137,18.752117000000002,18.015383,17.658125,41.439341999999996
2157,2626,RMJ105402.1+275926.4,163.50879093754406,27.99067344212093,0.43983644,76.9503,1.402188,0.4212817,0.0,22.90169,20.258919,18.455242000000002,17.711385999999997,17.304638,46.715115000000004
2158,2629,RMJ084544.7+350155.2,131.43626457393458,35.0319989208876,0.49055070000000006,83.00653,1.7043707,-1.0,0.0,23.641521,21.022579999999998,19.278879999999997,18.371589999999998,17.927061,53.762985
2159,2630,RMJ222851.2+064358.0,337.2133520953481,6.732790293049848,0.50210583,92.571396,2.1293402,-1.0,0.0,20.585016,21.008753,19.020996,18.103756,17.670145,50.38758
2160,2632,RMJ083109.0+084703.9,127.78736752571264,8.784424449420126,0.40938532,59.544380000000004,1.0749224,-1.0,0.0,23.933434,21.157711,19.401598,18.770270999999997,18.519976,42.499977
2163,2636,RMJ145600.8+570221.0,224.00351831521027,57.03917291181673,0.48196656,82.86923,1.6494397,0.48320848,0.0,21.660976,20.36264,18.599966000000002,17.719975,17.360292,54.007769999999994
2165,2638,RMJ154219.5+600352.1,235.58113723843445,60.06446368850647,0.49973702,78.84192,1.7620695,-1.0,0.0,22.954113,21.253939000000003,19.492807,18.623082999999998,18.260359,53.710032999999996
2166,2639,RMJ215837.7-073044.2,329.65722363719414,-7.512283691406479,0.46426395,82.18276,1.5463076999999998,0.46782392,0.0,22.013426000000003,21.009264,19.164720000000003,18.276329999999998,17.954893,46.52343
2169,2642,RMJ144454.1+540619.7,221.22558719101917,54.10546699720165,0.45406660000000004,76.62995,1.5206777,-1.0,0.0,23.948215,20.592075,18.747965,17.962843,17.450722,40.713104
2170,2643,RMJ103955.8+155147.9,159.98252328906833,15.863312835048804,0.3553155,55.654357999999995,0.998724,0.3246866,0.0,21.876293,19.963953,18.29123,17.675154,17.326488,40.083294
2172,2646,RMJ223910.5+060537.3,339.7935875188424,6.093686119426457,0.51974314,92.373085,2.282658,-1.0,0.0,26.711965999999997,21.319603,19.618198,18.629347,18.135609,52.390840000000004
2173,2648,RMJ222021.5+073109.1,335.08966498850566,7.519185122590106,0.54108775,108.61963,2.6903943999999997,-1.0,0.0,23.939278,21.009987,19.6795,18.905258,18.482206,55.8169
2175,2650,RMJ002822.1+031642.5,7.091952627415594,3.2784771969332187,0.3857839,57.240875,1.0723851999999998,0.36531803,0.0,21.43179,20.126929999999998,18.347507,17.724056,17.33612,39.796715
2176,2651,RMJ000731.7+072529.4,1.882168066442148,7.424840082737933,0.45039925,73.63998000000001,1.6810898999999997,-1.0,0.0,23.380388,21.64826,19.573565,18.869242,18.378307,43.858447999999996
2179,2654,RMJ084439.7+574048.5,131.1653927654814,57.68013009918243,0.43580538,89.76448,1.7766929,0.40568662,0.0,26.552484999999997,20.375832,18.607560999999997,17.940159,17.448083999999998,50.434822
2180,2656,RMJ230158.5+023831.2,345.4936488032329,2.6420008671430777,0.43247005,86.85078399999999,1.3622499,0.4479416,0.0,22.526798,20.597998,18.56906,17.829635999999997,17.299898000000002,53.19935600000001
2181,2658,RMJ125624.6+302208.6,194.10242487830024,30.369057596563692,0.39226475,58.201942,1.0610918,0.40867013,0.0,21.715239999999998,20.32702,18.582620000000002,17.904919,17.474466,46.237175
2182,2659,RMJ002929.2+105158.1,7.371636193488769,10.866146740719683,0.23933111,52.61861999999999,1.000369,-1.0,0.0,21.630423999999998,19.706160999999998,18.216935999999997,17.63652,17.267942,34.600945
2184,2661,RMJ084923.2+393144.2,132.34655430212734,39.52894724021122,0.35180923,56.75271600000001,0.9925409,0.34910017,0.0,23.536644,20.143670999999998,18.479382,17.87138,17.560976,44.475506
2187,2664,RMJ095258.3+435416.4,148.24296882435658,43.904552790451746,0.34710366,51.169395,0.9956292999999999,0.37889695,0.0,22.090475,20.700571,19.052366,18.440784,18.289253,31.231724
2189,2668,RMJ083232.2+354525.1,128.1340874386147,35.75697349146321,0.3278047,52.160973,1.0065587,0.3306995,0.0,26.886309000000004,19.861645000000003,18.175396,17.600579999999997,17.35432,36.2272
2190,2669,RMJ123159.5+031539.6,187.9980857688441,3.261003321956005,0.38014594,60.871559999999995,1.1333673,-1.0,0.0,25.112898,21.380922,19.653624,19.007076,18.568964,35.50388
2194,2675,RMJ160001.2+073738.8,240.00489418246033,7.627446902673126,0.35332966,50.238846,0.9920969999999999,0.352179,0.0,21.979017000000002,20.355028,18.71183,18.112564000000003,17.74107,34.560165000000005
2196,2677,RMJ211831.6+004720.9,319.6316487057644,0.7891302142315897,0.43407956,78.65886,1.5036908000000002,0.44381222,0.0,22.90792,21.185454999999997,19.23506,18.43129,18.124569,47.312645
2198,2681,RMJ013633.6+172429.9,24.14003561348608,17.408318262342142,0.4493071,84.7456,1.6725268,-1.0,0.0,25.552225,21.492532999999998,19.813116,19.017727,18.632467000000002,45.5798
2207,2692,RMJ004258.1+081901.9,10.741881474270544,8.317183259946422,0.37551045,57.683273,1.0673921,-1.0,0.0,22.266216,21.023405,19.544456,18.889515,18.584401999999997,46.78522
2214,2699,RMJ123736.2+553343.1,189.40086290193574,55.561982527897605,0.4108771,58.034133999999995,1.1917002,0.40993184,0.0,24.301294,20.927929000000002,18.889122,18.162329999999997,17.620903,35.146390000000004
2218,2703,RMJ095639.3+310054.1,149.16370062529953,31.01502774824597,0.45888096,76.72148,1.4514517,0.46864265,0.0,26.264553000000003,20.448755,18.74041,17.94247,17.614101,42.945774
2219,2704,RMJ150405.2+605455.5,226.0215985661972,60.91540582159431,0.53241414,92.006966,2.198089,-1.0,0.0,23.349968,21.224829,19.546345000000002,18.559227,18.17173,55.621014
2220,2706,RMJ235219.2+102133.1,358.0798545321035,10.35920167707368,0.38005877,61.588547,1.2063735,-1.0,0.0,24.222739999999998,20.802504000000003,19.349505999999998,18.62644,18.399366,41.753826000000004
2221,2707,RMJ111225.1+235224.1,168.10461969862553,23.87336479321569,0.47569570000000005,70.97035,1.5106779,0.46756850000000005,0.0,22.938951,20.693974,18.951847,18.048475,17.640697,45.813359999999996
2224,2710,RMJ144419.7+585435.9,221.08195100743862,58.90995840440478,0.34608972,60.74952,1.1265773000000001,0.35496926,0.0,23.732785999999997,19.934214,18.061004999999998,17.547705,17.111155,40.258823
2228,2714,RMJ125730.2-025757.2,194.37575428488532,-2.965898884528004,0.38006392,60.490190000000005,1.1426185,0.39838275,0.0,25.165346,20.705212,18.974443,18.384449,18.076221,35.264313
2230,2716,RMJ120245.0+265021.8,180.6875781794269,26.839391414209288,0.38148692,59.52911999999999,1.0877284999999999,0.37951675,0.0,26.540625,20.236214,18.418356,17.759144,17.387249,38.62296
2231,2717,RMJ172151.7+383858.6,260.4653489736828,38.64961849258064,0.35899806,56.844246,0.99345654,0.3686342,0.0,23.904282000000002,20.601923,18.856865,18.294249,17.916245,32.753757
2234,2720,RMJ163413.6+495043.6,248.55647781565085,49.84544670313966,0.34930864,53.57968,1.0131401,-1.0,0.0,23.239464,19.861475,18.0688,17.485575,17.1501,42.892857
2235,2721,RMJ134717.6+312431.6,206.8231664247361,31.408789380295683,0.3697248,50.681236,1.0063984000000001,0.33284718,0.0,21.059620000000002,19.838356,18.137373,17.499107000000002,17.138289999999998,38.10389
2241,2727,RMJ231830.8-100337.8,349.6281325417528,-10.060486355184366,0.43954295,60.33764,1.4309254999999999,0.42426223,0.0,25.952797,20.945389000000002,19.102879,18.419242999999998,18.015596,42.776814
2243,2729,RMJ150033.9+015159.1,225.14123939659873,1.8664192635100387,0.44282920000000003,64.6853,1.5100601999999999,0.42362570000000005,0.0,25.348518,20.983774,19.204992,18.517616,17.9998,35.073544
2244,2730,RMJ082957.5+092853.5,127.48954129690792,9.481527724833079,0.42461422,68.605835,1.250637,0.42168993,0.0,23.872421,20.623463,18.932596,18.231842,17.826164000000002,48.37699
