,0
1256,0.9089304500612023
1257,0.7943238539232212
1258,0.8174966183666069
1259,0.6834671265474168
1260,0.11114044028985254
1261,0.7010981654722526
1262,0.4242652167970439
1263,0.889186062971511
1264,0.22680949963627484
1265,0.1326057356113465
1266,0.8365538612389993
1267,0.5498252899720076
1268,0.3780191830733312
1269,0.26957562395501117
1270,0.7113580773192235
1271,0.5657221560498932
1272,0.7748968759204979
1273,0.7393158462585963
1274,0.6824924239574923
1275,0.3477276888487002
1276,0.21202193985274503
1277,0.3887580268358821
1278,0.021014575927243102
1279,0.6511439866222704
1280,0.5060676972807588
1281,0.8700945968626114
1282,0.5502488358645857
1283,0.7749054296492259
1284,0.4614133017637281
1285,0.37192208057035375
1286,0.7868655729517532
1287,0.28042665357412283
1288,0.7794610965489807
1289,0.7342654376129834
1290,0.005417469108334108
1291,0.8623684385057667
1292,0.9374778793696239
1293,0.9691433116262037
1294,0.9447495167335257
1295,0.7251703687324341
1296,0.5625229548280855
1297,0.2102427340860655
1298,0.7117360721081872
1299,0.9942877262464097
1300,0.02210374460761467
1301,0.9134006288768319
1302,0.7026251468461365
1303,0.9839910650882949
1304,0.36099409081693745
1305,0.33410796735967
1306,0.9570421076672013
1307,0.2813989617795117
1308,0.7387620526141722
1309,0.3081494099594512
1310,0.9211642923086856
1311,0.8812478333922708
1312,0.6519288803035275
1313,0.2353696154036855
1314,0.9478558277186878
1315,0.3633119492654332
1316,0.7734737308465351
1317,0.04602234939623194
1318,0.8516764155704007
1319,0.9159605744292327
1320,0.9090042235256035
1321,0.1464566153266268
1322,0.5923645152983615
1323,0.8803317159947546
1324,0.901312764390233
1325,0.18056145333260046
1326,0.9295086153855683
1327,0.7368800229135664
1328,0.8613889893589529
1329,0.8443933823743464
1330,0.6145833546885119
1331,0.960846339739842
1332,0.01036987117521084
1333,0.4047011713956164
1334,0.7933328691630446
1335,0.06266299250573629
1336,0.43485204391128723
1337,0.8655431297297952
1338,0.8424366087408597
1339,0.004574978774289685
1340,0.5861288173322378
1341,0.48301437013783016
1342,0.28878273275829963
1343,0.356323484236449
1344,0.5780352932914246
1345,0.3152574182230428
1346,0.6735852578029569
1347,0.9304409968709197
1348,0.01727952046547296
1349,0.580073829809933
1350,0.6597423204105971
1351,0.5965890034398422
1352,0.5542102477954053
1353,0.783807077069553
1354,0.8926389525334121
1355,0.34469427415783205
1356,0.266561053476069
1357,0.7550590096028861
1358,0.4248235093063255
1359,0.28140835021627464
1360,0.6212195772768416
1361,0.5111574418142132
1362,0.7052632398561814
1363,0.9336862499357583
1364,0.8275197695652341
1365,0.4350445837266181
1366,0.7586906597503085
1367,0.5882175007274903
1368,0.9977102701587488
1369,0.9408358822864822
1370,0.5032203778714329
1371,0.6670497140399977
1372,0.3172603099950167
1373,0.48654269193915883
1374,0.013691544868389778
1375,0.9924638892220059
1376,0.4081072514518847
1377,0.9185991929077901
1378,0.9340815528353715
1379,0.5358882663352142
1380,0.6558160258602305
1381,0.703406906285527
1382,0.3984774284835915
1383,0.4287523645994868
1384,0.9963717634533747
1385,0.6858236211767176
1386,0.016846422452703097
1387,0.719403290014994
1388,0.8077635939350037
1389,0.3895934267152767
1390,0.2245481958376293
1391,0.9078854833643631
1392,0.7893089778593974
1393,0.555888784966532
1394,0.3292143464024603
1395,0.8913657917056883
1396,0.8639398060131698
1397,0.26493064389528853
1398,0.5552725118766957
1399,0.8986246861977388
1400,0.49334698482077066
1401,0.008882736703567673
1402,0.6826251683947243
1403,0.8151945385969801
1404,0.6995518787553773
1405,0.6048725029616409
1406,0.9318578563644189
1407,0.026522387764451927
1408,0.7552578373169382
1409,0.29051509187313
1410,0.2774909408166772
1411,0.7294405419339327
1412,0.7274162273197466
1413,0.4003188370645381
1414,0.866859962915356
1415,0.29394230535783206
1416,0.033917579494057146
1417,0.8942283986475907
1418,0.6842945144986131
1419,0.8931948185237883
1420,0.6195461565675316
1421,0.9916385530361104
1422,0.9323360147931224
1423,0.958219475538765
1424,0.6449045416351576
1425,0.5154397478428175
1426,0.6346835784883827
1427,0.14045324033908638
1428,0.9240944972469827
1429,0.8226480826398471
1430,0.9222846116521738
1431,0.07712351660744765
1432,0.2921872904793961
1433,0.8056949949631311
1434,0.8240435837946128
1435,0.14226895036912998
1436,0.798624364951451
1437,0.5823048153359719
1438,0.6889168293638122
1439,0.8709761194878791
1440,0.6190639397745128
1441,0.9960807508773252
1442,0.4749357478579411
1443,0.7733727968657589
1444,0.8880294486743663
1445,0.004785014848383967
1446,0.9091517770503325
1447,0.8091200097924515
1448,0.4074838828326666
1449,0.8056755718394284
1450,0.9949357081533492
1451,0.9326598837363703
1452,0.2539194218503612
1453,0.9259435419364218
1454,0.801114569980146
1455,0.6667157173298849
1456,0.5461675719107618
1457,0.6417534603023803
1458,0.32475014663627677
1459,0.16648085447480412
1460,0.7820246492155072
1461,0.30028788661033373
1462,0.8850419044862893
1463,0.5357368141141748
1464,0.5748289453631099
1465,0.8001081918433165
1466,0.5522673323720673
1467,0.305526510833599
1468,0.6082822085952635
1469,0.9856682433337717
1470,0.8281931830366602
1471,0.026076791967736344
1472,0.8940920591025218
1473,0.6818734235916777
1474,0.8812366811788778
1475,0.9914701707237371
1476,0.9303310296581822
1477,0.11199809595276371
1478,0.4945248719214634
1479,0.5833025375995324
1480,0.4726673079911971
1481,0.7935898101776246
1482,0.656641871970219
1483,0.7871863515421587
1484,0.4074693112577817
1485,0.14519427662245088
1486,0.6795739698446774
1487,0.39355796793169484
1488,0.9602484467957648
1489,0.8225717869937146
1490,0.6006696922345052
1491,0.4370691598000833
1492,0.7310284584554341
1493,0.8299421274544583
1494,0.9305883846150464
1495,0.3402241027407007
1496,0.001602656557623841
1497,0.6982276088513805
1498,0.534162942641762
1499,0.8230248248828306
1500,0.8047403039618308
1501,0.49589735611615954
1502,0.9917455278722651
1503,0.7211778509082203
1504,0.6216492768060085
1505,0.7760908855701999
1506,0.40500854869164993
1507,0.006985945879798386
1508,0.4328642400233532
1509,0.26581810929950367
1510,0.6967932234854012
1511,0.48567301229812077
1512,0.815769971787888
1513,0.5443457685365007
1514,0.3884639262935519
1515,0.8315251131021045
1516,0.25768128819693786
1517,0.7328676428102455
1518,0.8711589873949596
1519,0.1813402615438745
1520,0.3187177700389523
1521,0.6755610253201931
1522,0.9465487603826311
1523,0.6886073496206895
1524,0.8558734839210623
1525,0.4559773734259745
1526,0.7150646667891053
1527,0.8668813412891851
1528,0.5858761932161061
1529,0.8667678541438324
1530,0.8656814111114884
1531,0.006882262527514681
1532,0.6725158789709226
1533,0.8239191773281291
1534,0.7722947094918329
1535,0.17024667923037115
1536,0.9535565255461944
1537,0.928050687573201
1538,0.5649134985545842
1539,0.8263108080562159
1540,0.2732640289157739
1541,0.7793444279073267
1542,0.44512923530270626
1543,0.6683498185610911
1544,0.4596474394890276
1545,0.6582709895168567
1546,0.9074050904978272
1547,0.5818809458995216
1548,0.34384129945397696
1549,0.7741242380598414
1550,0.2966558715284637
1551,0.8883107503864448
1552,0.7092690139024223
1553,0.21041407427852774
1554,0.02323579830289733
1555,0.10891934630330082
1556,0.10024160031600862
1557,0.16698520706343545
1558,0.6000044129006106
1559,0.8806144298505736
1560,0.8336904260017929
1561,0.7439696022796617
1562,0.9805441579973561
1563,0.42483303710345843
1564,0.8731864607831296
1565,0.25331550986202067
1566,0.6749619004689705
1567,0.31762063175677463
1568,0.777751218439383
1569,0.6619667053832186
1570,0.7522945796677223
1571,0.7746283644987388
1572,0.6150068759952355
1573,0.6419156891899539
1574,0.47567016470657875
1575,0.6540512497202396
1576,0.9267456018235262
1577,0.9567457078842582
1578,0.05558184898345767
1579,0.42715959499245737
1580,0.4232550290317963
1581,0.19964631096129834
1582,0.4717160046312579
1583,0.9218842633873626
1584,0.0019446680841602724
1585,0.6894259615676802
1586,0.9208601507296383
1587,0.5111115819002174
1588,0.7153346421777137
1589,0.8676383287707612
1590,0.008074362483653775
1591,0.5909709660545778
1592,0.9853444076820098
1593,0.8426519517909642
1594,0.6746734871130403
1595,0.5117187793609524
1596,0.9271213077626945
1597,0.46896659176791866
1598,0.6474055173146283
1599,0.6857233261219894
1600,0.6767585949285848
1601,0.9495293715042107
1602,0.9819602954201396
1603,0.888338949852355
1604,0.23047678584948686
1605,0.01840502180143897
1606,0.7789306855989901
1607,0.874445632796185
1608,0.90775481154268
1609,0.5479050216034379
1610,0.4163151904532319
1611,0.009821895479748028
1612,0.8002836067900536
1613,0.5236114240823293
1614,0.750265223032834
1615,0.15889807382024473
1616,0.48767296426102585
1617,0.8208446010761777
1618,0.5885329338277813
1619,0.9556361840104792
1620,0.27142819144450464
1621,0.016247212895493655
1622,0.6388933944517763
1623,0.6103677094819362
1624,0.4435477390415975
1625,0.8349625271027444
1626,0.7267939790756056
1627,0.9285375184041299
1628,0.23776746220466619
1629,0.8520446205576069
1630,0.1678176520000053
1631,0.6972983589919586
1632,0.6878857636782735
1633,0.8926097227668509
1634,0.9274927858227686
1635,0.23160863199383436
1636,0.4717694272106034
1637,0.5011514953453442
1638,0.5854524310501361
1639,0.3756478142385974
1640,0.9327272115752157
1641,0.9544028097274012
1642,0.974954683015224
1643,0.09213519053731356
1644,0.3439775958743371
1645,0.6468168719488933
1646,0.4772267999172049
1647,0.6315002144150826
1648,0.7180313565869185
1649,0.5297323228594819
1650,0.7150610933225977
1651,0.7852604075786017
1652,0.013766841409883702
1653,0.8383689367616545
1654,0.41503549657660244
1655,0.5736128730391233
1656,0.8756370912972068
1657,0.7445068738410029
1658,0.9450780594397407
1659,0.38524850434866376
1660,0.8958285964547392
1661,0.006130088638576565
1662,0.11319486468594565
1663,0.632089525671954
1664,0.8090681430236294
1665,0.5896977952058673
1666,0.917076511631994
1667,0.03217974207723432
1668,0.30216499507284084
1669,0.614161587033901
1670,0.9130982949871556
1671,0.979560214577112
1672,0.8061821039893852
1673,0.19208652754298147
1674,0.5939860298183612
1675,0.08822479128926469
1676,0.5307668759221101
1677,0.003906791821086386
1678,0.9894991959894158
1679,0.36797036802739114
1680,0.00752435444068249
1681,0.4911261998122022
1682,0.2954973851662407
1683,0.3824774366690832
1684,0.7767419600867854
1685,0.7888746023922956
1686,0.3672068984503925
1687,0.8588809125650242
1688,0.9853461674702052
1689,0.9712765004850408
1690,0.8186168653900804
1691,0.9592507882597088
1692,0.9205762033221829
1693,0.7858036297307444
1694,0.9765073292005322
1695,0.7848112509916979
1696,0.9895059131988149
1697,0.011135934255028086
1698,0.4161879360617926
1699,0.960048673558112
1700,0.3929519800670827
1701,0.6487640105355399
1702,0.5557128776357806
1703,0.744369416029771
1704,0.7731813851036341
1705,0.5403037186508122
1706,0.4439643872793477
1707,0.7966212559927229
1708,0.8457622477907092
1709,0.634372820948441
1710,0.7681187020594195
1711,0.007482642838969482
1712,0.44047773074848817
1713,0.5044047345856755
1714,0.720062134556428
1715,0.49750360926394904
1716,0.7483274901924928
1717,0.4993960965655508
1718,0.8412252652186349
1719,0.827796905431673
1720,0.8018853243940653
1721,0.6260848285071411
1722,0.5646137304562835
1723,0.9108908799667197
1724,0.267253265149479
1725,0.003583586513920576
1726,0.5343119479608986
1727,0.864333490203448
1728,0.9252114231419372
1729,0.40173530517679706
1730,0.27931123329857493
1731,0.47889071646828957
1732,0.16928032722669645
1733,0.8347078950269071
1734,0.5070594228662175
1735,0.008176000288799695
1736,0.9332214173188215
1737,0.7719123495448923
1738,0.50567236226316
1739,0.6493668799986313
1740,0.9408306530290281
1741,0.6297313034906358
1742,0.3578559027271457
1743,0.6704461496553017
1744,0.040402174463869574
1745,0.9960507865181385
1746,0.014521405692233676
1747,0.2883731004864179
1748,0.9946116939544007
1749,0.9607675149504837
1750,0.5846860909099486
1751,0.6642735567989267
1752,0.575493567506027
1753,0.7056254106054061
1754,0.9815653479444003
1755,0.0046244856852512345
1756,0.8913258619773218
1757,0.011246502333428962
1758,0.7135857343526215
1759,0.580501841361021
1760,0.6702253148907186
1761,0.8713880520527605
1762,0.5053494175187618
1763,0.37954027525783024
1764,0.6433810763186733
1765,0.20603933788797987
1766,0.2905952077458593
1767,0.8859510801012664
1768,0.8106956237850113
1769,0.5880747144163697
1770,0.8902804790321648
1771,0.6507856277131784
1772,0.051124572150611676
1773,0.9254243465928045
1774,0.809023816160141
1775,0.8098057155459927
1776,0.2288158529864092
1777,0.5371449757518095
1778,0.8262162366415097
1779,0.21496094725356396
1780,0.9561437100757405
1781,0.7706419996525599
1782,0.793070392083728
1783,0.8678494539384786
1784,0.9569472167230931
1785,0.36168408894904275
1786,0.8771117349313458
1787,0.45263893736750604
1788,0.586878416959758
1789,0.16512862050585614
1790,0.8021734005195583
1791,0.7996014262724042
1792,0.2271289241677569
1793,0.5922248471741965
1794,0.6142499870509245
1795,0.013406678370793235
1796,0.7639390499515618
1797,0.9194947701392212
1798,0.7637007042952317
1799,0.9291576731494148
1800,0.5012871893505554
1801,0.7476364263176724
1802,0.42807888891550727
1803,0.5092720599747184
1804,0.2621123980226616
1805,0.7129074461919849
1806,0.3825942516019076
1807,0.7968390141486504
1808,0.6246264976007879
1809,0.0038266935530702475
1810,0.9853955855421516
1811,0.7779837623348663
1812,0.23225489919536282
1813,0.7720639956244547
1814,0.6134515304760506
1815,0.9643626270506579
1816,0.8943933529516813
1817,0.4347528538282555
1818,0.9331331819320989
1819,0.7564301766970196
1820,0.5428808138033561
1821,0.000533108404050757
1822,0.9320550033194075
1823,0.8905245719805351
1824,0.8505183619398302
1825,0.9776863728535625
1826,0.7520084962731405
1827,0.8563646194548369
1828,0.8158215881925235
1829,0.015957065452662313
1830,0.988411422078832
1831,0.8587652084446423
1832,0.481322549583517
1833,0.9406537000443598
1834,0.8518245602885284
1835,0.5212348922251049
1836,0.591178264222009
1837,0.39496752852919476
1838,0.7159219771681353
1839,0.5696587229504106
1840,0.7240872491329642
1841,0.5733352398707836
1842,0.7659332827348574
1843,0.7009834595828373
1844,0.7596206574415686
1845,0.40945318104892303
1846,0.5343273010066393
1847,0.8004591906582453
1848,0.565660311673975
1849,0.9156680928941777
1850,0.8002051830504677
1851,0.8060895565100514
1852,0.9616935451162262
1853,0.6097549743667032
1854,0.7065171918123085
1855,0.9406886686091251
1856,0.38359791156399586
1857,0.839766663240299
1858,0.693170101164852
1859,0.9258042528014254
1860,0.3963813238241466
1861,0.8342959391311964
1862,0.4975852100163595
1863,0.826698064636693
1864,0.8390081486687502
1865,0.549302017397706
1866,0.2494349545386818
1867,0.3955789012541493
1868,0.8710776876136467
1869,0.8964545186191576
1870,0.31879027259679005
1871,0.08998925398322978
1872,0.36862756718042916
1873,0.01529944207724201
1874,0.96567006198785
1875,0.024663227552438074
1876,0.7079610670812727
1877,0.48342648771717944
1878,0.7363621900575262
1879,0.849549562018782
1880,0.6101981058506344
1881,0.7651625350514556
1882,0.2623949725146667
1883,0.7619385979189118
1884,0.8581175978401678
1885,0.9782038937079646
1886,0.7083575463253616
1887,0.9843394365656959
1888,0.740652981445938
1889,0.7940061515625627
1890,0.6495982784713805
1891,0.426107572193895
1892,0.5097724381686046
1893,0.9371357531328154
1894,0.11711506414964616
1895,0.5822543740712306
1896,0.7933014923637381
1897,0.012223718299253608
1898,0.5322358276420658
1899,0.8165680571680117
1900,0.4319695087820903
1901,0.9435650528497308
1902,0.33957475415104077
1903,0.5380847956490261
1904,0.7928505165274351
1905,0.7886796355467978
1906,0.24879986087354616
1907,0.6765592832116244
1908,0.6109232129998294
1909,0.9026324600996553
1910,0.6551393359785618
1911,0.7365448760630169
1912,0.9628209070057345
1913,0.003328978424992069
1914,0.8655864747817374
1915,0.787222510215631
1916,0.9095249629415789
1917,0.01024706520856143
1918,0.6979207303897652
1919,0.37239202060129045
1920,0.8800507036014008
1921,0.29396311127449176
1922,0.004108152435590486
1923,0.6398113801968108
1924,0.006451778750811549
1925,0.7660002940424145
1926,0.6080727227986179
1927,0.2209146104552314
1928,0.26203869776900046
1929,0.8025457744928596
1930,0.835902418187189
1931,0.9731488885979307
1932,0.6502127890576802
1933,0.7339302741615726
1934,0.73372692720138
1935,0.33437086598836
1936,0.8011636512222937
1937,0.8433713271974194
1938,0.961479973669465
1939,0.2813557737620662
1940,0.9503382134812156
1941,0.7081460717407818
1942,0.7867637856849158
1943,0.997052039214878
1944,0.8349280569659117
1945,0.5305308550806669
1946,0.9741337748861973
1947,0.6746255457936697
1948,0.6673016901741808
1949,0.552916853560772
1950,0.7161379890474141
1951,0.8239471174090796
1952,0.8248558085618558
1953,0.5769703050122128
1954,0.29083335460469195
1955,0.697401929159379
1956,0.04486970421247365
1957,0.294148719413964
1958,0.6646400102855877
1959,0.5560846076084133
1960,0.8352623911167121
1961,0.8041224422689381
1962,0.959545059143359
1963,0.853520712550753
1964,0.97653168751622
1965,0.6472585088018784
1966,0.4550930001655616
1967,0.9794689539420187
1968,0.7461545036502886
1969,0.9456914447360636
1970,0.3871650022514299
1971,0.983663104963104
1972,0.8545076110297448
1973,0.2665545046697918
1974,0.3111560702910276
1975,0.8900407269629612
1976,0.4660150443958339
1977,0.8480920590474986
1978,0.5676957792919495
1979,0.5389659405754331
1980,0.9669207373657647
1981,0.6771927648574462
1982,0.5587034155898295
1983,0.9786111091747901
1984,0.22633952694977946
1985,0.21571286792752586
1986,0.9623636562843771
1987,0.49620376677008854
1988,0.9850592399036948
1989,0.31147278478920726
1990,0.39840039777844255
1991,0.2334024333227183
1992,0.007124395226412828
1993,0.9760319133211591
1994,0.4316495710310163
1995,0.951296406736965
1996,0.9281279338264786
1997,0.4693207820262304
1998,0.8624407334129315
1999,0.9929351669597378
2000,0.813461455471903
2001,0.24709717193303357
2002,0.7465879795184653
2003,0.12010445945679799
2004,0.694364255939915
2005,0.7490797828692102
2006,0.5972826529979435
2007,0.7548696479613548
2008,0.5097319677843636
2009,0.212858041569554
2010,0.9454810324108499
2011,0.9961799177241277
2012,0.24266890737817834
2013,0.7657158005356665
2014,0.00492299321690129
2015,0.9579302707245644
2016,0.20407845527026414
2017,0.0074785035110750365
2018,0.37630725110588664
2019,0.4887848964238052
2020,0.7639037721872952
2021,0.5779975770807111
2022,0.7822489633079817
2023,0.8163328268163647
2024,0.4442839713250563
2025,0.5347266472079142
2026,0.4252183174266949
2027,0.9838880087450085
2028,0.9923003522179412
2029,0.011614756593313475
2030,0.757500602476458
2031,0.9084920834066034
2032,0.8761503817054151
2033,0.899731902893056
2034,0.5953720687888502
2035,0.7539613570944348
2036,0.6465821025063977
2037,0.9508834240401975
2038,0.9029554851743449
2039,0.8154664881876018
2040,0.4125508481695559
2041,0.7660216372483339
2042,0.851391856654172
2043,0.6109422797064218
2044,0.3155006586798915
2045,0.6362160903625054
2046,0.8962851009513816
2047,0.4341580970394095
2048,0.07285798301658533
2049,0.17984000869896768
2050,0.7332732668615147
2051,0.3644006846981361
2052,0.9138120662682225
2053,0.20627860072616105
2054,0.002770494960926314
2055,0.883638450123153
2056,0.6597817643707409
2057,0.8706933131277242
2058,0.7683447612014338
2059,0.7818541504983872
2060,0.5675932724093122
2061,0.5194162297175889
2062,0.9947783298896961
2063,0.5627198736951071
2064,0.007922716493039142
2065,0.9647166966788422
2066,0.5924825745549392
2067,0.7777196578808524
2068,0.7824699038368961
2069,0.8345848892149673
2070,0.9777858302033883
2071,0.7362588278257539
2072,0.6899923240119441
2073,0.14945571289976498
2074,0.5638473408553627
2075,0.8268773633225264
2076,0.9800286321448075
2077,0.4400727466808684
2078,0.5961290483546191
2079,0.47360451607210796
2080,0.9120713909191827
2081,0.6732156493952425
2082,0.35841918843989545
2083,0.14561567391237878
2084,0.8220759196406926
2085,0.42816207365852466
2086,0.63353135167365
2087,0.5838630096500831
2088,0.003120911440833343
2089,0.6606269987670197
2090,0.5350842521185244
2091,0.8313189857761913
2092,0.49717551727420417
2093,0.6846223788030225
2094,0.7668945514542262
2095,0.8061068952384149
2096,0.9143529355363799
2097,0.9117030538986255
2098,0.6668617918182496
2099,0.9249245955182918
2100,0.7627852560607218
2101,0.7191242359465065
2102,0.7571809023395255
2103,0.7696017181921181
2104,0.6308710797232064
2105,0.8729402239620372
2106,0.0031972677699857806
2107,0.6029536261147292
2108,0.35504218309030827
2109,0.9270457210514551
2110,0.9686185635266193
2111,0.43827544228974463
2112,0.8213749330625136
2113,0.4262369264796917
2114,0.966139461870372
2115,0.5780140807231486
2116,0.8469677792526447
2117,0.4259964423585314
2118,0.8989998816114325
2119,0.9714394204370503
2120,0.26558123338928125
2121,0.5989231136229154
2122,0.19996793306294325
2123,0.556192642720872
2124,0.24638846278689852
2125,0.6843960499591745
2126,0.9934217555868786
2127,0.034813757414979885
2128,0.5606864124760511
2129,0.7369245989893836
2130,0.3377189401322098
2131,0.6316748306725817
2132,0.4758229143304968
2133,0.47982245761167547
2134,0.6738279469103211
2135,0.8098450056422883
2136,0.7881534044852425
2137,0.28440797416323277
2138,0.8780823224627542
2139,0.6134329614848663
2140,0.8830360994071987
2141,0.013655389566921814
2142,0.40876276431092606
2143,0.7818231453604717
2144,0.6147418376465889
2145,0.8276700291217869
2146,0.8744457874681859
2147,0.7531067965448969
2148,0.9488837937786037
2149,0.1778536973789106
2150,0.947771743256744
2151,0.40838406704413494
2152,0.8330233686957071
2153,0.584187551290165
2154,0.7072248620711032
2155,0.863355666977128
2156,0.4255498299353114
2157,0.9323444353094135
2158,0.9037301553787762
2159,0.7785409760918828
2160,0.5964817430003925
2161,0.9080287036610026
2162,0.61329814132982
2163,0.7628553033718404
2164,0.5173146472930698
2165,0.6667539246920705
2166,0.7271875887006518
2167,0.25606766263502195
2168,0.772971254575826
2169,0.6263419841155539
2170,0.764623178013746
2171,0.49657769181399697
2172,0.9572327256793268
2173,0.5770685519009904
2174,0.820552699006189
2175,0.6717533105052411
2176,0.4838488807783097
2177,0.8495137574939157
2178,0.5090736358406961
2179,0.6226477876084966
2180,0.9454452681869179
2181,0.006149173849291596
2182,0.47930273582026056
2183,0.8052605886668694
2184,0.4543627064322057
2185,0.7075416269723411
2186,0.69612537851448
2187,0.3687560539330562
2188,0.4685602017240929
2189,0.9370950986950637
2190,0.42103699767674485
2191,0.6272697032784231
2192,0.8354229843015473
2193,0.5466656826568174
2194,0.6861472336885637
2195,0.6518854929822426
2196,0.7355484496588403
2197,0.13494239952016743
2198,0.7121065043751007
2199,0.8839813613725963
2200,0.6555527268966678
2201,0.4820780083979984
2202,0.8584257468434903
2203,0.9890644573292652
2204,0.8718312999118857
2205,0.54289068287146
2206,0.8170254608943802
2207,0.5081246534311433
2208,0.9539077393011023
2209,0.42112799419298835
2210,0.4688294902053178
2211,0.8481039428018009
2212,0.9967485831214223
2213,0.5167577066879895
2214,0.7767679981853924
2215,0.9353344457344047
2216,0.7676090379975942
2217,0.49659178669778953
2218,0.8603081725828462
2219,0.8380537372255653
2220,0.8002405678979518
2221,0.2817181321327812
2222,0.5273766311121646
2223,0.3249888867120872
2224,0.781728900821652
2225,0.8200076277187481
2226,0.6536921300198332
2227,0.8525730051994078
2228,0.37600744237030304
2229,0.8318851319216956
2230,0.9194876987984902
2231,0.371421585196051
2232,0.7744452191721268
2233,0.6965859423079493
2234,0.6775910052965273
2235,0.9802620930829756
2236,0.9836420510689867
2237,0.2099123832964699
2238,0.8405039868882679
2239,0.8133198145644916
2240,0.18036759076547054
2241,0.9063391402638066
2242,0.9468818342515338
2243,0.8146803942446622
2244,0.7548937961887341
2245,0.3984617243768023
2246,0.8845199205539892
2247,0.46486844475918215
2248,0.9219166204332135
2249,0.6736169517830102
2250,0.9918289183210415
2251,0.7428097821359217
2252,0.8674450716839042
2253,0.3067897943363244
2254,0.6280692367534808
2255,0.5382853052132051
2256,0.9024368079776091
2257,0.8562929201783016
2258,0.48631341643900144
2259,0.42999562778372274
2260,0.5529962254746051
2261,0.09570235746577928
2262,0.844409592814703
2263,0.08580883498641802
2264,0.8713430871110881
2265,0.952291100042939
2266,0.900035043652481
2267,0.8497655014965276
2268,0.6710136365197881
2269,0.4723070834222096
2270,0.3751103683677192
2271,0.94336060931464
2272,0.643981859390403
2273,0.45136606747321667
2274,0.3448757153559642
2275,0.9221955156165376
2276,0.005932984583449554
2277,0.7038049212978448
2278,0.7569795869214754
2279,0.7718950039329799
2280,0.892875314550272
2281,0.8203878305243053
2282,0.9495859014132989
2283,0.812720088375916
2284,0.8601504325996481
2285,0.39312613288095777
2286,0.8367189389635398
2287,0.3188109231974144
2288,0.2704479708099328
2289,0.6754143577678635
2290,0.003317417493014329
2291,0.40315112468432923
2292,0.31792016727105876
2293,0.5868135427604052
2294,0.8177337812851002
2295,0.4027553888672282
2296,0.9579003785654862
2297,0.687626692938399
2298,0.3145069517594403
2299,0.4337252793291737
2300,0.9707808704557837
2301,0.5872024359897398
2302,0.8865042460685112
2303,0.6718794537130187
2304,0.8216578701082496
2305,0.6559255727305469
2306,0.7509023311041751
2307,0.3544433792925962
2308,0.7507435123427687
2309,0.8747732225227871
2310,0.5313933519425881
2311,0.6294599276865858
2312,0.16700442565975826
2313,0.18793131582802083
2314,0.25268654063302715
2315,0.856266857797366
2316,0.9932988754036535
2317,0.8741605326961076
2318,0.7083490742060927
2319,0.17160574806631307
2320,0.016562277669549052
2321,0.31769344425671026
2322,0.9851008666391927
2323,0.6941635898106913
2324,0.7691178845470836
2325,0.26321007028893784
2326,0.9055655126252864
2327,0.2651497602188599
2328,0.5736857157050222
2329,0.9912159977412914
2330,0.3712709977078309
2331,0.8597929439376873
2332,0.7712892384277246
2333,0.658066193102547
2334,0.967519166540143
2335,0.48355970273783205
2336,0.42788659973225035
2337,0.69154604443982
2338,0.5147872969047721
2339,0.03592845114652521
2340,0.7922189008350188
2341,0.582256092673748
2342,0.7295194723105587
2343,0.710177300410917
2344,0.4216457783184125
2345,0.6159324002021068
2346,0.3812881267022075
2347,0.8283031702444014
2348,0.9469043814502104
2349,0.0033441787918467264
2350,0.8936425017268398
2351,0.8242616402015023
2352,0.627925949852649
2353,0.5195693267685096
2354,0.6237470645598199
2355,0.2406869046596773
2356,0.3404540027537174
2357,0.5374399357990826
2358,0.1408010533101265
2359,0.7314826676307127
2360,0.0033716183963914074
2361,0.8062038665026179
2362,0.7649950021333912
2363,0.0045487111101668335
2364,0.9545122898725297
2365,0.6170373505551853
2366,0.7006042312649644
2367,0.991643707866744
2368,0.8916573632483661
2369,0.7189509787865344
2370,0.7458504628823922
2371,0.9254249497969157
2372,0.8944381944634627
2373,0.9164794816519735
2374,0.8420975007413245
2375,0.10727283251365091
2376,0.9900536686235907
2377,0.3799914717948854
2378,0.3981038341531462
2379,0.6009314649275233
2380,0.8651914651532399
2381,0.3217391368180467
2382,0.25090279772657753
2383,0.6792592467779847
2384,0.7497170313063867
2385,0.8695774007378875
2386,0.7579126701831459
2387,0.6238884499802915
2388,0.40940331483552556
2389,0.9668505248723305
2390,0.3356800188871417
2391,0.9434471046866191
2392,0.586910496694923
2393,0.5941334240250911
2394,0.5102336833260664
2395,0.7954854476868954
2396,0.6429340924678051
2397,0.7229979537289709
2398,0.9304901464268218
2399,0.07480133371128703
2400,0.6578318807385574
2401,0.3739071959261089
2402,0.2981809024070746
2403,0.3297895394617874
2404,0.7104515394195047
2405,0.5967312686014097
2406,0.0010258882963846494
2407,0.6305739389992376
2408,0.8108892780398403
2409,0.25743242262622107
2410,0.7421842329587156
2411,0.8893790925846807
2412,0.7482023645414333
2413,0.006434200366694583
2414,0.692858819807748
2415,0.43643072895158547
2416,0.2562739711560984
2417,0.9795586571111271
2418,0.39785357745800864
2419,0.781076758664767
2420,0.6684139283400848
2421,0.05264832855981143
2422,0.6839379947277119
2423,0.8439135020024595
2424,0.20914520772156242
2425,0.7705598610113673
2426,0.8388979802375527
2427,0.7663758709467638
2428,0.6432765421742573
2429,0.7780725999199783
