,NAME,RA,DEC,LAMBDA,Z_SPEC
15241,RMJ133244.0+583216.8,203.18343728794804,58.53798970981945,28.531015,-1.0
15242,RMJ103935.7+181215.4,159.89854304008514,18.20427959652323,28.347956,0.37785193
15243,RMJ154151.8+535743.3,235.46592235384378,53.96201806291244,24.473192,0.28510073
15244,RMJ161821.6+531114.0,244.58992932897308,53.18720901540972,41.08586,-1.0
15245,RMJ083841.4+044409.0,129.67252318139575,4.735834648379606,34.373672,0.4553726
15246,RMJ082132.2+084129.9,125.38430753575128,8.691636269589255,24.946096,0.2634516
15247,RMJ134554.2+205041.1,206.47587861675376,20.84475317340227,56.432365,0.56717724
15248,RMJ144824.1+171941.9,222.1004750333097,17.32830854186305,22.245966,0.22350256
15249,RMJ222037.8-015826.6,335.1576083079649,-1.974065381677149,46.455612,0.47796708
15250,RMJ104727.9+180752.2,161.8662123246968,18.131155624396158,29.797178,0.33462304
15251,RMJ235336.8+254315.4,358.40336624668,25.720949455527318,51.108376,-1.0
15252,RMJ112604.7-002809.7,171.51945817126352,-0.4693660359964894,25.525785,0.33972824
15253,RMJ213324.3-025304.1,323.3514141893448,-2.884474212936324,23.832483,0.32172105
15254,RMJ113508.0+354446.9,173.78332890322673,35.74636446225254,23.05448,0.2534671
15255,RMJ215801.4+050325.2,329.50564787529936,5.056987061185822,25.63257,-1.0
15256,RMJ135008.3+050310.4,207.53475373818003,5.052882694797611,41.65029,-1.0
15257,RMJ090330.2-013622.2,135.8756262779126,-1.6061651682923208,40.231583,-1.0
15258,RMJ212716.6+071021.8,321.81931304763714,7.172727766815098,35.365242,-1.0
15259,RMJ122622.5+201653.1,186.59384355415364,20.281423602998032,21.666277,0.2234678
15260,RMJ145446.0+210153.1,223.69162156104477,21.031404261847445,40.018013,0.44257364
15261,RMJ083055.8+504811.8,127.73247047424513,50.80327982935575,25.174921,0.32963446
15262,RMJ144039.6+502458.4,220.16502895564034,50.41622296596618,45.418274,0.46043146
15263,RMJ004901.4+225315.4,12.255727610769895,22.88762219148199,31.688795,-1.0
15264,RMJ005237.9-010333.3,13.157914985711265,-1.0592399401136137,37.577217,0.43801105
15265,RMJ110346.0+295046.1,165.9415813313567,29.8461455293332,44.579247,0.496535
15266,RMJ134550.4+531924.4,206.46009929755286,53.32344424700964,38.202667,-1.0
15267,RMJ112921.3+362856.9,172.33867609185546,36.48246359787836,32.207466,0.44766545
15268,RMJ014029.9+323754.9,25.124609329574298,32.631927831376416,67.5685,-1.0
15269,RMJ093541.3+253020.2,143.92215339677747,25.505605747484225,54.02208,-1.0
15270,RMJ130112.5+192328.6,195.3020757574665,19.391266170277397,23.17652,0.35729274
15271,RMJ153143.8+281350.0,232.9326352953406,28.230568016498342,21.071333,0.23870045
15272,RMJ115227.8+442232.9,178.11587663622535,44.37581775700397,22.71887,-1.0
15273,RMJ121159.0+330033.9,182.99585639336743,33.00941626153104,35.48728,-1.0
15274,RMJ154842.5+571807.8,237.1770871756761,57.302160268975236,25.29696,0.33967516
15275,RMJ012127.8+214403.7,20.36590484315343,21.734359273158283,79.07075,-1.0
15276,RMJ001244.6+060339.1,3.1856721277230236,6.06084887844611,37.53145,0.43101874
15277,RMJ003730.1+122543.3,9.375489533283144,12.428696408827918,33.610924,0.3857298
15278,RMJ170852.3+294412.2,257.21776112190673,29.736728962033876,29.049685,0.4094215
15279,RMJ220843.9+225452.9,332.18280544673513,22.9147047647841,32.497307,0.34770614
15280,RMJ111321.5+205719.3,168.3395093488695,20.955354761597494,27.371637,0.37472174
15281,RMJ005416.9+070226.9,13.57044977161138,7.040813835221619,23.695189,0.22262527
15282,RMJ075257.8+225022.1,118.24072656554824,22.839469391403785,29.522589,0.40259418
15283,RMJ143916.2+111455.4,219.81753212046635,11.248724472658141,34.541473,0.43616578
15284,RMJ121727.9+082156.4,184.36617154788,8.365674716585032,21.315413,0.24844474
15285,RMJ012256.1+210901.1,20.733777833807096,21.150293170494873,45.906433,0.4057966
15286,RMJ083414.9+355701.0,128.56212818770004,35.95028956771614,26.18175,-1.0
15287,RMJ120542.5-033804.1,181.42727254063487,-3.6344637538296056,21.452707,-1.0
15288,RMJ170332.4+223629.0,255.8848431188024,22.60804339771332,20.461134,0.3676326
15289,RMJ121004.4+662108.5,182.51831826714823,66.35235544356888,33.260056,0.35461193
15290,RMJ215705.6+175046.5,329.27333494655176,17.846253259697406,43.801247,0.484726
15291,RMJ154611.8+505603.3,236.54898439400972,50.93424694799386,33.473625,0.43464294
15292,RMJ014739.6-044215.2,26.9149823171618,-4.7042175686127585,36.28054,-1.0
15293,RMJ090412.1-003351.6,136.05037196567463,-0.5643427104210136,35.82289,0.49294567
15294,RMJ114143.7+355603.6,175.4319887196262,35.934320259664325,32.497307,0.40770048
15295,RMJ120836.9+170212.4,182.15361362218295,17.03677461953734,21.467962,-1.0
15296,RMJ105933.2+651006.3,164.8881651568866,65.16841617033938,35.41101,-1.0
15297,RMJ014435.6+005743.7,26.148485535977546,0.9621341788489749,54.12886,0.54122686
15298,RMJ225624.7+314825.5,344.1027979453084,31.807087241245355,34.541473,-1.0
15299,RMJ114850.2+365521.9,177.20924629939884,36.92274056434264,56.035736,-1.0
15300,RMJ145744.6+115527.1,224.43578223353668,11.924188530689367,23.069735,0.2511414
15301,RMJ230924.5-063344.2,347.3519677137216,-6.5622747396434296,41.02484,-1.0
15302,RMJ235741.4+201458.4,359.42247804360903,20.249556848797997,37.302628,-1.0
15303,RMJ091701.7+043424.8,139.2569684648283,4.5735512882730776,45.647095,-1.0
15304,RMJ215712.6-074243.7,329.30259370974835,-7.712136657492047,46.043724,-1.0
15305,RMJ223930.7+185256.1,339.8777187217631,18.88226196879814,34.526222,0.40992445
15306,RMJ133830.5+152054.4,204.62692383932114,15.348443228803761,27.707247,0.2761892
15307,RMJ011721.2+071710.2,19.33851919730722,7.286162727187515,28.653055,-1.0
15308,RMJ132340.7+375438.6,200.9195815866728,37.91073069552627,43.694458,0.508797
15309,RMJ142733.7+212612.1,216.89039445652116,21.436689172645988,25.342726,-1.0
15310,RMJ122001.9-011123.3,185.00788794230806,-1.189792895125014,24.518957,0.3271875
15311,RMJ123905.0+554605.5,189.7706532905737,55.76818352810237,22.642595,0.2762578
15312,RMJ125144.6-015018.0,192.93597800434168,-1.8383201815439516,31.70405,0.35454398
15313,RMJ150455.4+143440.6,226.23103375719876,14.577955761725844,22.825655,0.28049955
15314,RMJ150343.4+455954.3,225.93095241959938,45.9984257063244,27.005518,0.3269888
15315,RMJ110229.2+301903.9,165.6218393543386,30.317762632114565,73.12131,-1.0
15316,RMJ212642.8-002139.2,321.67841251935573,-0.36089252974978264,52.786423,-1.0
15317,RMJ220409.6+304105.0,331.0400416306109,30.684721261656897,26.044455,-1.0
15318,RMJ003034.0+261809.1,7.6418014342279434,26.30253962125663,55.822166,-1.0
15319,RMJ005316.7+143406.1,13.319699499400429,14.568352084129442,30.834517,0.36961403
15320,RMJ214402.0+062844.3,326.0081646140838,6.478983379173764,38.934906,0.45559826
15321,RMJ232046.8-015506.9,350.1949109419688,-1.9185924796322682,25.63257,0.34263065
15322,RMJ232306.6-051758.6,350.7774614726032,-5.299622411536001,65.1277,-1.0
15323,RMJ090305.0+003604.8,135.7710143135306,0.601338511913581,29.522589,-1.0
15324,RMJ110513.1+464509.4,166.30453984783173,46.7526048179788,21.040823,0.21969289
15325,RMJ100948.3+313847.0,152.45112154860408,31.646381844018407,38.736595,-1.0
15326,RMJ144020.8+112507.1,220.08659576660887,11.418637455453194,23.252794,0.31092882
15327,RMJ152410.4+144239.4,231.04337251096752,14.710944513170377,27.493677,-1.0
15328,RMJ020321.1+054152.2,30.837968107525967,5.697845937816665,20.949293,0.24068013
15329,RMJ090700.2+412014.3,136.75069161942088,41.33731901938274,22.84091,0.31107712
15330,RMJ015559.9-072944.3,28.999583730884297,-7.4956418839686805,44.274147,-1.0
15331,RMJ123654.3+275854.9,189.22622896723476,27.98192929223602,41.23841,-1.0
15332,RMJ234132.3+150817.3,355.3847205848141,15.138150471119722,30.681967,0.43673253
15333,RMJ092214.4+013436.9,140.55980918377352,1.5769187797105992,71.30596,-1.0
15334,RMJ125650.2+524353.0,194.20911488573574,52.73138788341282,26.807203,-1.0
15335,RMJ075448.0+515624.4,118.70003607618575,51.94010553881571,26.21226,0.3875642
15336,RMJ221904.3+072940.9,334.7679244930269,7.494683014502895,22.200201,-1.0
15337,RMJ133158.8+235658.7,202.99482917453815,23.949652335315623,23.069735,0.28312013
15338,RMJ151546.3+055445.1,228.9427340767492,5.912527332624896,23.725698,0.39537627
15339,RMJ123333.5+315323.5,188.38965072760888,31.889862679593556,22.35275,-1.0
15340,RMJ095752.5+181658.2,149.468898728884,18.28283642552043,45.875923,0.4760279
15341,RMJ231135.7+221709.7,347.8989536995746,22.286024050412973,25.93767,-1.0
15342,RMJ010500.6+342643.0,16.252378304309445,34.44526716650728,27.463167,-1.0
15343,RMJ111057.0+091544.8,167.73743283333386,9.262447429129484,31.30742,0.44496122
15344,RMJ025622.7-055222.4,44.09447991987573,-5.872883913823797,37.363647,-1.0
15345,RMJ120329.4+311311.8,180.87269451335425,31.2199383821164,20.659449,-1.0
15346,RMJ105220.2+293705.4,163.0842991907162,29.618155315964575,39.072205,0.48175225
15347,RMJ141314.2+063754.3,213.3090982321784,6.6317474925066255,31.21589,-1.0
15348,RMJ011100.3-005821.7,17.751168691542034,-0.9727014897216345,44.609756,0.4342817
15349,RMJ232740.4+093020.6,351.9181366323403,9.505713567419354,23.130754,-1.0
15350,RMJ104721.1+354854.1,161.8378191395402,35.81503070166119,25.32747,0.38074145
15351,RMJ133320.4+303222.7,203.33516360568711,30.539643266073746,23.771463,-1.0
15352,RMJ121710.2+490814.2,184.29269075530607,49.137290261144706,21.117098,0.19077297
15353,RMJ000158.5+254223.2,0.49380087590662924,25.70643411232584,25.342726,-1.0
15354,RMJ092645.7+364258.0,141.6904729969383,36.716098547442165,21.147608,0.24401051
15355,RMJ135739.6+661330.1,209.4152046787804,66.22501746432694,33.900764,-1.0
15356,RMJ163557.7+532104.5,248.99021867198383,53.35123767457875,21.071333,-1.0
15357,RMJ001143.3+183305.5,2.930380402462788,18.551539351641505,56.157776,-1.0
15358,RMJ134240.4+005222.3,205.66851129114028,0.8728736738658393,62.000427,0.5160813
15359,RMJ021322.9+274903.7,33.34556181561152,27.81770452316567,29.324274,-1.0
15360,RMJ004506.4+020548.4,11.276804161943517,2.0967705985407563,32.039658,0.43950304
15361,RMJ213700.2-073156.1,324.2508612417954,-7.532236252771419,26.685163,-1.0
15362,RMJ004153.8-110021.8,10.474014554561279,-11.00605869958222,22.642595,-1.0
15363,RMJ110843.2+063840.8,167.18003679069167,6.64467386730263,22.032396,0.20862582
15364,RMJ104547.4+304855.4,161.44770205883066,30.81538925887861,36.21952,-1.0
15365,RMJ090708.0+295113.8,136.78349542912144,29.853821836476232,26.700418,0.340263
15366,RMJ000311.2+020947.8,0.7967157259575401,2.1632783745288746,29.705648,-1.0
15367,RMJ100057.1+222900.1,150.2378158492189,22.483349362610173,20.506899,0.20886205
15368,RMJ082623.2+363527.5,126.59674558057237,36.590976517441014,27.997091,0.3561313
15369,RMJ141620.6+264300.9,214.0858900547621,26.71690699494939,43.60293,0.4569918
15370,RMJ134952.2+371929.9,207.4676654596364,37.324977090038324,21.605257,0.21362206
15371,RMJ232334.5+281616.8,350.8938259158838,28.27132360002724,61.588547,-1.0
15372,RMJ115335.7+111839.0,178.39868843957032,11.310822580426233,37.089058,0.4291395
15373,RMJ124813.6+074549.4,192.0566066295036,7.763726859310046,43.831757,-1.0
15374,RMJ005446.2-005556.9,13.692690913319794,-0.9324734885480325,30.468397,0.3647363
15375,RMJ155606.5+181116.5,239.02696923301355,18.18793009058709,21.117098,-1.0
15376,RMJ122654.0+164555.5,186.7251728395907,16.765417765871,26.685163,0.36115974
15377,RMJ104843.1+625020.0,162.17975844062397,62.838889203541854,34.98387,0.42154115
15378,RMJ131024.2+500740.5,197.60083473904447,50.12792912950642,49.58288,-1.0
15379,RMJ014753.3+153009.2,26.971986019390044,15.502548304799818,33.793983,0.3998824
15380,RMJ161654.1+601802.9,244.22556092570943,60.30079258939099,63.754753,-1.0
15381,RMJ150807.5+471609.3,227.0311759778807,47.269247956277106,44.884346,0.44867507
15382,RMJ093729.9+611214.3,144.3744712822156,61.20397684272623,27.737757,-1.0
15383,RMJ010511.7+250049.1,16.298898442519658,25.013631298372,24.137583,0.18696374
15384,RMJ143257.8+371348.1,218.24084195338492,37.2300406241979,33.534645,0.43117318
15385,RMJ135122.9+033112.9,207.84535876324276,3.520244591881801,32.512566,0.4337727
15386,RMJ115402.1+610049.2,178.5085936496817,61.013661783804984,23.725698,-1.0
15387,RMJ123609.9+425109.6,189.04124094868578,42.852664397219165,25.75461,0.3581937
15388,RMJ124342.0+675140.4,190.9249004218753,67.86121775352859,46.76071,-1.0
15389,RMJ023840.4-021914.6,39.668447376990414,-2.3207234246430977,30.590437,0.36385474
15390,RMJ212255.6-064842.1,320.7316586952016,-6.811690266617355,34.251633,0.3677342
15391,RMJ115006.5+421157.8,177.52709975389092,42.199400264843455,28.897135,0.38125345
15392,RMJ115836.1+343000.3,179.65049131708636,34.50008400709981,66.66845,-1.0
15393,RMJ075411.3+174419.9,118.54701641601693,17.73885023896653,20.461134,0.20867012
15394,RMJ154531.9+060954.5,236.38303720098844,6.16512621838918,23.130754,-1.0
15395,RMJ131005.6+180613.0,197.52324009198875,18.103604531947365,34.205864,-1.0
15396,RMJ095038.9+401213.1,147.6619071901073,40.203652311000894,35.395752,0.43543148
15397,RMJ110309.3+643356.4,165.78883886937075,64.5656711153005,38.355217,0.38733885
15398,RMJ000258.9+143852.3,0.7452946787225301,14.647861544845385,36.57039,0.42816213
15399,RMJ122019.3+353537.5,185.0804406032421,35.593744740190736,25.7241,0.37424225
15400,RMJ130824.4+143535.9,197.10163402739067,14.593292230813551,24.351152,-1.0
15401,RMJ122858.9+184139.4,187.2454067326884,18.694267726654363,60.84105,-1.0
15402,RMJ131944.3+065529.8,199.93448166713563,6.924936142004248,42.09269,-1.0
15403,RMJ081530.0+065243.7,123.87505845296377,6.878807345286254,28.469995,-1.0
15404,RMJ025858.6-074652.0,44.744193692826165,-7.781122047295148,21.849337,0.19892438
15405,RMJ161739.2+175219.7,244.41319491236834,17.87214766421456,42.19947,0.48364678
15406,RMJ083244.9+133521.0,128.1868850390134,13.58916071768973,25.769865,0.39623758
15407,RMJ213451.3-063717.7,323.7138760019919,-6.621596493447085,22.169691,-1.0
15408,RMJ001750.5-025559.1,4.460225098624008,-2.933076175929128,25.419,-1.0
15409,RMJ011457.8+274809.9,18.74063905258453,27.80275045066241,32.954956,-1.0
15410,RMJ233858.4+292724.0,354.7434629913436,29.45667167245972,37.180588,-1.0
15411,RMJ123223.2+020237.8,188.0965309480957,2.043831305824576,27.295362,0.33062708
15412,RMJ125555.4+030918.4,193.9807363663396,3.155119987437192,56.981544,-1.0
15413,RMJ014131.5+081142.9,25.381175011994856,8.195236216394196,23.039225,-1.0
15414,RMJ225911.6+040516.1,344.798441199519,4.087792205488466,21.376432,-1.0
15415,RMJ130515.4+613351.1,196.31427022628014,61.564185947186076,26.563124,0.32549107
15416,RMJ130046.1+232951.2,195.1920684934624,23.49756376688616,24.976606,-1.0
15417,RMJ102403.9+092853.1,156.01605573152392,9.481421095319323,48.94217,-1.0
15418,RMJ141030.1+051745.5,212.62536603877393,5.295968077052361,47.6455,0.538463
15419,RMJ151011.8-010711.1,227.54932040365492,-1.1197539760348318,26.807203,0.36507103
15420,RMJ151209.5+201819.9,228.03968110208584,20.305524394739138,65.7379,-1.0
15421,RMJ114749.9+415615.7,176.9581231402338,41.93769249552909,20.842508,0.3255413
15422,RMJ215435.2+212545.6,328.64650091584383,21.429325029261776,41.52825,0.42942587
15423,RMJ124931.2+255859.0,192.3798964148549,25.983050270181916,24.625742,-1.0
15424,RMJ144050.7+334724.3,220.21137585751129,33.79007372933222,40.307854,0.42423007
15425,RMJ004758.2+333219.4,11.992524169269927,33.53870894940869,27.478422,-1.0
15426,RMJ140440.7+245537.6,211.1696186371529,24.927120176854793,32.741386,0.39177358
15427,RMJ002655.2+222140.7,6.730055842695606,22.361314645403397,38.141647,-1.0
15428,RMJ141557.5+140547.6,213.98938977395733,14.09654993007631,69.810974,0.49221787
15429,RMJ112421.2+422137.1,171.08842186043967,42.360298841940406,47.47769,0.54939294
15430,RMJ230744.9+155321.7,346.93699524752407,15.889372338616823,48.57605,-1.0
15431,RMJ231717.0+240813.6,349.32103193532134,24.13710357288632,23.832483,-1.0
15432,RMJ103351.4+370928.4,158.46398112598104,37.15788594349298,33.229546,0.44849667
15433,RMJ081253.5+274008.8,123.22279435973871,27.669114355059207,36.09748,-1.0
15434,RMJ155048.6+362223.4,237.70250403265032,36.37315889948178,22.169691,0.2603974
15435,RMJ122441.5+140734.9,186.1728083564189,14.126369390967525,48.10315,0.5140876
15436,RMJ123230.2+031038.2,188.1258492696508,3.1772894241098215,65.55484,-1.0
15437,RMJ100202.9+082209.3,150.51220401156735,8.369240439132495,21.559492,0.23002248
15438,RMJ152456.3+434558.1,231.2346308419729,43.76612743748204,29.21749,-1.0
15439,RMJ142913.1+205102.4,217.3045186738126,20.850666756719967,30.651457,0.38150513
15440,RMJ214101.9-033025.9,325.25804221516626,-3.5071910148052843,33.748215,-1.0
15441,RMJ003222.5+240042.0,8.09376145248757,24.01166113701672,29.263254,-1.0
15442,RMJ002050.3+193405.7,5.209492569188569,19.56823861563115,25.052881,-1.0
15443,RMJ124459.2+490452.8,191.246819967271,49.081320143739745,27.402147,0.23090497
15444,RMJ114311.4+434850.7,175.79747276946222,43.81407358352128,21.635767,0.23467939
15445,RMJ012016.2+332044.1,20.067685082625097,33.345594465109954,20.506899,-1.0
15446,RMJ094102.9+294801.0,145.26222125992882,29.800288314844625,48.8659,-1.0
15447,RMJ025553.1-041109.9,43.9711734525393,-4.1860761407459846,40.796013,-1.0
15448,RMJ001255.3+104440.2,3.2303674998079828,10.744511607802435,48.05738,-1.0
15449,RMJ002959.6-023738.2,7.498161530047412,-2.62727138371615,24.976606,0.33850282
15450,RMJ111546.6+061629.6,168.9441819211329,6.274893282643053,56.432365,0.56113166
15451,RMJ131311.1+480340.5,198.2960969580177,48.061236438399405,43.526657,-1.0
15452,RMJ231304.9+160318.4,348.27041888031704,16.05510749038838,28.134386,-1.0
15453,RMJ002130.6+342435.7,5.377331390792676,34.40992222764882,35.96019,-1.0
15454,RMJ000550.1-003652.9,1.4586112886642013,-0.6147042129156286,35.82289,0.4231611
15455,RMJ164323.3+295702.2,250.84711859522912,29.95059981492262,24.671507,0.3145089
15456,RMJ140613.0+250624.0,211.55423361281947,25.106677732156427,21.239138,0.18614934
15457,RMJ151838.9+573330.1,229.6620437564192,57.55835272078196,30.254827,-1.0
15458,RMJ155355.3+105448.4,238.48042174732743,10.913435451724991,54.58651,0.47751746
15459,RMJ131649.2+351103.6,199.2050764412478,35.18432010186948,24.320642,0.2823761
15460,RMJ220949.0+214615.1,332.45411195016663,21.77085448625784,20.689959,-1.0
15461,RMJ120125.5+275138.6,180.35626281386482,27.86072590243571,27.691992,0.3371607
15462,RMJ094705.9+492622.8,146.77472469476584,49.4396557760767,37.65349,-1.0
15463,RMJ215913.6+040923.7,329.8067034916087,4.1565885749240525,37.34839,0.4490468
15464,RMJ145051.0+580620.4,222.71256810038574,58.10567514308371,60.39866,-1.0
15465,RMJ101334.8+445958.2,153.39516969383098,44.999502519438444,27.020773,-1.0
15466,RMJ233503.6+253213.4,353.76504341438067,25.537059928026196,28.469995,-1.0
15467,RMJ215221.3+193653.7,328.0885594644743,19.614916316172753,20.476389,-1.0
15468,RMJ124223.9+365002.7,190.59978700028753,36.834084546262986,28.866625,0.3886194
15469,RMJ151017.7+231755.2,227.57372202057164,23.29867368268797,36.57039,0.38900265
15470,RMJ090758.2+432108.9,136.9925538620497,43.352470850720756,34.404182,0.42578307
15471,RMJ233310.7+245839.2,353.2944850810515,24.977564574167825,61.710587,-1.0
15472,RMJ120012.0+360838.8,180.05019346571203,36.144109156158905,37.59247,-1.0
15473,RMJ002908.7+354402.4,7.286049660506933,35.73400905975121,27.890306,-1.0
15474,RMJ110515.3+263641.3,166.31370065223652,26.611470393265222,28.347956,-1.0
15475,RMJ073504.6+351333.9,113.7692694360091,35.226090361041344,20.903528,0.2299718
15476,RMJ123348.0+065410.5,188.44979467841847,6.902909510210292,28.6378,0.33487967
15477,RMJ014244.5+113456.1,25.685590567468864,11.582248234579854,43.313087,-1.0
15478,RMJ094612.8+280328.9,146.55330020915252,28.05801785978766,36.96702,-1.0
15479,RMJ111805.3+440934.4,169.52190741724183,44.1595558122231,26.883478,-1.0
15480,RMJ102303.1+573341.5,155.76300037955502,57.561537900079244,22.276476,0.33434337
15481,RMJ075816.7+295449.0,119.56963297264512,29.913618405525554,24.549467,0.32442513
15482,RMJ142213.2+383352.7,215.5550415715038,38.564638152729316,44.884346,-1.0
15483,RMJ115032.4+365534.6,177.63516163129503,36.9262831917013,35.77713,0.41521636
15484,RMJ120752.7+300732.8,181.96959882936912,30.125780596776707,22.65785,0.25635993
15485,RMJ222301.1-041950.1,335.7547790271563,-4.330574501916808,60.62748,-1.0
15486,RMJ102358.4+285515.0,155.9934584499248,28.920836635425804,34.465202,-1.0
15487,RMJ124657.7+052536.6,191.74027775031144,5.426840459428123,37.180588,-1.0
15488,RMJ011943.7+083433.0,19.93192751594904,8.575820038371178,32.115936,0.40045825
15489,RMJ104756.5+022004.6,161.98528547281967,2.334613288776865,39.499344,0.43237832
15490,RMJ225319.4+080006.9,343.3310056498939,8.001906862668164,23.481619,-1.0
15491,RMJ114643.9+511224.6,176.68301116701065,51.206837461556454,22.734125,0.2792767
15492,RMJ112715.2-002355.7,171.81324798998574,-0.3988184020409489,22.5053,0.33294678
15493,RMJ022050.4+001342.1,35.20990872398619,0.2283734812147376,23.893503,0.29120076
15494,RMJ075423.7+274606.2,118.59882913264309,27.768388069803468,32.131187,0.42632502
15495,RMJ164239.0+393611.0,250.6626360745828,39.60305475928442,26.074965,0.3533768
15496,RMJ224138.1+062634.7,340.40860564532886,6.442961763091015,37.34839,-1.0
15497,RMJ124149.6+244349.3,190.45666336271844,24.730365104038626,31.200636,-1.0
15498,RMJ105509.9+192050.2,163.79105494483167,19.34728051106766,27.814032,0.348936
15499,RMJ100450.7+375145.4,151.2112508225764,37.86262412176061,36.2958,0.44163817
15500,RMJ125559.0+525641.9,193.99587555438376,52.9449619905322,24.503702,0.27274817
15501,RMJ005328.6+122905.7,13.368962613721806,12.484923163775157,41.57402,-1.0
15502,RMJ090406.0+345323.5,136.02497206954192,34.8898541656867,42.1232,-1.0
15503,RMJ011933.0+063901.3,19.887416400144957,6.650355416009355,25.51053,0.30934954
15504,RMJ162418.7+210408.1,246.0777761541948,21.068918281420522,53.62545,0.49460348
15505,RMJ010211.3+165014.0,15.54692352533857,16.837211765470403,36.997528,-1.0
15506,RMJ132448.4+125440.5,201.20164261270406,12.911237670361563,25.022371,0.39108872
15507,RMJ233647.4-091859.3,354.197314256849,-9.316460309166189,47.40142,-1.0
15508,RMJ132815.5+364842.3,202.06469920628987,36.811737063673355,54.876358,-1.0
15509,RMJ234254.4-100610.6,355.7267396646607,-10.10293194868381,30.300592,-1.0
15510,RMJ214725.6+295018.8,326.85652350443553,29.838555992917183,29.263254,-1.0
15511,RMJ000129.7+133252.4,0.37384328648806786,13.547889388085618,30.300592,-1.0
15512,RMJ122013.0+184138.5,185.05402699113512,18.69404163779948,21.528982,0.36183384
15513,RMJ101457.7+572902.8,153.7406196171626,57.48411327457776,40.109543,-1.0
15514,RMJ094743.3+595510.5,146.93037689848984,59.91959673906522,40.84178,-1.0
15515,RMJ223639.1+011849.6,339.1629599958644,1.3137666128475387,48.4235,0.52137387
15516,RMJ160327.9+101748.2,240.86639447056476,10.296726306634733,23.02397,0.31237268
15517,RMJ075719.9+345933.8,119.33287355408947,34.99271730881865,20.995058,0.20536387
15518,RMJ141211.7+070136.8,213.04886703160537,7.0268931129424095,60.12407,-1.0
15519,RMJ125628.2+530512.5,194.11752134159732,53.08680012548045,46.074234,-1.0
15520,RMJ011452.0+045809.9,18.716670917893794,4.969421058185106,40.155304,-1.0
15521,RMJ143430.9+081034.0,218.628828116236,8.176123400648828,26.532614,0.33732364
15522,RMJ122702.5+331855.9,186.76032548818392,33.31552496889496,23.313814,0.28017074
15523,RMJ081610.9+073824.2,124.04539200322269,7.640044649858291,22.398516,-1.0
15524,RMJ005846.0+070325.0,14.691793715991253,7.05694585356297,31.70405,0.33697
15525,RMJ013734.4+190158.3,24.39346582352431,19.03285008199499,35.56356,0.38168162
15526,RMJ013849.3+175257.0,24.70533895152539,17.88250823514944,28.592035,0.38044468
15527,RMJ122210.1+243416.6,185.54211405776937,24.571265540776462,23.664679,0.31837744
15528,RMJ012528.9+335749.5,21.370276036545558,33.963747005312804,43.374107,-1.0
15529,RMJ120611.1+182939.3,181.54616564976712,18.49424522675991,57.606995,0.53145975
15530,RMJ102713.1+542107.9,156.80458434683968,54.35219886625763,42.30626,-1.0
15531,RMJ085401.0+171408.5,133.5042670413399,17.235687249379453,46.058983,-1.0
15532,RMJ221213.8+111750.5,333.0573755842339,11.297349786727908,37.882317,0.37373346
15533,RMJ021550.3+310634.0,33.95963133592829,31.10945745869251,51.962654,-1.0
15534,RMJ133214.2+190154.0,203.05927075449605,19.03167960217675,20.705214,0.23474067
15535,RMJ222054.5+211554.1,335.22690101240244,21.26502094210942,29.537844,0.4359754
15536,RMJ235025.2+013145.0,357.60519552626744,1.5291749058679458,57.149345,-1.0
15537,RMJ140356.2+572448.7,210.9840360721355,57.41352971033446,39.773933,-1.0
15538,RMJ004412.4+253858.8,11.051835277120404,25.649656433856492,28.69882,-1.0
15539,RMJ144632.1+572655.2,221.63368115067294,57.448675834899134,23.32907,-1.0
15540,RMJ141505.5+171114.1,213.77305562964,17.187237355190558,22.123926,0.23353098
15541,RMJ100134.2+601053.8,150.3926350149736,60.1816112438794,41.14688,-1.0
15542,RMJ024201.8+011657.5,40.50730319841716,1.2826320977199235,26.09022,0.4034571
15543,RMJ095001.3+083732.5,147.50527823495963,8.625685729326163,25.708845,-1.0
15544,RMJ233942.7-092305.8,354.9278221524494,-9.384936113956506,39.438324,-1.0
15545,RMJ115021.0+222328.3,177.58734807471043,22.391184336064008,21.254393,-1.0
15546,RMJ080713.8+204152.7,121.80753217916205,20.697982050396934,25.861395,-1.0
15547,RMJ001522.9+045803.8,3.845328767918261,4.967734550369496,34.266884,0.41692552
15548,RMJ125040.8+261554.4,192.6702038684511,26.265112134994723,24.366407,-1.0
15549,RMJ084510.1+082505.8,131.29196937908702,8.418270938155361,38.843376,-1.0
15550,RMJ143213.5+555824.6,218.0563926214848,55.97349936700595,50.101547,-1.0
15551,RMJ164058.6+182916.9,250.24431968792032,18.488030463561856,24.244368,-1.0
15552,RMJ102518.1+170236.5,156.32536018632635,17.043475807103608,22.581575,0.24269474
15553,RMJ115601.3+114313.7,179.00531638378948,11.720472705167985,30.468397,0.3213145
15554,RMJ231259.0+255138.4,348.2457361712939,25.86067647227115,33.946533,-1.0
15555,RMJ100905.7+485432.8,152.27359755730694,48.90911751033941,42.96222,0.46859002
15556,RMJ090956.4+305815.8,137.4851090795995,30.971055723257734,32.527817,-1.0
15557,RMJ222502.4+003306.4,336.2601651162938,0.551771001862664,21.544237,0.19551325
15558,RMJ230251.7+062901.0,345.71541779622106,6.48361337309355,36.52462,0.40752912
15559,RMJ155140.3+545450.3,237.91788198454873,54.91396932927285,49.55237,-1.0
