,NAME,RA,DEC,LAMBDA,Z_SPEC,dist
1663,RMJ082409.6+192443.9,126.04006088113249,19.412204155748935,37.973846,0.098883905,3.404412605923878
1664,RMJ014918.9-011112.2,27.32871799516203,-1.186712691710669,67.94987,0.42568767,2.3644085256599565
1665,RMJ130312.2+083839.8,195.8007488751607,8.644381457101801,58.476532,0.3555615,2.376705126945275
1666,RMJ003133.4+121227.0,7.889225698544806,12.207492743459396,41.009583,-1.0,1.3620651916439321
1667,RMJ160628.7+380145.8,241.6196451648347,38.02937942388775,36.82972,0.20084047,2.94105622531834
1668,RMJ115114.1+333438.2,177.8087481555259,33.57728304056575,49.415077,0.2116936,3.9783476697201525
1669,RMJ214514.4+034432.0,326.3100304499577,3.742221905142785,48.74386,0.23414749,0.00022397576387456395
1670,RMJ234843.4+050953.0,357.18065816797747,5.16473335857075,74.875626,0.4610949,4.20393486818769
1671,RMJ151237.8+345135.6,228.15742841059523,34.85987615915873,38.446747,-1.0,0.0019964811054697207
1672,RMJ091722.5+010125.1,139.34382596189886,1.023625990431656,65.53958,0.35887048,0.6582709895168567
1673,RMJ100009.7+173516.8,150.04029672550126,17.587986443697407,53.35086,0.29068798,4.010826717289114
1674,RMJ100744.4+200748.1,151.9350202814342,20.130016916230893,44.563995,0.2501166,2.92926477956317
1675,RMJ114202.6+214511.5,175.51068085914392,21.7531897208034,31.444715,0.12988009,0.008359302459325074
1676,RMJ010702.0-002255.5,16.75853532462955,-0.3820753966962043,44.457207,0.24380006,1.4379287989721294
1677,RMJ122451.9+542002.5,186.21620254627214,54.33404067048513,85.2185,0.46312526,3.3223861311825607
1678,RMJ234148.6-074349.2,355.45254955968653,-7.730328745913961,84.47101,-1.0,2.9945403372947084
1679,RMJ132753.0+172146.8,201.97090361812712,17.362997247095997,43.252068,0.20783193,3.0098232566431964
1680,RMJ164348.6+171549.5,250.952516585125,17.263743965982016,39.438324,0.16299947,5.082831508346697
1681,RMJ233933.2+273532.3,354.8883812038823,27.592298440395275,29.781923,-1.0,1.01591402231477
1682,RMJ162156.9+515317.3,245.4869205741962,51.88812612056409,46.94377,-1.0,3.001921581779247
1683,RMJ080952.1+203549.6,122.46694153799768,20.59709982557948,43.908028,0.31432903,5.343075389412278
1684,RMJ122848.7+392259.3,187.2029807507355,39.38314116445815,60.24611,0.38057497,2.2578686887434882
1685,RMJ144655.6+371020.6,221.73167526370025,37.172394700071266,55.806908,0.359093,4.402006561386823
1686,RMJ095547.2+401733.7,148.94664040856546,40.29268713658402,52.130463,0.3601075,0.8277969054316705
1687,RMJ150047.5+321232.6,225.19795211973883,32.209050855429616,31.27691,-1.0,3.619409387067887
1688,RMJ092518.1+104808.3,141.32536860592552,10.802298397922623,61.008858,0.37444076,1.9402319421845855
1689,RMJ163207.4+214602.2,248.03078512041168,21.767271041037493,39.758675,0.1856812,0.46972516433376227
1690,RMJ100552.5+115437.0,151.46890979783822,11.910279676050092,34.160103,0.16566333,0.5428808138033694
1691,RMJ115345.0+152122.8,178.43745853571664,15.356338542777394,36.50937,0.11194876,2.0227941191613725
1692,RMJ234213.8+131616.3,355.5574852748199,13.27118960470848,98.06319,-1.0,2.810899164668147
1693,RMJ112552.7+064558.7,171.46943692777813,6.766299238900924,60.12407,0.35159752,2.303040349405131
1694,RMJ111348.2+401708.7,168.45085385964927,40.285743709079696,36.81447,0.07550932,0.00337161839639608
1695,RMJ092746.2+535438.7,141.9426799931764,53.91073752038943,64.47173,0.41276535,0.4689665917679219
1696,RMJ095903.2+095946.5,149.76344402544882,9.996254629160143,22.93244,0.38053104,3.0722797882674757
1697,RMJ011842.3+280406.7,19.676163079576238,28.06852509348004,50.971085,-1.0,1.280435218755946
1698,RMJ230020.1+072129.4,345.0836722997194,7.35815401910555,42.70289,-1.0,1.5023673720224362
1699,RMJ095239.7+061841.1,148.1652737246664,6.3114264836300995,81.35899,0.4247957,1.6705159178526579
1700,RMJ235752.5+011631.0,359.468831313136,1.2752847479791054,40.99433,-1.0,3.951478190454243
1701,RMJ105622.9+271007.9,164.09552491576147,27.16887114891892,44.975876,0.24226497,3.5317503603246596
1702,RMJ152113.2+104525.1,230.3049917240539,10.756975331639188,81.66409,0.4454582,0.9922628808734961
1703,RMJ155654.3+244009.1,239.22643868252214,24.669185918208694,45.357254,0.17864843,1.5709810994218347
1704,RMJ075420.4+125037.4,118.585095249921,12.843723320821768,43.313087,0.18664743,4.7228302880554
1705,RMJ160446.1+523822.2,241.19212663617296,52.63951159481345,41.58927,0.21945052,1.36357749893728
1706,RMJ145543.1+560922.6,223.92971831450495,56.15628233263376,55.150948,-1.0,2.689694294999377
1707,RMJ231231.6-083702.4,348.13147478502515,-8.6173295477757,40.155304,0.2146651,4.922305647207902
1708,RMJ114915.0+481105.2,177.3126347102422,48.184779817758425,57.454445,0.28302974,2.0474828064295445
1709,RMJ085802.9+390233.5,134.51206976874434,39.042645830687746,51.184654,-1.0,0.4933469848207709
1710,RMJ233821.1+300904.0,354.5879480367486,30.151118278602553,100.10735,-1.0,2.727072807825347
1711,RMJ100027.1+044332.9,150.11303994524943,4.725800909723623,54.35769,0.35161725,4.168421111246613
1712,RMJ095913.9+100227.9,149.80776034730314,10.04109308787776,47.35565,-1.0,3.0100229886703276
1713,RMJ213539.5+000957.1,323.91464540157847,0.16586076471561367,39.728165,-1.0,0.4602059098139652
1714,RMJ231231.6+044016.7,348.13151990187737,4.671300571025251,31.002321,0.31907246,4.723387491918128
1715,RMJ153421.3+133058.8,233.58895673116345,13.516323248127028,56.935776,0.34875083,1.721483529249435
1716,RMJ223519.4+041049.8,338.83068689520934,4.1805113452104985,54.83059,0.2950998,3.0867567328626695
1717,RMJ094342.5+085252.7,145.92690040989058,8.881308191499468,34.587242,0.13606076,1.5591636490111205
1718,RMJ150503.4+362400.5,226.26396618704592,36.400132061095675,63.464905,0.3324208,1.8825737786376127
1719,RMJ101301.4+152918.9,153.25564364825107,15.488593339093583,47.9506,-1.0,3.4343425362557505
1720,RMJ085034.9+535833.5,132.6452348454054,53.97596706798379,46.470863,0.24998029,3.776798587580878
1721,RMJ110605.9+035920.9,166.5246659546198,3.9891506514497275,29.415804,0.24492866,3.0837408396553005
1722,RMJ100823.3+613619.1,152.0970978307823,61.60531667212624,61.14615,0.39054707,3.750184412875941
1723,RMJ095507.3+093515.9,148.78048274826745,9.587763871155627,33.641434,0.1463322,2.6298562587825995
1724,RMJ114833.2+233225.9,177.13813878145572,23.540519555197132,34.083824,0.17605327,2.052040696807566
1725,RMJ003958.6-071045.0,9.99421538718154,-7.17917285995464,94.66133,-1.0,3.569821696594729
1726,RMJ231238.6+120429.0,348.16098827717246,12.074717543909895,60.03254,-1.0,0.5738018027935738
1727,RMJ093847.7+533759.3,144.69889038167804,53.6331339355464,39.941734,0.20278761,1.7351732039987815
1728,RMJ004315.4+083245.7,10.814155044130587,8.546031718449406,64.67005,0.32852122,3.6218764131672643
1729,RMJ092132.2+602828.1,140.38404145601223,60.474463095403515,53.778,-1.0,1.4197178864846578
1730,RMJ111813.6+271223.3,169.55658794718835,27.20647808947412,53.44239,0.29250836,2.225336195280036
1731,RMJ112424.4+423431.9,171.1015221835269,42.57553111537798,23.954523,0.18614201,0.6446147622141866
1732,RMJ010041.6+292323.0,15.173351724425231,29.389721087797216,57.393425,-1.0,1.0778469302546914
1733,RMJ225400.5+210702.9,343.5019745731031,21.1174853740364,64.56326,-1.0,0.9080013099229939
1734,RMJ162706.2+465907.8,246.77597411507207,46.98551024225658,53.122032,0.27367163,3.0611409831242287
1735,RMJ003014.7+132753.1,7.561079216140342,13.46476238248864,33.412605,-1.0,0.10493258462336653
1736,RMJ132842.2+172619.1,202.17600015040708,17.43862566191186,35.8534,0.19608784,2.8001110714714437
1737,RMJ120025.9+494745.1,180.10771649661524,49.79585436255773,44.579247,0.34411117,3.4386857024134945
1738,RMJ125334.1+505414.5,193.39217316931007,50.90403325777206,32.817665,0.12220886,3.6160469456171853
1739,RMJ141417.6+242020.6,213.57315750405428,24.339048641807025,49.613388,0.28483722,1.1872509900836625
1740,RMJ120050.6-012755.6,180.21081579391992,-1.465440420117783,46.88275,0.26692075,1.9925653881666001
1741,RMJ115038.0+465931.9,177.65852176756493,46.99219676582374,39.056946,0.23762444,1.3656168050868471
1742,RMJ023104.1-071609.6,37.76705531600416,-7.269322721997957,43.63344,0.18726167,2.469263412512848
1743,RMJ143631.6-025904.7,219.13164723759817,-2.98464608175409,47.55397,0.23417398,5.099433975533172
1744,RMJ013027.1+002911.9,22.613105606646954,0.48664846352810276,57.713783,0.34190977,0.32279913095597734
1745,RMJ122022.4-024027.6,185.09341288881296,-2.674342338471099,90.573,0.43570575,3.922894183632934
1746,RMJ101424.1+501820.4,153.6002745983134,50.305659117797894,55.028908,0.38166663,0.7651625350514559
1747,RMJ121911.3+265744.3,184.7971031787311,26.96231107646672,29.583609,0.16937776,0.6617562511481593
1748,RMJ112322.1+271349.2,170.84203673884485,27.230335366347873,37.577217,0.17164417,2.922512619368787
1749,RMJ152026.8+285310.9,230.1116976590468,28.886351570729097,32.878685,0.12717117,1.0636087487892427
1750,RMJ003613.8+091504.1,9.057442558259936,9.251127987546038,77.11811,0.4363732,2.3603311981916493
1751,RMJ121402.3+243438.6,183.50949522347213,24.57739919933672,50.955826,0.31543157,1.8675676596531827
1752,RMJ004249.9+001255.3,10.70772598611228,0.21535496124135678,53.091522,0.2691012,3.140893949938434
1753,RMJ120623.8+102928.4,181.5992248787899,10.491221350815547,46.348824,0.28674132,1.8076634891658687
1754,RMJ234109.9+212151.5,355.2914361781385,21.36431393559922,72.89248,-1.0,1.38842056049225
1755,RMJ095343.3+402655.8,148.43044460454266,40.44883021588577,55.456047,0.38011464,0.801885324394064
1756,RMJ142107.1+360302.8,215.27970886509502,36.050779001293364,40.353622,0.17061366,1.2077924805181193
1757,RMJ021349.4+062530.6,33.45572291495114,6.425171748575882,65.82943,0.3557505,4.016156579916926
1758,RMJ121731.5+002349.8,184.3812729755233,0.3971782031078335,62.122467,0.37430215,2.689764381381625
1759,RMJ142355.5+262623.2,215.98104301937363,26.43978240208562,36.93651,0.1482093,0.24994756412501679
1760,RMJ120036.1+241040.1,180.15058072880248,24.17779611617252,97.30044,0.51937604,0.8333970715563982
1761,RMJ104423.9+150232.1,161.09954734768752,15.042254814657932,85.40156,-1.0,0.7818231453604728
1762,RMJ102746.4+112202.7,156.94337155261272,11.367421108188323,52.89321,0.24013646,1.3923881483483889
1763,RMJ084005.8+215315.5,130.02433429988776,21.887643718585633,69.810974,0.41966328,2.114991888687422
1764,RMJ084941.5+054114.2,132.42277066256483,5.687270467875715,44.441956,0.22465311,2.281850600014053
1765,RMJ170631.6+282555.1,256.6317087088431,28.431983035682524,92.479866,0.43049482,1.963973372511451
1766,RMJ101029.8+371006.8,152.62400368312106,37.16855192273641,50.116806,0.26589724,2.4370042658084503
1767,RMJ085146.2+371415.6,132.94232505936827,37.237675465333105,35.121162,0.1718657,0.5861288173322377
1768,RMJ213456.7-015525.1,323.7362048927886,-1.9236468825415438,51.962654,0.35698667,2.431974959073834
1769,RMJ232545.3+063514.7,351.4385673992317,6.587426214074152,41.162132,-1.0,2.6129553525041826
1770,RMJ124322.6+085945.5,190.84399258798328,8.99596830091441,34.83132,0.16322467,3.807935837372549
1771,RMJ130728.9+072715.0,196.87059386392096,7.454171805163807,57.484955,0.35576966,3.81337054761302
1772,RMJ100850.2+135539.9,152.2093200347084,13.927753086659237,48.57605,0.2035423,1.6061440469693646
1773,RMJ001332.1+074416.8,3.383681316089337,7.737986618036364,62.854706,-1.0,1.1786305495614904
1774,RMJ221008.7+063427.5,332.53635008908265,6.574299123982334,59.94101,-1.0,6.374709673387047
1775,RMJ213422.1-013433.6,323.59219319226554,-1.5759955665742076,36.03646,-1.0,2.1363800813629696
1776,RMJ232029.0+224839.3,350.120717952588,22.810927492419104,43.847008,-1.0,3.3016437732646366
1777,RMJ095609.0+171447.5,149.03761099867506,17.246520861956267,57.164604,0.33259204,3.007731168051162
1778,RMJ101204.8+393536.3,153.0200107469736,39.5934100461986,126.1476,0.52186394,1.4767082667456808
1779,RMJ025632.1+033345.3,44.13383104184845,3.562583734224331,58.674843,0.32052872,2.0760887362016835
1780,RMJ121114.1+060833.9,182.80867895497045,6.142743396365284,31.048086,0.13842165,0.7917388081643184
1781,RMJ135414.2+283418.1,208.55907694050134,28.571698020621543,40.9028,0.1813218,2.6437787203839425
1782,RMJ020945.9+045254.8,32.44123701516992,4.881899373298482,36.02121,0.15258086,2.2868893613941332
1783,RMJ021056.7+011045.1,32.7362515224184,1.1791931948981265,51.001595,0.29161888,2.987680140920255
1784,RMJ133227.1-030440.1,203.11272114780763,-3.0778053853067644,37.241608,0.1767994,3.6442653193813195
1785,RMJ011131.8+083542.6,17.882565831412933,8.595171703724933,53.83902,-1.0,3.409728308169431
1786,RMJ082221.7+470733.2,125.59060741257058,47.12589928741267,45.280975,0.12857124,0.043092519427856975
1787,RMJ015329.5-042139.0,28.373035462884914,-4.360822422243957,28.988665,-1.0,1.7710922640921627
1788,RMJ163023.6+350747.2,247.59815947593177,35.12978165570221,36.41784,0.18878394,2.6558924588633603
1789,RMJ020635.2+052400.7,31.64671591492413,5.400196198211385,43.282578,0.29330596,2.0375834114682543
1790,RMJ094841.5+195202.2,147.17304062464285,19.867280199131258,42.16896,0.21419619,3.3426190651457888
1791,RMJ120339.5+104103.6,180.9146805504571,10.684337839498722,52.023674,0.317396,1.1429407224126948
1792,RMJ091215.3-021739.2,138.0636741473667,-2.2942333554511896,32.985466,-1.0,3.856515065220963
1793,RMJ010739.8+084657.3,16.915930392728114,8.782577940570109,57.301895,-1.0,4.296821321649811
1794,RMJ003807.6+210026.2,9.5315903856835,21.00727172451725,33.839745,-1.0,0.41448376288373057
1795,RMJ163310.9+360734.0,248.29532327782655,36.12612345809751,32.832916,0.16476798,3.109925303722807
1796,RMJ144701.8+094935.4,221.75754761101211,9.826494977856395,35.3805,0.20780343,4.886682960487996
1797,RMJ234527.0+204659.6,356.3626057444939,20.783226906961296,94.98168,-1.0,2.1841009582647857
1798,RMJ094612.0+022207.8,146.54989116992778,2.3688308725072704,29.598864,-1.0,4.090353824057801
1799,RMJ011728.1+144915.6,19.36707916725419,14.820999777902383,108.87897,0.49044466,1.2638869959367416
1800,RMJ145317.1+531724.6,223.32114451545698,53.29015482827115,44.777565,-1.0,3.0107537299491782
1801,RMJ231924.7-071610.5,349.85295941641726,-7.269575266573965,55.364517,-1.0,4.976746809075845
1802,RMJ012349.0+333922.0,20.954110000123364,33.656123009812084,43.26732,-1.0,0.23313539216604348
1803,RMJ134444.9+380946.6,206.18708412106812,38.162934909221306,52.664383,0.21212094,0.95302304983226
1804,RMJ120239.7-013818.8,180.66552437950594,-1.6385497909333993,39.606125,-1.0,1.876466486921629
1805,RMJ123601.1+532340.1,189.00440729272992,53.39448437389322,42.87069,0.27537274,2.3169515005451897
1806,RMJ091623.8+525420.8,139.09910608994164,52.905772199170876,38.172157,0.19110455,1.7048041010970292
1807,RMJ134542.0+151345.4,206.42492930374226,15.229290065776837,53.152542,0.32900164,3.594296855702233
1808,RMJ095853.7+334549.9,149.72367242609243,33.763855618083184,65.4328,0.3929585,1.2215743200318654
1809,RMJ220606.8+054119.8,331.5282681646078,5.688846167182527,46.867493,0.27617624,5.155349958849717
1810,RMJ010224.2+054618.1,15.600648421675999,5.771689595753641,75.180725,-1.0,3.7990548209440664
1811,RMJ105230.6+112521.1,163.1276336429053,11.422521855993281,44.136856,0.2182763,2.2132368939535065
1812,RMJ145327.6+452216.1,223.36519858394865,45.37112814502992,60.03254,0.38096994,4.225667681232655
1813,RMJ103147.5+272934.3,157.94804872962192,27.492868958455972,48.91166,0.3457882,3.2763396111835
1814,RMJ225423.2+255730.2,343.59645923217755,25.958395164543816,143.96541,-1.0,2.190305152291141
1815,RMJ112808.4+363644.9,172.0350144457426,36.61247780884488,54.95263,0.36738664,0.37921855645198277
1816,RMJ220111.3+110016.0,330.29698748404024,11.00444613006922,38.995926,0.19366883,3.6704593693373684
1817,RMJ024534.0+032435.1,41.391516244243235,3.4097515581721667,33.031235,0.14038542,3.9750186772085487
1818,RMJ144222.8+221907.2,220.5949937313859,22.318668450595837,30.758242,0.08904632,0.02153914227746208
1819,RMJ122705.6+041652.9,186.77336671957096,4.281347419209961,50.040527,0.30507475,2.4289881538629507
1820,RMJ225833.7+043152.5,344.64056478623445,4.531243391862678,146.29942,0.57048905,2.907361484281548
1821,RMJ085130.7+581306.9,132.87809217484696,58.218585225187084,50.528687,0.27802056,0.3172603099950171
1822,RMJ135229.8+605042.5,208.12403590716286,60.84513784805311,73.28911,0.40889016,0.7475011306811534
1823,RMJ000624.0+134002.7,1.5998320595540463,13.667420417241168,34.068573,-1.0,1.99631763334009
1824,RMJ102336.4+371423.8,155.9016092370696,37.23995050290317,33.778725,-1.0,1.3072233242239892
1825,RMJ015307.0+182549.8,28.279102488104456,18.430494380505873,45.418274,0.22507538,3.1341495504439303
1826,RMJ141356.1+261543.7,213.48355170584728,26.262130048923773,63.129295,0.38523215,1.4959061273288579
1827,RMJ135424.7+521222.8,208.60281552739062,52.206342975988356,34.80081,0.1433429,2.603478413019784
1828,RMJ150317.3+290206.2,225.82200831691483,29.035051496197106,59.40708,0.36373413,3.9847673535388513
1829,RMJ114852.7+424243.4,177.21942615447477,42.71206362067068,31.536245,0.17378859,1.4537721670503385
1830,RMJ001246.1-013523.0,3.1922631863387494,-1.589734315643579,46.501373,0.1975536,2.501265176887334
1831,RMJ110448.0+221217.0,166.19984587851656,22.20473317004507,37.821297,0.18496886,1.2227456785747668
1832,RMJ115300.8+115826.8,178.25347382996648,11.974099609573846,56.081497,0.3314199,1.4236847963872192
1833,RMJ144731.0+595808.2,221.87915953692584,59.96895754387486,80.718285,-1.0,3.800266823666671
1834,RMJ125624.7+062520.2,194.10306926474317,6.422285999584771,38.263687,0.18189235,1.7523037774340757
1835,RMJ100032.6+085716.7,150.13572244476043,8.954634683885619,49.30829,0.3093626,3.4053423071239357
1836,RMJ233119.9+344143.2,352.83286717312797,34.695330940283576,42.85544,-1.0,5.053284205468479
1837,RMJ072557.1+412306.6,111.48806994393004,41.38517978070794,37.806038,0.11132682,0.010924724621325625
1838,RMJ132529.5+042035.3,201.37305330235853,4.3431257330844,57.256134,0.3344229,4.1220167735455755
1839,RMJ075349.7+094427.8,118.45722800299654,9.741044385833348,56.691696,-1.0,6.975966435104269
1840,RMJ222000.2+001559.9,335.0007035363287,0.26663596166577525,43.191048,0.23050712,4.060189727019459
1841,RMJ233015.4-011939.9,352.5642226803483,-1.3277506012768368,121.28126,-1.0,3.1703765423236656
1842,RMJ100715.0+452711.4,151.81249986834905,45.45316626574527,79.90977,0.46642116,1.7657103291635494
1843,RMJ080453.8+543146.1,121.22422323822596,54.5294716336257,45.860664,0.25841835,0.9226460271613012
1844,RMJ215412.9+000423.1,328.5535980092344,0.07307367248920796,52.389793,0.2168761,1.165548051132137
1845,RMJ223550.6+041524.9,338.96084390741964,4.256914618676869,54.58651,0.3561832,2.9744735348832148
1846,RMJ215221.3-071945.7,328.08867644595387,-7.329372827804512,36.82972,-1.0,1.3407396049253058
1847,RMJ004352.2+242421.4,10.967387582389392,24.405935743814332,33.412605,-1.0,0.003951538409207799
1848,RMJ161423.9+382403.4,243.59963246232576,38.40095440416563,40.246834,0.18578607,1.3956728277683372
1849,RMJ084146.1+160732.4,130.44193566837754,16.125670047883148,36.78396,0.15062462,1.549228513315292
1850,RMJ134844.6+131422.6,207.1856298948636,13.23961512290259,28.48525,0.14932887,4.709162182479262
1851,RMJ084938.6+544820.9,132.41071054325647,54.80580394663566,26.822458,0.41614562,3.228359893801242
1852,RMJ091303.6+035036.8,138.2651168166538,3.8435668573885855,87.033844,0.45621708,3.29706990604368
1853,RMJ125536.9+345644.3,193.90381696085092,34.945635317113556,42.4283,-1.0,0.4149019788650159
1854,RMJ090540.0+043432.9,136.41660631735627,4.575802294446749,56.050987,0.22744943,5.032095654403713
1855,RMJ132140.9+492247.9,200.42046325640098,49.37998358384035,46.76071,0.28463575,2.023811964245648
1856,RMJ132214.0+192443.9,200.55823094112299,19.412206156589686,46.91326,0.24400723,3.5886603673193727
1857,RMJ105924.8+513010.7,164.8531345456173,51.50298542159445,45.860664,0.29079401,2.015198849182371
1858,RMJ120101.9+120929.5,180.2579836353293,12.158194159228968,59.54438,0.30380455,0.01177442594169445
1859,RMJ150602.2+403128.0,226.50904861898772,40.524447686589745,51.321945,0.34051517,3.6983266722075765
1860,RMJ164744.0+295631.1,251.9334855613622,29.94196699309719,30.620947,0.100262046,3.069017304349529
1861,RMJ233731.9+050551.3,354.38281514352013,5.097578670239995,49.903236,0.2555983,2.8458012732430378
1862,RMJ103430.5+385247.0,158.62716418693716,38.87972609582462,74.570526,0.44723237,1.3321980491787948
1863,RMJ213806.9+100916.6,324.528809385071,10.154613792004566,43.57242,0.22502865,4.886993986284829
1864,RMJ004401.4+000654.5,11.005681503889594,0.11512628015515791,43.892776,0.21709083,3.284100379152532
1865,RMJ012737.8+233730.8,21.90742164447545,23.625211069829376,45.753883,0.24055351,4.416403800540558
1866,RMJ110718.7+013437.5,166.827751464066,1.577076705510158,62.458076,0.38810304,2.274201359527181
1867,RMJ111343.1+564029.8,168.42946367052997,56.67493220615846,97.40723,0.46235564,1.717479342259562
1868,RMJ151949.2+185742.3,229.95494768314137,18.96174115192085,42.10794,0.2407658,1.6148181203005103
1869,RMJ215449.9+005550.5,328.7077230873318,0.9307010680798009,52.450813,0.21077134,0.363572600092861
1870,RMJ090005.2+391952.3,135.02150691450427,39.33119405998468,28.225916,0.09590584,0.008882736703568853
1871,RMJ234910.6-022803.4,357.2942426612666,-2.4675998858276174,99.97006,0.45155185,0.4677937998456921
1872,RMJ090117.4+581647.4,135.3224665896706,58.27983366198083,33.824493,0.09887874,1.101589879418132
1873,RMJ170053.2+272022.8,255.22180078226677,27.339674401477726,29.339529,-1.0,0.818731954919707
1874,RMJ111556.6+150743.2,168.98603449187996,15.128673166565427,66.63794,0.42098787,1.9990209630535412
1875,RMJ010123.6+273655.7,15.348154762823015,27.61548062058532,60.18509,-1.0,0.8644485689433372
1876,RMJ085548.6+204836.9,133.952458493432,20.810251039852016,83.14382,-1.0,1.131448615799503
1877,RMJ014122.8+121607.7,25.34494665730915,12.26881179231643,30.620947,0.17601171,4.89927844151607
1878,RMJ002831.6-103402.7,7.131809136372738,-10.56741240477879,56.264557,0.30172974,1.956790154888223
1879,RMJ133804.3+162940.9,204.51806838967295,16.494705644932907,49.445587,0.24495356,2.0490692038995446
1880,RMJ162549.2+100154.5,246.45485334863258,10.031811905959591,74.097626,0.4139142,7.475529567304494
1881,RMJ231643.0+051348.9,349.17904636561457,5.230260642859267,71.47377,0.38149813,4.278665441748283
1882,RMJ112942.9+411258.7,172.42874938180967,41.21629533783879,90.8781,0.43774515,1.1935057465332544
1883,RMJ115020.4-003535.2,177.58500824637156,-0.5931017089021153,36.34156,0.13622811,3.881651900404848
1884,RMJ110444.7+102741.5,166.18625590878895,10.46152907966947,60.6885,0.33586764,0.9707808704557837
1885,RMJ230215.5+080030.1,345.5646256608171,8.00836480266011,76.14179,-1.0,0.7349416974527337
1886,RMJ144637.4+380610.6,221.6557669450059,38.10293764201012,65.09719,0.34088698,4.244144599268319
1887,RMJ153110.0+341452.5,232.79166570508193,34.24792957105975,57.973114,-1.0,3.130763479340933
1888,RMJ015624.1+101359.1,29.100357424749575,10.233095291012093,55.547577,-1.0,5.520709990899766
1889,RMJ111245.5+353839.0,168.18955466615648,35.64416928888716,83.11331,0.44679916,1.712578390561733
1890,RMJ000615.3-103043.3,1.5636987726332023,-10.51203542132312,130.02235,-1.0,4.805145529950408
1891,RMJ092901.6+040537.2,142.25656110101133,4.093661836416964,51.581284,0.25993484,3.7582692304750656
1892,RMJ234234.6+292519.1,355.64418875135743,29.421977975169238,47.69126,-1.0,1.7393921711543303
1893,RMJ105447.6+090718.9,163.69852445048886,9.121908781265644,35.45677,0.1678904,2.0659687013493606
1894,RMJ090839.1+594513.2,137.16304506630746,59.75365623880023,44.075836,-1.0,0.4945248719214625
1895,RMJ135538.2+381706.8,208.9090492241566,38.28521367874464,49.918488,0.34915543,2.360432080704413
1896,RMJ095140.1-001420.2,147.91703196066425,-0.2389515688313902,107.6128,0.421273,1.2373874687476594
1897,RMJ103227.4+234831.7,158.11402664619354,23.808814377021275,77.11811,-1.0,3.7480320782564953
1898,RMJ084245.5-000936.5,130.68959652151202,-0.16012591834052098,79.894516,0.419653,5.888479448744026
1899,RMJ234637.8+081120.5,356.6576099905789,8.189017204535002,40.78076,-1.0,2.74937028719875
1900,RMJ084544.0+301007.1,131.433339992465,30.168640286343454,89.59668,0.503495,0.9134006288768329
1901,RMJ155218.5+112236.2,238.07709789196048,11.376713168976357,49.201508,0.22286174,0.7521094329410722
1902,RMJ171704.4+293503.1,259.26821286292,29.584201627074286,32.710876,-1.0,1.582914259383165
1903,RMJ081522.3+224345.5,123.84293009085431,22.72931133649681,27.463167,0.09889203,4.432751305627231
1904,RMJ140320.0+000535.5,210.83331752810687,0.09318955533074377,35.92968,0.18289432,3.034395469518048
1905,RMJ021937.2-004939.9,34.90514756821394,-0.8277626327522095,61.17666,0.34711006,3.714722250462704
1906,RMJ153929.0+165016.5,234.87073394120807,16.837909917348387,71.1229,0.4095798,2.106203436084525
1907,RMJ100640.2+214014.7,151.66739968986573,21.670742010965526,38.965416,0.18902294,1.7574332713322
1908,RMJ114431.6+111534.7,176.13160459128505,11.259648908111142,33.931274,0.154741,0.9108765348458078
1909,RMJ095450.1+403211.2,148.70882923571148,40.536455534243686,73.74676,0.38156328,0.62608482850714
1910,RMJ144014.6+034142.1,220.06088760893613,3.6950259545600397,51.230415,0.29126808,3.4156830306497628
1911,RMJ010932.8+052501.5,17.386824170680256,5.417083470196041,80.565735,-1.0,3.258663786744909
1912,RMJ120220.8+115018.7,180.58684003828964,11.838518548358929,56.722206,0.34152812,0.44582180014902073
1913,RMJ121025.5-001440.9,182.60617879062437,-0.24469195005636551,54.15937,0.31506798,2.6185487226083572
1914,RMJ230038.7+322811.7,345.1614467912696,32.46991178196593,84.42524,-1.0,3.029210424028644
1915,RMJ140806.2-002833.5,212.0259882384982,-0.47596135209108087,93.92909,-1.0,1.783122747947675
1916,RMJ233642.5+235444.5,354.1769213262818,23.912373081199096,36.32631,-1.0,0.01782804763859807
1917,RMJ231616.3-015710.8,349.0679236466684,-1.9529963357101758,43.374107,-1.0,0.44343555775295446
1918,RMJ213027.0-000024.3,322.6123060624558,-0.006754533286587407,34.7703,0.13749959,1.7273408276123956
1919,RMJ105034.4+164729.9,162.64353821852654,16.791640649838964,57.637505,0.27376562,0.7744452191721268
1920,RMJ225108.9-091025.8,342.78722763717496,-9.173830612241794,79.65044,-1.0,4.275048757239523
1921,RMJ022544.9-031233.0,36.43720291702562,-3.20917476687326,34.480453,0.14174403,2.2387312055300375
1922,RMJ213611.0-080235.5,324.0458113893573,-8.043206554103852,41.92488,0.3191733,3.508657407963347
1923,RMJ103301.2+304542.2,158.25517672977503,30.761719286778764,79.74197,-1.0,0.42816207365852527
1924,RMJ145137.9+195622.7,222.9077592560186,19.93962653268255,38.523026,0.21251032,1.2592300054976222
1925,RMJ132109.5+643300.7,200.28973628641273,64.55019837576077,42.61136,0.23311625,1.3601361386551203
1926,RMJ130402.2+190252.6,196.00920152216355,19.047952984872143,40.170563,0.19923344,3.442300319433632
1927,RMJ093757.8+653405.4,144.4910164310179,65.56817109678953,85.15748,0.39451006,1.3218488558158765
1928,RMJ144958.6+380551.4,222.49433879184494,38.09761991407202,57.012054,0.35752448,4.9040537688092245
